,Speaker,Response
44,BILL CLINTON,"the only thing i would say about that is, i think that on the economy, mr. bush said for a long time there was no recession, and then said it would be better to do nothing than to have a compromise effort with the congress. he really didn’t have a new economic program until over 1300 days into his presidency, and not all of his health care initiative has been presented to the congress even now. i think it’s important to elect a president who is committed to getting this economy going again, and who realizes we have to abandon trickle-down economics and put the american people first again, and who will send programs to the congress in the first hundred days to deal with the critical issues that america is crying out for leadership on — jobs, incomes, the health care crisis, the need to control the economy. those things deserve to be dealt with from day one. i will deal with them from day 1. they will be my first priority, not my election year concern. "
45,LEHRER,mr. president? 
46,GEORGE H.W. BUSH,"well, i think you’re overlooking that we have had major accomplishments in the first term. but if you’re talking about protecting the taxpayer against his friends in the us congress, go back to what it was like when you had a democratic president and a democratic congress. you don’t have to go back to herbert hoover. go back to jimmy carter, and interest rates were 21%, inflation was 15%. the misery index — unemployment and inflation added together — it was invented by the democrats — went right through the roof. we’ve cut it in half. and all you hear about is how bad things are. you know, remember the question, are you better off? well, is a homebuyer better off he can refinance the home, because interest rates are down? is the senior citizen better off because inflation is not wiping out their family’s savings? i think they are. is the guy out of work better off? of course he’s not, but he’s not gonna be better off if we grow the government, if we invest, as governor clinton says, invest in more government. you’ve got to free up the private sector. you’ve got to let small businesses have more incentives. for 3 months — quarters i’ve been fighting, 3 quarters been fighting to get the congress to pass some incentives for small business. capital gains, investment tax allowance, credit for first- time homebuyers. and it’s blocked by the congress. and then if a little of it comes my way, they load it up with christmas trees and tax increases, and i have to stand up and favor the taxpayer. "
47,LEHRER,"i have to — we have to talk about ross perot now or he’ll get me, i’m sure. mr. perot, on this issue that i have raised at the very beginning and we’ve been talking about, which is leadership, as president of the us, it concerns — my reading of it, at least, my concerns about you, as expressed by folks in the polls and other places, it goes like this. you had a problem with general motors. you took your $750 million and you left. you had a problem in the spring and summer about some personal hits that you took as a potential candidate for president of the us and you walked out. does that say anything relevant to how you would function as president of the us? "
48,PEROT,"i think the general motors thing is very relevant. i did everything i could to get general motors to face its problems in the mid-’80s while it was still financially strong. they just wouldn’t do it, and everybody now knows the terrible price they’re paying by waiting until it’s obvious to the brain-dead that they have problems. now, hundreds, thousands of good, decent people, whole cities up here in this state are adversely impacted because they would not move in a timely way. our government is that point now. the thing that i am in this race for is to tap the american people on the shoulder and to say to every single one of you, fix it while we’re still relatively strong. if you have a heart problem, you don’t wait till a heart attack to address it. so the general motors experience is relevant. at the point when i could not get them to address those problems, i had created so much stress in the board, who wanted to just keep the lawrence welk music going, that they asked to buy my remaining shares. i sold them my remaining shares. they went their way. i went my way because it was obvious we had a complete disagreement about what should be done with the company. but let’s take my life in perspective. again and again, on complex, difficult tasks, i have stayed the course. when i was asked by our government to do the pow project, within a year the vietnamese had sent people into canada to make arrangements to have me and my family killed. and i had 5 small children, and my family and i decided we would stay the course, and we lived with that problem for 3 years. then i got into the texas war on drugs program and the big-time drug dealers got all upset. then when i had 2 people imprisoned in iran, i could have left them there. i could have rationalized it. we went over, we got them out, we brought them back home. and since then, for years, i have lived with the burden of the middle east, where it’s eye for an eye and tooth for a tooth country, in terms of their unhappiness with the fact that i was successful in that effort. again and again and again, in the middle of the night, at 2 or 3 o’clock in the morning, my government has called me to take extraordinary steps for americans in distress, and again and again and again i have responded. and i didn’t wilt and i didn’t quit. now, what happened in july we’ve covered again and again and again. but i think in terms of the american people’s concern about my commitment, i’m here tonight, folks; i never quit supporting you as you put me on the ballot in the other 26 states; and when you asked me to come back in, i came back in. and talk about not quitting, i’m spending my money on this campaign; the 2 parties are spending your money, taxpayer money. i put my wallet on the table for you and your children. over $60 million at least will go into this campaign to leave the american dream to you and your children, to get this country straightened out, because if anybody owes it to you, i do. i’ve lived the american dream; i’d like for your children to be able to live it, too. (laughter) "
49,LEHRER,"governor, do you have a response to the staying- the-course question about mr. perot? "
50,BILL CLINTON,"i don’t have any criticism of mr. perot. i think what i’d like to talk about a minute, since you’re asking the question, is the general motors issue. i don’t think there’s any question that the automobile executives made some errors in the 1980s, but i also think we should look at how much productivity has increased lately, how much labor has done to increase productivity and how much management has done. and we’re still losing a lot of auto jobs, in my judgment, because we don’t have a national economic strategy that will build the industrial base of this country. just today i met with the presidents and the vice presidents of the willow run union here, near here. they both said they were vietnam veterans supporting me because i had an economic program to put them back to work. we need an investment incentive to modernize plant and equipment; we’ve got to control the health care costs for those people — otherwise we can’t keep the manufacturing jobs here; and we need a tough trade policy that is fair, that insists on open markets in return for open markets. we ought to have a strategy that will build the economic and industrial base. so i think mr. perot was right in questioning the management practices. but they didn’t have much of a partner in government here as compared with the policies the germans and the japanese followed, and i believe we can do better. that’s one of the things i want to change. i know that we can grow manufacturing jobs. we did it in my state, and we can do it nationally. "
51,LEHRER,"mr. president, do you have a response? "
52,GEORGE H.W. BUSH,to this? 
53,LEHRER,yes. 
54,GEORGE H.W. BUSH,"well, i wondered, when governor clinton was talking to the auto workers, whether he talked about his and senator gore’s favoring cafe standards, fuel efficiency standards, of 40 miles per gallon. that would break the auto industry and throw a lot of people out of work. as regarding mr. perot, i take back something i said about him. i once said, in a frivolous moment, when he got out of the race: if you can’t stand the heat, buy an air conditioning company. and i take it back, because i think — he said he made a mistake. and the thing i find is if i make a mistake, i admit it. i’ve never heard governor clinton make a mistake. but one mistake he’s made is fuel efficiency standards at 40 to 45 miles a gallon will throw many auto workers out of work, and you can’t have it both ways. there’s a pattern here of appealing to the auto workers and then trying to appeal to the spotted owl crowds or the extremes in the environmental movement. you can’t do it as president: you can’t have a pattern of one side of the issue one day and another the next. so my argument is not with ross perot; it is more with governor clinton. "
55,LEHRER,"governor, what about that charge? do you want it both ways on this issue? "
56,BILL CLINTON,"let’s just talk about the cafe standards — that’s the fuel efficiency standards. they are now 27.5 miles per gallon per automobile fleet. i never said — and i defy you to find where i said — i gave an extensive environmental speech in april, and i said that we ought to have a goal of raising the fuel efficiency standards to 40 miles a gallon. i think that should be a goal. i have never said we should write it into law if there is evidence that that goal cannot be achieved. the natl science foundation did a study which said it would be difficult for us to reach fuel efficiency standards in excess of 37 miles per gallon by the year 2000. i think we should try to raise the fuel efficiency. and let me say this. i think we ought to have incentives to do it, i think we ought to push to do it. that doesn’t mean we have to write it into the law. look, i am a job creator, not a job destroyer. it is the bush administration that has had no new jobs in the private sector in the last 4 years. in my state, we’re leading the country in private sector job growth. but it is good for america to improve fuel efficiency. we also ought to convert more vehicles to compressed natural gas. that’s another way to improve the environment. "
57,LEHRER,"mr. perot, based on your experience at general motors, where do you come down on this? this has been thrown about, back and forth, during this campaign from the very beginning about jobs and cafe standards. "
58,PEROT,"well, everybody’s nibbling around the edges. let’s go to the center of the bull’s-eye, the core problem. and believe me, everybody on the factory floor all over this country knows it. you implement that nafta, the mexican trade agreement, where they pay people a dollar an hour, have no health care, no retirement, no pollution controls, et cetera, et cetera, et cetera, and you’re going to hear a giant sucking sound of jobs being pulled out of this country right at a time when we need the tax base to pay the debt and pay down the interest on the debt and get our house back in order. we’ve got to proceed very carefully on that. see, there’s a lot i don’t understand. i do understand business. i do understand creating jobs. i do understand how to make things work. and i got a long history of doing that. now, if you want to go to the core problem that faces everybody in manufacturing in this country, it’s that agreement that’s about to be put into practice. it’s very simple. everybody says it’ll create jobs. yes, it’ll create bubble jobs. now, you know, watch this — listen very carefully to this. one-time surge while we build factories and ship machine tools and equipment down there. then year after year for decades, they will have jobs. and i finally — i thought i didn’t understand it — called all the experts, and they said, oh, it’ll be disruptive for 12 to 15 years. we haven’t got 12 days, folks. we cannot lose those jobs. they were eventually saying, mexican jobs will eventually come to $7.50 an hour, ours will eventually go down to $7.50 an hour. makes you feel real good to hear that, right? let’s think it through here. let’s be careful. i’m for free trade philosophically, but i have studied these trade agreements till the world has gone flat, and we don’t have good trade agreements across the world. i hope we’ll have a chance to get into that tonight, because i can get right to the center of the bull’s-eye and tell you why we’re losing whole industries in this country. "
59,LEHRER,"just for the record, though, mr. perot, i take it, then, from your answer, you do not have a position on whether or not enforcing the cafe standards will cost jobs in the auto industry? "
60,PEROT,"oh, no, it will cost jobs, but that’s not — let me say this. i’d rather, if you gave me 2 bad choices — "
61,LEHRER,okay. 
62,PEROT,"i’d rather have some jobs left here than just see everything head south, see? "
63,LEHRER,"so that means — in other words, you agree with president bush; is that right? "
64,PEROT,"no, i’m saying our principal need now is to stabilize the tax base, which is the job base, and create a growing, dynamic base. now please, folks, if you don’t hear anything else i say, remember where the — millions of people at work are our tax base. jim, one quick point. if you confiscate the forbes 400 wealth, take it all, you cannot balance the budget this year. kind of gets your head straight about where the taxes, year in and year out, have gotta come from. millions and millions of people at work. "
65,LEHRER,"yes, sir. "
66,GEORGE H.W. BUSH,"i’m caught in the middle on nafta. ross says, with great conviction, he opposes the north american free trade agreement. i am for the north american free trade agreement. my problem with governor clinton, once again, is that one time he’s gonna make up his mind, he sees some merit in it, but then he sees a lot of things wrong with it. then the other day he says he’s for it, however then we’ve got to pass other legislation. when you’re president of the us, you cannot have this pattern of saying well, i’m for it but i’m on the other side of it. and it’s true on this and it’s true on cafe. look, if ross were right when we get a free trade agreement with mexico, why wouldn’t they have gone down there now? you have a differential in wages right now. i just have an honest philosophical difference. i think free trade is going to expand our job opportunity. i think it is exports that have saved us when we’re in a global slowdown, a connected global slowdown, a recession in some countries. and it’s free trade, fair trade that needs to be our hallmark, and we need more free trade agreements, not fewer. "
67,LEHRER,"governor, quick answer on trade and i want to go on to something else. (applause) "
68,BILL CLINTON,"i’d like to respond to that. you know, mr. bush was very grateful when i was among the democrats who said he ought to have the authority to negotiate an agreement with mexico. neither i nor anybody else, as far a i know, agreed to give him our proxy to say that whatever he did was fine for the workers of this country and for the interests of this country. i am the one who’s in the middle on this. mr. perot says it’s a bad deal. mr. bush says it’s a hunky-dory deal. i say on balance it does more good than harm if, if we can get some protection for the environment so that the mexicans have to follow their own environmental standards, their own labor law standards, and if we have a genuine commitment to reeducate and retrain the american workers who lose their jobs and reinvest in this economy. i have a realistic approach to trade. i want more trade, and i know there are some good things in that agreement. but it can sure be made better. let me just point out, just today in the los angeles times clyde prestowitz, who was one of president reagan’s leading trade advisers and a life-long conservative republican, endorsed my candidacy because he knows that i’ll have a free and fair trade policy, a hard-headed, realistic policy, and not get caught up in rubber-stamping everything the bush administration did. if i wanted to do that, why would i run for president, jim? anybody else can run the middle class down and run the economy in a ditch. i want to change it. (applause) "
69,LEHRER,we’ve got about 4 — 
70,GEORGE H.W. BUSH,"i think he made my case. on the one hand, it’s a good deal but on the other hand i’d make it better. you can’t do that as president. you can’t do it on the war, where he says well, i was with the minority but i guess i would have voted with the majority. this is my point tonight. we’re talking about 2 weeks from now you’ve gotta decide who’s gonna be president. and there is this pattern that has plagued him in the primaries and now about trying to have it both ways on all these issues. you can’t do that. and if you make a mistake, say you made a mistake and go on about your business, trying to serve the american people. right now we heard it. ross is against it. i am for it. he says on the one hand i am for it and on the other hand i may be against it. "
71,LEHRER,the governor — (applause) 
72,BILL CLINTON,"that’s what’s wrong with mr. bush. his whole deal is you’ve gotta be for it or against it, you can’t make it better. i believe we can be better. i think the american people are sick and tired of either/or solutions, people being pushed in the corner, polarized to extremes. governor clinton (continuing): i want think they want somebody with common sense who can do what’s best for the american people. and i’d be happy to discuss these other issues, but i can’t believe he is accusing me of getting on both sides. he said trickle-down economics was voodoo economics; now he’s it’s biggest practitioner. (laughter and applause) he promised — he — you know — let me just say — "
73,GEORGE H.W. BUSH,but i’ve always said trickle-down government is bad. 
74,BILL CLINTON,"i could run this string out a long time, but remember this, jim. those 209 americans last thursday night in richmond told us they wanted us to stop talking about each other and start talking about americans and their problems and their promise, and i think we ought to get back to that. i’ll be glad to answer any question you have, but this election ought to be about the american people. (applause) "
75,LEHRER,mr. perot. 
76,PEROT,is there an equal time rule tonight? 
77,GEORGE H.W. BUSH,yes. 
78,PEROT,"or do you just keep lunging in at will? i thought we were going to have equal time, but maybe i just have to interrupt the other 2. is that the way it works? "
79,LEHRER,"no, it’s — mr. perot, you’re doing fine. go ahead. whatever you want to say, say it. "
80,PEROT,"now that we’ve talked all around the problem about free trade, let’s go again to the center of the bull’s- eye. "
81,LEHRER,wait a minute. i was going to ask — i thought you wanted to respond to what we’re talking about. 
82,PEROT,"i do, i do. "
83,LEHRER,all right. 
84,PEROT,"i just want to make — foreign lobbyists, this whole thing. our country has sold out to foreign lobbyists. we don’t have free trade. both parties have foreign lobbyists on leaves in key roles in their campaigns. and if there’s anything more unwise than that, i don’t know what it is. every debate i bring this up, and nobody ever addresses it. i would like for them to look you in the eye and tell you why they have people representing foreign countries working on their campaigns. and you know, you’ve seen the list, i’ve seen the list, we won’t go into the names, but no wonder they — if i had those people around me all day every day, telling me it was fair and free, i might believe it. but if i look at the facts as a businessman, it’s so tilted, the first thing you ought to do is just say, guys, if you like these deals so well, we’ll give you the deal you gave us. now, japanese couldn’t unload the cars in this country if they had the same restrictions we had, and on and on and on and on and on. i suggest to you that the core problem — 1 country spent $400 million lobbying in 1988, our country. and it goes on and on. and you look at a who’s who in these campaigns around the 2 candidates. they’re foreign lobbyists taking leaves. what do you think they’re going to do when the campaign’s over? go back to work at 30,000 bucks a month representing some other country. i don’t believe that’s in the american people’s interest. i don’t have a one of them, and i haven’t taken a penny of foreign money, and i never will. (applause) "
85,LEHRER,"mr. president, how do you respond to that? mr. perot’s made that charge several times. the fact that you have people working in your campaign who are paid foreign lobbyists. "
86,GEORGE H.W. BUSH,"most people that are lobbying are lobbying the congress. and i don’t think there’s anything wrong with an honest person who happens to represent an interest of another country for making his case. that’s the american way. and what you’re assuming is that that makes the recipient of the lobbying corrupt or the lobbyist himself corrupt. i don’t agree with that. but if i found somebody that had a conflict of interest that would try to illegally do something as a foreign — registered lobby, the laws cover this. i don’t know why — i’ve never understood quite why mr. perot was so upset it, because one of the guys he used to have working for him, i believe, had foreign accounts. could be wrong, but i think so. "
87,PEROT,"and as soon as i found it out, he went out the door. (laughter) "
88,GEORGE H.W. BUSH,"well — (applause) but i don’t — i think you got to look at the integrity and the honor of the people that are being lobbied and those that are lobbyists. the laws protect the american taxpayer in this regard. if the laws are violated so much, but to suggest if somebody represents a foreign country on anything, that makes him corrupt or against the taxpayer, i don’t agree with that. "
89,PEROT,"one quick relevant specific. we’re getting ready to dismantle the airlines industry in our country, and none of you know it. and i doubt in all candor if the president knows it. but this deal that we’re doing with bac and us air and klm and northwest, guess who’s on the president’s campaign big time: a guy from northwest. this deal is terribly destructive to the us airline industry. one of the largest industries in the world is the travel and tourist business. we won’t be making airplanes in this country 10 years from now if we let deals like this go through. if the president has any interest tonight, i’ll detail it to you; i won’t take 10 minutes tonight. all these things take a few minutes. but that’s happening as we sit here today. we hammerlock the american companies — american airlines, delta — the last few great we have, because we’re trying to do this deal with these 2 european companies. and never forget, they’ve got airbus over there, and it’s a government-owned, privately owned, consortium across europe. they’re dying to get the commercial airline business. japan is trying to get the commercial airline business. i don’t think there are any villains inside government on this issue, but there’s sure a lot of people who don’t understand business. and maybe you need somebody up there who understands when you’re getting your pocket picked. (applause) "
90,BILL CLINTON,jim. 
91,LEHRER,"governor, i’m sorry, but that concludes my time with — well, you… "
92,BILL CLINTON,"why, i had a great response to that. "
93,LEHRER,"all right, go ahead, quick, quickly. "
