,Speaker,Response
14,COMPTON,"thank you, bernie. mr. vice president, yes, we read your lips: no new taxes. but despite that same pledge from president reagan, after income tax rates were cut, in each of the last five years, some federal taxes have gone up, on social security, cigarettes, liquor, even long distance telephone calls. now that’s money straight out of people’s wallets. isn’t the phrase, no new taxes, misleading the voters? "
15,BUSH,"no, because i’m pledged to that, and yes, some taxes have gone up. and the main point is, taxes have been cut, and yet income is up to the federal government by 25 percent in the last three years. and so what i want to do is keep this expansion going. i don’t want to kill it off by a tax increase. more americans at work today than at any time in the history of the country, and a greater percentage of the work force. and the way you kill expansions is to raise taxes. and i don’t want to do that, and i won’t do that. and what i have proposed is something much better. and it’s going to take discipline of the executive branch; it’s going to take discipline of the congressional branch. and that is what i call a flexible freeze that allows growth about 4 percent or the rate of inflation but does not permit the congress just to add on spending. i hear this talk about a blank check. the american people are pretty smart: they know who writes out the checks. and they know who appropriates the money. it is the united states congress. and by two to one, congress is blamed for these deficits. and the answer is to discipline both the executive branch and the congressional branch by holding the line on taxes. so i’m pledged to do that. and those pessimists who say it can’t be done, i’m sorry, i just have a fundamental disagreement with them "
16,SHAW,"gov. dukakis, your one-minute response. "
17,DUKAKIS,"ann, the vice president made that pledge. he’s broken it three times in the past year already. so it isn’t worth the paper it’s printed on. and what i’m concerned about is that if we continue with the policies that mr. bush is talking about here this evening, the flexible freeze somebody described it the other day as a kind of economic slurpee he wants to spend billions on virtually every weapons system around. he says he’s not going to raise taxes, though he has broken that pledge repeatedly. he says he wants to give the wealthiest one percent of the people in this country a five-year $40 billion tax break, and we’re going to pay for it. and he’s been proposing all kinds of programs for new spending costing billions. now if we continue with these policies, this trillion and a half dollars worth of new debt that’s already been added on the backs of the american taxpayer is going to increase even more, and if we continue with this for another four years, then i’m worried about the next generation, whether we can ever turn this situation around. no, we need a chief executive who is prepared to lead; who won’t blame the congress; who will lead to bring down that deficit, who will make tough choices on spending "
18,SHAW,governor 
19,DUKAKIS,will go out and do the job that we expect of him and do it with the congress of the united states. (applause) 
20,SHAW,and to governor dukakis. 
21,COMPTON,"governor, let me follow up on that by asking you you’ve said it many times that you have balanced ten budgets in a row in massachusetts. are you promising the american people here tonight that within a four-year presidential term, you will balance the federal budget? "
22,DUKAKIS,"no, i’m not sure i can promise that; i don’t think either one of us can really. there is no way of anticipating what may happen. i will say this: that we will set as our goal a steady, gradual reduction of the deficit, which will require tough choices on spending; it will require a good strong rate of economic growth; it will require a plan that the president works out with the congress doesn’t blame them, works it out with them, which brings that deficit down; it will require us to go out and collect billions and billions of dollars in taxes owed that aren’t being paid in this country. and that’s grossly unfair to the average american who is paying his taxes and paying them on time and doesn’t have any alternative: it’s taken out of his paycheck. mr. bush says we are going to put the irs on every taxpayer. that’s not what we are going to do. i’m for the taxpayer bill of rights. but i think it’s unconscionable, ann, that we should be talking or thinking about imposing new taxes on average americans when there are billions out there, over $100 billion, in taxes owed that aren’t being paid. now, i think if we work together on it, and if you have a president that will work with the congress and the american people, we can bring that deficit down steadily, $20, $25, $30 billion a year, build economic growth, build a good strong future for america, invest in those things which we must invest in economic development, good jobs, good schools for our kids, college opportunity for young people, decent health care and affordable housing, and a clean and safe environment. we can do all of those things, and at the same time build a future in which we are standing on a good strong fiscal foundation. senator bentsen said, as you recall at the debate with senator quayle, that if you give any of us $200 billion worth of hot checks a year, we can create an illusion of prosperity. but sooner or later that credit card mentality isn’t going to work. and i want to bring to the white house a sense of strength and fiscal responsibility which will build a good strong foundation under which this country, or above which country can move, grow, invest, and build the best america for its people and for our kids and our grandkids. "
23,SHAW,"mr. vice president, your response. "
24,BUSH,"the governor has to balance the budget in his state he is required to by law. he has raised taxes several times. i wish he would join me, as a matter of fact, in appealing to the american people for the balanced budget amendment for the federal government and for the line-item veto. (applause) i’d like to have that line-item veto for the president, because i think that would be extraordinarily helpful. and i won’t do one other thing that he’s had to do: took $29 million out of his state pension fund that’s equivalent at the federal level of taking out of the social security trust fund. i’m not going to do that; i won’t do that. (applause) and so i’m still a little unclear as to whether he’s for or against the tax increase. i have been for the taxpayer bill of rights all along. and this idea of unleashing a whole bunch-an army, a conventional force army, of irs agents into everybody’s kitchen i mean, he’s against most defense matters, and now he wants to get an army of jrs auditors going out there. (laughter) i’m against that; i oppose that. (boos and applause) "
25,SHAW,"i’m going to say this and i’m going to say it once to every person in this auditorium: what these candidates are about is of utmost seriousness to the american voters; they should be heard and you should be quiet. if you are not quiet, i am going to implore the candidates to do something about quieting their own partisans. but we cannot get through this program with these outbursts. margaret warner for governor dukakis. "
26,WARNER,"good evening, governor, mr. vice president. governor, you won the first debate on intellect, and yet you lost it on heart. "
27,BUSH,just a minute. 
28,WARNER,you’ll get your turn. 
29,DUKAKIS,i don’t know if the vice president agrees with that. 
30,WARNER,"the american public admired your performance, but didn’t seem to like you much. now, ronald reagan has found his personal warmth to be a tremendous political asset. do you think that a president has to be likable to be an effective leader? "
31,DUKAKIS,"margaret, may i go back and just say to the vice president that i didn’t raid the pension fund of massachusetts you are dead wrong, george, we didn’t do that. as a matter of fact, i’m the first governor in the history of my state to fund that pension system, and i’m very proud of that. (applause) i have been in politics for twenty-five years, margaret; i’ve won a lot of elections, i’ve lost a few, as you know, and learned from those losses. i won the democratic nomination in fifty-one separate contests. i think i’m a reasonably likable guy. (laughter, scattered applause) i’m serious though i think i’m a little more lovable these days than i used to be back in my youth when i began in my state legislature. but i’m also a serious guy. i think the presidency of the united states is a very serious office, and i think we have to address these issues in a very serious way. so i hope and expect that i will be liked by the people of this country as president of the united states; i certainly hope i will be liked by them on the 8th of november. (laughter) but i also think it’s important to be somebody who is willing to make those tough choices. now, we have just heard two or three times from the vice president: he’s not going to raise taxes. i repeat, within days after you made that pledge, you broke it; you said, well, maybe as a last resort we’ll do it. and you supported legislation this year that’s involved tax increases not once, but twice. so that pledge isn’t realistic, and i think the vice president knows it; i think the people of this country know it. the fact of the matter is that the next president of the united states is going to have to go to the white house seriously, he is going to have to work with the congress seriously he can’t turn to the congress and blame them for the fact that we don’t have a balanced budget and that we have billions and billions of dollars in red ink. and i am going to be a president who is serious, i hope and expect will be liked by the american people. but more than that, to do the kind of job that i’m elected to do, will do it with as much good humor as i can, but at the same time will do it in a way which will achieve the goals we want for ourselves and our people. and i think we know what they are: a good strong future, a future in which there is opportunity for all of our citizens. "
32,SHAW,one minute from the vice president. 
33,BUSH,"i don’t think it’s a question of whether people like you or not to make you an effective leader. i think it’s whether you share the broad dreams of the american people, whether you have confidence in the people’s ability to get things done or whether you think it all should be turned over, as many of the liberals do, to washington, d.c. you see, i think it’s a question of values, not likability or loveability, it’s a question in foreign affairs in experience, knowing world leaders, knowing how to build on a superb record of this administration in arms control, because you’d know exactly how to begin. you have to learn from experience that making unilateral cuts in defense system is not the way that you enhance peace. you’ve got to understand that it is only the united states that can stand for freedom and democracy around the world and we can’t turn it over to the united nations or other multilateral organizations. it is, though, trying to understand the heartbeat of the country. and i know these campaigns get knocked a lot, but i think i’d be a better president now for having had to travel to these communities and understand the family values and the importance of neighborhood. (applause) "
34,BUSH,please. 
35,SHAW,margaret warner for the vice president. 
36,WARNER,"i’d like to follow up on that mr. vice president. the tenor of the campaign you’ve been running, in terms of both the issues and your rhetoric has surprised even some of your friends. senator mark hatfield who’s known your family a long time and who knew your father, the late senator prescott bush, said, and i quote, “if his father were alive today, i’m sure his father would see it as a shocking transformation.” is senator hatfield right? "
37,BUSH,what was he referring to? 
38,WARNER,he was referring to your performance in the campaign. 
39,BUSH,"i think my dad would be pretty proud of me, because i think we’ve come a long long way and i think, you know three months ago, i remember some of the great publications in this country had written me off. and what i’ve had to do is define, not just my position, but to define his and i hope i’ve done it fairly. and the reason i’ve had to do that is that he ran on the left in the democratic primary, ran firmly and ran with conviction and ran on his record. and then at that democratic convention, they made a determination and they said there, ideology doesn’t matter, just competence. and in the process the negatives began. it wasn’t me that was there at that convention. thank god i was up in the with jimmy baker camping out and i didn’t have to hear all the personal attacks on me out of that democratic convention. and i’m not the one that compared the president of the united states rotting from like a dead fish from the head down. i didn’t do that. but i have defined the issues and i am not going to let governor dukakis go through this election without explaining some of these very liberal position he’s the one a liberal, traditional liberal a progressive liberal democrat. he’s the one that brought up, to garner primary votes, the whole question of the aclu. and i have enormous difference with the aclu on their politic agenda. not on their defending some minority opinion on the right or the left. i support that. but what i don’t like is this left wing political agenda and therefore i have to help define that and if he’s unwilling to do it, if he says ideology doesn’t matter, i don’t agree with him. (applause) "
40,SHAW,one minute from governor dukakis. 
41,DUKAKIS,"well, margaret, we’ve heard it again tonight and i’m not surprised, the labels. i guess the vice president two or three times, said i was coming from the left. in 1980, president reagan called you a liberal for voting for federal gun control. and this is something republicans have used for a long time. they tried it with franklin roosevelt and harry truman and john kennedy. it’s not labels. it’s our vision of america. and we have two fundamentally different visions of america. the vice president is complacent, thinks we ought to stick with the status quo, doesn’t think we ought to move ahead, thinking things are okay as they are. i don’t. i think this is a great country, because we’ve always wanted to do better, to make our country better, to make our lives better. we’ve always been a nation which was ambitious for america and we move forward. and that’s the kind of america i want. that’s the kind of leadership i want to provide. but i don’t think these labels mean a thing and i would hope that tonight in the course of the rest of this campaign, we can have good solid disagreements on issues. there’s nothing the matter with that. but let’s stop labeling each other and lets’ get to the heart of the matter which is the future of this country. (applause) "
42,SHAW,"andrea mitchell, for the vice president. mitchell: mr. vice president, governor. mr. vice president, let me return for a moment to the issue of the budget, because so much has already been put off limits in your campaign that most people do not believe that the flexible freeze alone will solve the problem of the deficit. so, let’s turn to defense for a moment. pentagon officials tell us that there is not enough money in the budget to handle military readiness, preparedness, as well as new weapons systems that have been proposed, as well as those already in the pipeline. you were asked in the first debate what new weapons systems you would cut. you mentioned three that had already been canceled. can you tonight share with us three new weapons systems that you could? "
43,BUSH,"if i knew of three new weapons systems that i thought were purely waste and weren’t protected by the congress, they wouldn’t be in the budget. they would not be in the budget, but you want one now? i’ll give you one, that hmet, that heavy truck, that’s cost what is it $850 million and the pentagon didn’t request it and, yet, a member of congress, a very powerful one, put it in the budget. i think we can save money through this whole very sophisticated concept, andrea, that i know you do understand of competitive strategies. it is new and it is very very different than what’s happened, but it’s not quite ready to be totally implemented. but it’s very important. i think we can say, through the packard commission report and i’m very proud that david packard, the originator of that report, is strongly supporting me. so, it’s not a question of saying our budget is full of a lot of waste. i don’t believe that. i do think this. we’re in the serious stages of negotiation with the soviet union on the strategic arms control talks. and we’re protecting a couple of options in terms of modernizing our strategic forces. my secretary of defense is going to have to make a very difficult decision in which system to go forward with. but we are protecting both of them. we are moving forward with negotiations and, you see, i just think it would be dumb negotiating policy with the soviets to cut out one or the other of the two options right now. the soviets are modernizing. they continue to modernize and we can’t simply we’ve got enough nuclear weapons, let’s freeze. we can’t do that. we have to have modernization, especially if we achieve the 50 percent reduction in strategic weapons that our president is taking the leadership to attain. and, so, that’s the way i’d reply to it and i believe we can have the strongest and best defense possible if we modernize, if we go forward with competitive strategies and if we do follow through on the packard commission report. "
44,SHAW,"governor dukakis, one minute. "
45,DUKAKIS,"well, andrea, we’ve just had another example of why the vice president’s mathematics just don’t add up. i think you know because you’ve covered these issues, that there’s no way that we can build all of the weapons the vice president says he wants to build within the defense budget. everybody knows that including the people at the pentagon. now, my defense secretary is going to have a lot to do with those decisions, but it’s going to be the president who’s going to have to ultimately decide before that budget goes to the congress what weapons systems are going to go and what are going to stay. we are not going to spend the billions and trillions that mr. bush wants to spend on star wars. we’re not going to spend billions on mx’s on railroad cars, which is a weapons system we don’t need, can’t afford and won’t help our defense posture at all. we’re not going to spend hundreds of millions on a space plane from washington to tokyo. those are decisions that the chief executive has to make. yes, we’re going to have a strong and credible and effective nuclear deterrent. we’re going to go forward with the stealth and the d-5 and the advance cruise missile and good conventional forces. but the next president of the united states will have to make some tough and difficult decisions. i’m prepared to make them, the vice president is not. "
46,SHAW,"governor, andrea has a question for you. mitchell: governor, continuing on that subject, then, you say we have to do something about conventional forces. you have supported the submarine launch missile, the d-5 you just referred to. yet, from jerry ford to jimmy carter to ronald reagan, there has been a bipartisan consensus in favor of modernizing the land based missiles. now, you have ruled out the mx and the midgetman. more recently, some of your aides have hinted at some flexibility you might show about some other new form of missile. can you tell us tonight why you have rejected the wisdom of people as diverse as sam nunn, henry kissinger, al gore, people in both parties and what type of land based missile would you consider? "
47,DUKAKIS,"well, andrea, today we have 13,000 strategic nuclear warheads, on land, on air and in the sea. that’s an incredibly powerful nuclear deterrent. i don’t rule out modernization, and there are discussions going on now in the congress, i know with the pentagon, about a less expensive modernized land-based leg of the triad. but there are limits to what we can spend. there are limits to this nation’s ability to finance these weapons systems. and one of the things that the vice president either ignores or won’t address is the fact that you can’t divorce our military security from our economic security. how can we build a strong america militarily that’s teeter-tottering on a mountain of debt? and if we go forward with the kinds of policies that the vice president is suggesting tonight and has in the past, that debt is going to grow bigger and bigger and bigger. so military security and economic security go hand in hand. and we will have a strong and effective and credible nuclear deterrent. we’re going to have conventional forces that are well maintained, well equipped, well trained, well supported. and we have serious problems with our conventional forces at the present time, and they’ll get worse unless we have a president who is willing to make some of these decisions. and we also have important domestic priorities, in education and housing and health care, in economic development, in job training, in the environment. and all of these things are going to have to be addressed. that’s why i say again to all of you out there who have to deal with your household budgets and know how difficult it is that the next president has to do the same. i want the men and women of our armed forces to have the support they need to defend us; the support they need when they risk our lives to keep us free and to keep this country free. but we cannot continue to live on a credit card. we cannot continue to tell the american people that we’re going to build all of these systems, and at the same time, invest in important things here at home, and be serious about building a strong and good america. and that’s the kind of america i want to build. "
48,SHAW,one minute for the vice president. 
49,BUSH,i think the foremost (applause) 
50,BUSH,can we start the clock over? i held off for the applause. 
51,SHAW,"you can proceed, sir. "
52,BUSH,"i think the foremost responsibility of a president really gets down to the national security of this country. the governor talks about limits, what we can’t do, opposes these two modernization systems, talks now about well, we’ll develop some new kind of a missile. it takes eight years, ten years, to do that. he talked about a nuclear freeze back at the time when i was in europe trying to convince european public opinion that we ought to go forward with the deployment of the inf weapons. and thank god, the freeze people were not heard. they were wrong. and the result is, we deployed, and the soviets kept deploying, and then we negotiated from strength. and now we have the first arms control agreement in the nuclear age to ban weapons. you just don’t make unilateral cuts in the naive hope that the soviets are going to behave themselves. world peace is important, and we have enhanced the peace. and i’m proud to have been a part of an administration that has done exactly that. peace through strength works. "
53,SHAW,ann compton for gov. dukakis. 
54,COMPTON,"governor, today they may call them role models, but they used to be called heroes, the kind of public figure who could inspire a whole generation, someone who was larger than life. my question is not, who your heroes were. my question instead is, who are the heroes who are there in american life today? who are the ones who you would point out to young americans as figures who should inspire this country? "
55,DUKAKIS,"well, i think when i think of heroes, i think back, not presently, ann. but there are many people who i admire in this country today. some of them are in public life in the senate, the congress. some of my fellow governors who are real heroes to me. i think of those young athletes who represented us at the olympics were tremendously impressive. we were proud of them. we felt strongly about them, and they did so well by us. i can think of doctors and scientists, jonas salk who for example discovered a vaccine which cured one of the most dread diseases we ever had. and he’s a hero. i think of classroom teachers, classroom teachers that i have had, classroom teachers that youngsters have today who are real heroes to our young people. because they inspire them. they teach them. but more than that, they are role models. members of the clergy who have done the same. drug counselors out there in the street who are providing help to youngsters who come up to me and others who ask for help and want help, are doing the hard work, the heroic work, which it takes to provide that kind of leadership, that kind of counseling, that kind of support. i think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids. so there are many, many heroes in this country today. these are people that give of themselves everyday and every week and every month. in many cases they are people in the community who are examples, and are role models. and i would hope that one of the things i could do as president is to recognize them, to give them the kind of recognition that they need and deserve so that more and more young people can themselves become the heroes of tomorrow, can go into public service, can go into teaching, can go into drug counseling, can go into law enforcement, and be heroes themselves to generations yet to come. "
56,SHAW,one minute for vice president bush. 
57,BUSH,"i think of a teacher right here, largely hispanic school, jaime escalante, teaching calculus to young kids, 80 percent of them going on to college. i think of a young man now in this country named villadaris, who was released from a cuban jail. came out and told the truth in this brilliant book, against all hope, about what is actually happening in cuba. i think of those people that took us back into space again, rick houk and that crew, as people that are worthy of this. i agree with the governor on athletics. and there’s nothing corny about having sports heroes, young people that are clean and honorable and out there setting the pace. i think of dr. fauci. probably never heard of him. you did, ann heard of him. he’s a very fine research, top doctor, at the national institute of health, working hard doing something about research on this disease of aids. but look, i also think we ought to give a little credit to the president of the united states. he is the one who has gotten us that first arms control agreement. "
58,SHAW,mr. vice president 
59,BUSH,"and the cynics abounded. and he is leaving office with a popularity at an all-time high, because american people "
60,SHAW,"mr. vice president, your time has expired. "
61,BUSH,"say, he is our hero. (applause) "
62,SHAW,"ann has a question for you, mr. vice president. "
63,COMPTON,"let’s change the pace a little bit, mr. vice president. in this campaign some hard and very bitter things have been spoken by each side about each side. if you’d consider for a moment gov. dukakis and his years of public service, is there anything nice you can say about him, anything you find admirable? "
64,BUSH,you’re stealing my close. i had something very nice to say in there. 
65,COMPTON,somebody leak my question to you? 
66,BUSH,"no, let me tell you something about that. and barbara and i were sitting there before that democratic convention. and we saw the governor and his son on television the night before and his family, and his mother who was there. and i’m saying to barbara, you know, we’ve always kept family as a bit of an oasis for us. you all know me, and we’ve held it back a little. but we used that as a role model, the way he took understandable pride in his heritage, what his family means to him. and we’ve got a strong family. and we watched that. and we said, hey, we’ve got to unleash the bush kids. and so you saw ten grandchildren there jumping all over their grandfather at the convention. you see our five kids, all over this country, and their spouses. and so i would say that the concept of the dukakis family has my great respect. and i would say, i don’t know whether that’s kind or not, it’s just an objective statement. i think the man anybody that gets into this political arena and has to face you guys everyday deserves a word of praise. because it’s gotten a little ugly out there. it’s gotten a little nasty. it’s not much fun sometimes. and i would cite again dan quayle. i’ve been in politics a long time, and i don’t remember that kind of piling on, that kind of ugly rumor that never was true, printed. now, come on. so some of it is unfair. but he’s in the arena. teddy roosevelt used to talk about the arena, you know, daring to fail greatly or succeed, no matter. he’s in there. so i salute these things. i salute those who participate in the political process. sam raybum had a great expression on this. he said here were all these intellectuals out there griping and complaining and saying it was negative coverage. rayburn says, yeah, and that guy never ran for sheriff either. michael dukakis has run for sheriff, and so has george bush. "
67,SHAW,"governor, a one-minute response. "
68,DUKAKIS,i didn’t hear the word “liberal” or “left” one time. i thank you for that. 
69,BUSH,that’s not bad. that’s true. 
70,DUKAKIS,"and doesn’t that prove the point, george, which is that values like family and education and community, decent homes for young people that family on long island i visited on monday where lou and betty tolamo (phonetic) bought a house for some $19,000 back in 1962, have had seven children, they’re all making good livings. they can’t live in the community which they grew up in. those are basic american values. i believe in them. i think you believe in them. they’re not left or right. they’re decent american values. i guess the one thing that concerns me about this, ann, is this attempt to label things which all of us believe in. we may have different approaches. we may think that you deal with them in different ways. but they’re basically american, i believe in them. george bush believes in them. i think the vast majority of americans believe in them. and i hope "
71,SHAW,governor. 
72,DUKAKIS,the tone we’ve just heard might just be the tone we have for the rest of the campaign. i think the american people would appreciate that. (applause) 
73,SHAW,margaret warner for the vice president. 
74,WARNER,"vice president bush, abortion remains with us as a very troubling issue, and i’d like to explore that for a minute with you. you have said that you regard abortion as murder, yet you would make exceptions in the case of rape and incest. my question is, why should a woman who discovers through amniocentesis that her baby will be born with tay-sachs disease, for instance, that the baby will live at most two years, and those two years in incredible pain, be forced to carry the fetus to term, and yet a woman who becomes pregnant through incest would be allowed to abort her fetus? "
75,BUSH,"because you left out one other exception, the health of the mother. let me answer your question and i hope it doesn’t get too personal or maudlin. barb and i lost a child, you know that we lost a daughter, robin. i was over running records in west texas, and i got a call from her, come home; went to the doctor; the doctor said, beautiful child, your child has a few weeks to live. and i said, what can we do about it. he said, no, she has leukemia, acute leukemia, a few weeks to live. we took the child to new york. thanks to the miraculous sacrifice of doctors and nurses, the child stayed alive for six months and then died. if that child were here today, and i was told the same thing, my granddaughter, noel for example that child could stay alive for ten or fifteen years, or maybe for the rest of her life. and so i don’t think that you make an exception based on medical knowledge at the time. i think human life is very, very precious. and, look, this hasn’t been an easy decision for me to meet. i know others disagree with it. but when i was in that little church across the river from washington and saw our grandchild christened in our faith, i was very pleased indeed that the mother had not aborted that child, and put the child up for adoption. and so i just feel this is where i’m coming from. and it is personal. and i don’t assail him on that issue, or others on that issue. but that’s the way i, george bush, feel about it. (scattered applause) "
76,SHAW,one minute for governor dukakis. 
77,DUKAKIS,"margaret, kitty and i had very much the same kind of experience that the bushes had: we lost a baby, lived about twenty minutes after it was born. but isn’t the real question that we have to answer not how many exceptions we make, because the vice president himself is prepared to make exceptions. it’s who makes the decision, who makes this very difficult, very wrenching decision? (applause) and i think it has to be the woman, in the exercise of her own conscience and religious beliefs, that makes that decision. who are we to say, well, under certain circumstances, it’s all right, but under other circumstances it isn’t? that’s a decision that only a woman can make, after consulting her conscience and consulting her religious principles. and i would hope that we would give to women in this country the right to make that decision, and to make it in the exercise of their conscience and religious beliefs. (applause) "
78,SHAW,"governor, margaret has a question for you. "
79,WARNER,"governor, i’d like to return to the topic of the defense budget for a minute. you have said in this campaign that you would maintain a stable defense budget, yet you are on the board, on the advisory board "
80,DUKAKIS,"and, incidentally, may i say that that’s the decision of the congress, and the president has concurred. "
81,WARNER,"yet you are on the board of a group called jobs with peace, in boston, that advocates a 25-percent cut in the defense budget and the transfer of that money to the domestic economy. my question is, do you share that goal perhaps as a long-range goal, and, if not, are you aware of or why do you permit this group to continue to use your name on its letterhead for fundraising? "
82,DUKAKIS,"i think i was on the advisory committee, margaret. no, i don’t happen to share that goal. it’s an example of how oftentimes we may be associated with organizations all of whose particular positions we don’t support, even though we support in general the hope that over time, particularly if we can get those reductions in strategic weapons, if we can get a comprehensive test ban treaty, if we can negotiate with the soviet union and bring down the level of conventional forces in europe with deeper cuts in the soviet side, yes, at some point it may be possible to reduce defense outlays and use those for important things here at home, like jobs and job training and college opportunity and health and housing and the environment and the things that all of us care about. but i do think this, that the next president, even within a relatively stable budget and that’s what we are going to have for the foreseeable future will have to make those tough choices that i was talking about and that mr. bush doesn’t seem to want to make. and that really is going to be a challenge for the next president of the united states; i don’t think there’s any question about it. but i also see a tremendous opportunity now to negotiate with the soviet union to build on the progress that we’ve made with the inf treaty, which i strongly supported and most democrats did to get those reductions in strategic weapons, to get a test ban treaty, and to really make progress on the reduction of conventional forces in europe. and if we can do that and do it in a way that gets deeper cuts on the soviet side, which is where they ought to come from, then i think we have an opportunity over the long haul to begin to move some of our resources from the military to important domestic priorities that can provide college opportunity for that young woman whose mother wrote me from texas just the other day, from longview, texas: two teachers, a mother and a father who have a child that’s a freshman in college, an electrical engineering major, a very bright student and they can’t afford to keep that child in college. so i hope that we can begin to move those resources. it’s not going to happen overnight; it certainly will have to happen on a step-by-step basis as we make progress in arms negotiation and arms control and arms reduction. but it certainly ought to be the long-term goal of all americans and i think it is. "
83,SHAW,one minute for the vice president. 
84,BUSH,"the defense budget today takes far less percentage of the gross national product than it did in president kennedy’s time, for example moved tremendously. and you see, i think we’re facing a real opportunity for world peace. this is a big question. and it’s a question as to whether the united states will continue to lead for peace. see, i don’t believe any other country can pick up the mantel. i served at the un. i don’t think we can turn over these kinds of decisions of the collective defense to the united nations or anything else. so, what i’m saying is, we are going to have to make choices. i said i would have the secretary of defense sit down. but while the president is negotiating with the soviet union, i simply do not want to make these unilateral cuts. and i think those that advocated the freeze missed the point that there was a better way and that better way has resulted in a principle asymmetrical cuts. the soviets take out more than we do and the principle of intrusive verification. and those two principles can now be applied to conventional forces, to strategic forces, provided "
85,SHAW,mr. vice president 
86,BUSH,we don’t give away our hand before we sit down at the head table. (applause) 
