,Speaker,Response
26,KERRY,"i don’t blame them entirely for it. i blame the president for the things the president could do that has an impact on it. outsourcing is going to happen. i’ve acknowledged that in union halls across the country. i’ve had shop stewards stand up and say, “will you promise me you’re going to stop all this outsourcing? “and i’ve looked them in the eye and i’ve said, “no, i can’t do that. “ what i can promise you is that i will make the playing field as fair as possible, that i will, for instance, make certain that with respect to the tax system that you as a worker in america are not subsidizing the loss of your job. today, if you’re an american business, you actually get a benefit for going overseas. you get to defer your taxes. so if you’re looking at a competitive world, you say to yourself, “hey, i do better overseas than i do here in america. “ that’s not smart. i don’t want american workers subsidizing the loss of their own job. and when i’m president, we’re going to shut that loophole in a nanosecond and we’re going to use that money to lower corporate tax rates in america for all corporations, 5 percent. and we’re going to have a manufacturing jobs credit and a job hiring credit so we actually help people be able to hire here. the second thing that we can do is provide a fair trade playing field. this president didn’t stand up for boeing when airbus was violating international rules and subsidies. he discovered boeing during the course of this campaign after i’d been talking about it for months. the fact is that the president had an opportunity to stand up and take on china for currency manipulation. there are companies that wanted to petition the administration. they were told: don’t even bother; we’re not going to listen to it. the fact is that there have been markets shut to us that we haven’t stood up and fought for. i’m going to fight for a fair trade playing field for the american worker. and i will fight for the american worker just as hard as i fight for my own job. that’s what the american worker wants. and if we do that, we can have an impact. plus, we need fiscal discipline. restore fiscal discipline, we’ll do a lot better. "
27,SCHIEFFER,mr. president? 
28,GEORGE W. BUSH,"whew! let me start with the pell grants. in his last litany of misstatements. he said we cut pell grants. we’ve increased pell grants by a million students. that’s a fact. you know, he talks to the workers. let me talk to the workers. you’ve got more money in your pocket as a result of the tax relief we passed and he opposed. if you have a child, you got a $1,000 child credit. that’s money in your pocket. if you’re married, we reduced the marriage penalty. the code ought to encourage marriage, not discourage marriage. we created a 10 percent bracket to help lower-income americans. a family of four making $40,000 received about $1,700 in tax relief. it’s your money. the way my opponent talks, he said, “we’re going to spend the government’s money. “no, we’re spending your money. and when you have more money in your pocket, you’re able to better afford things you want. i believe the role of government is to stand side by side with our citizens to help them realize their dreams, not tell citizens how to live their lives. my opponent talks about fiscal sanity. his record in the united states senate does not match his rhetoric. he voted to increase taxes 98 times and to bust the budget 277 times. "
29,SCHIEFFER,senator kerry? 
30,KERRY,"bob, anybody can play with these votes. everybody knows that. i have supported or voted for tax cuts over 600 times. i broke with my party in order to balance the budget, and ronald reagan signed into law the tax cut that we voted for. i voted for ira tax cuts. i voted for small-business tax cuts. but you know why the pell grants have gone up in their numbers? because more people qualify for them because they don’t have money. but they’re not getting the $5,100 the president promised them. they’re getting less money. we have more people who qualify. that’s not what we want. "
31,GEORGE W. BUSH,"senator, no one’s playing with your votes. you voted to increase taxes 98 times. when they voted — when they proposed reducing taxes, you voted against it 126 times. he voted to violate the budget cap 277 times. you know, there’s a main stream in american politics and you sit right on the far left bank. as a matter of fact, your record is such that ted kennedy, your colleague, is the conservative senator from massachusetts. "
32,SCHIEFFER,"mr. president, let’s get back to economic issues. but let’s shift to some other questions here. both of you are opposed to gay marriage. but to understand how you have come to that conclusion, i want to ask you a more basic question. do you believe homosexuality is a choice? "
33,GEORGE W. BUSH,"you know, bob, i don’t know. i just don’t know. i do know that we have a choice to make in america and that is to treat people with tolerance and respect and dignity. it’s important that we do that. and i also know in a free society people, consenting adults can live the way they want to live. and that’s to be honored. but as we respect someone’s rights, and as we profess tolerance, we shouldn’t change — or have to change — our basic views on the sanctity of marriage. i believe in the sanctity of marriage. i think it’s very important that we protect marriage as an institution, between a man and a woman. i proposed a constitutional amendment. the reason i did so was because i was worried that activist judges are actually defining the definition of marriage, and the surest way to protect marriage between a man and woman is to amend the constitution. it has also the benefit of allowing citizens to participate in the process. after all, when you amend the constitution, state legislatures must participate in the ratification of the constitution. i’m deeply concerned that judges are making those decisions and not the citizenry of the united states. you know, congress passed a law called doma, the defense of marriage act. my opponent was against it. it basically protected states from the action of one state to another. it also defined marriage as between a man and woman. but i’m concerned that that will get overturned. and if it gets overturned, then we’ll end up with marriage being defined by courts, and i don’t think that’s in our nation’s interests. "
34,SCHIEFFER,senator kerry? 
35,KERRY,"we’re all god’s children, bob. and i think if you were to talk to dick cheney’s daughter, who is a lesbian, she would tell you that she’s being who she was, she’s being who she was born as. i think if you talk to anybody, it’s not choice. i’ve met people who struggled with this for years, people who were in a marriage because they were living a sort of convention, and they struggled with it. and i’ve met wives who are supportive of their husbands or vice versa when they finally sort of broke out and allowed themselves to live who they were, who they felt god had made them. i think we have to respect that. the president and i share the belief that marriage is between a man and a woman. i believe that. i believe marriage is between a man and a woman. but i also believe that because we are the united states of america, we’re a country with a great, unbelievable constitution, with rights that we afford people, that you can’t discriminate in the workplace. you can’t discriminate in the rights that you afford people. you can’t disallow someone the right to visit their partner in a hospital. you have to allow people to transfer property, which is why i’m for partnership rights and so forth. now, with respect to doma and the marriage laws, the states have always been able to manage those laws. and they’re proving today, every state, that they can manage them adequately. "
36,SCHIEFFER,"senator kerry, a new question for you. the new york times reports that some catholic archbishops are telling their church members that it would be a sin to vote for a candidate like you because you support a woman’s right to choose an abortion and unlimited stem-cell research. what is your reaction to that? "
37,KERRY,"i respect their views. i completely respect their views. i am a catholic. and i grew up learning how to respect those views. but i disagree with them, as do many. i believe that i can’t legislate or transfer to another american citizen my article of faith. what is an article of faith for me is not something that i can legislate on somebody who doesn’t share that article of faith. i believe that choice is a woman’s choice. it’s between a woman, god and her doctor. and that’s why i support that. now, i will not allow somebody to come in and change roe v. wade. the president has never said whether or not he would do that. but we know from the people he’s tried to appoint to the court he wants to. i will not. i will defend the right of roe v. wade. now, with respect to religion, you know, as i said, i grew up a catholic. i was an altar boy. i know that throughout my life this has made a difference to me. and as president kennedy said when he ran for president, he said, “i’m not running to be a catholic president. i’m running to be a president who happens to be catholic. “ my faith affects everything that i do, in truth. there’s a great passage of the bible that says, “what does it mean, my brother, to say you have faith if there are no deeds? faith without works is dead. “ and i think that everything you do in public life has to be guided by your faith, affected by your faith, but without transferring it in any official way to other people. that’s why i fight against poverty. that’s why i fight to clean up the environment and protect this earth. that’s why i fight for equality and justice. all of those things come out of that fundamental teaching and belief of faith. but i know this, that president kennedy in his inaugural address told all of us that here on earth, god’s work must truly be our own. and that’s what we have to — i think that’s the test of public service. "
38,SCHIEFFER,mr. president? 
39,GEORGE W. BUSH,"i think it’s important to promote a culture of life. i think a hospitable society is a society where every being counts and every person matters. i believe the ideal world is one in which every child is protected in law and welcomed to life. i understand there’s great differences on this issue of abortion, but i believe reasonable people can come together and put good law in place that will help reduce the number of abortions. take, for example, the ban on partial birth abortion. it’s a brutal practice. people from both political parties came together in the halls of congress and voted overwhelmingly to ban that practice. it made a lot of sense. my opponent, in that he’s out of the mainstream, voted against that law. what i’m saying is, is that as we promote life and promote a culture of life, surely there are ways we can work together to reduce the number of abortions: continue to promote adoption laws — it’s a great alternative to abortion — continue to fund and promote maternity group homes; i will continue to promote abstinence programs. the last debate, my opponent said his wife was involved with those programs. that’s great. i appreciate that very much. all of us ought to be involved with programs that provide a viable alternative to abortion. "
40,SCHIEFFER,"mr. president, let’s have a new question. it goes to you. and let’s get back to economic issues. health insurance costs have risen over 36 percent over the last four years according to the washington post. we’re paying more. we’re getting less. i would like to ask you: who bears responsibility for this? is it the government? is it the insurance companies? is it the lawyers? is it the doctors? is it the administration? "
41,GEORGE W. BUSH,"gosh, i sure hope it’s not the administration. there’s a — no, look, there’s a systemic problem. health-care costs are on the rise because the consumers are not involved in the decision-making process. most health-care costs are covered by third parties. and therefore, the actual user of health care is not the purchaser of health care. and there’s no market forces involved with health care. it’s one of the reasons i’m a strong believer in what they call health savings accounts. these are accounts that allow somebody to buy a low-premium, high-deductible catastrophic plan and couple it with tax-free savings. businesses can contribute, employees can contribute on a contractual basis. but this is a way to make sure people are actually involved with the decision-making process on health care. secondly, i do believe the lawsuits — i don’t believe, i know — that the lawsuits are causing health-care costs to rise in america. that’s why i’m such a strong believer in medical liability reform. in the last debate, my opponent said those lawsuits only caused the cost to go up by 1 percent. well, he didn’t include the defensive practice of medicine that costs the federal government some $28 billion a year and costs our society between $60 billion and $100 billion a year. thirdly, one of the reasons why there’s still high cost in medicine is because this is — they don’t use any information technology. it’s like if you looked at the — it’s the equivalent of the buggy and horse days, compared to other industries here in america. and so, we’ve got to introduce high technology into health care. we’re beginning to do it. we’re changing the language. we want there to be electronic medical records to cut down on error, as well as reduce cost. people tell me that when the health-care field is fully integrated with information technology, it’ll wring some 20 percent of the cost out of the system. and finally, moving generic drugs to the market quicker. and so, those are four ways to help control the costs in health care. "
42,SCHIEFFER,senator kerry? 
43,KERRY,"the reason health-care costs are getting higher, one of the principal reasons is that this administration has stood in the way of common-sense efforts that would have reduced the costs. let me give you a prime example. in the senate we passed the right of americans to import drugs from canada. but the president and his friends took it out in the house, and now you don’t have that right. the president blocked you from the right to have less expensive drugs from canada. we also wanted medicare to be able to negotiate bulk purchasing. the va does that. the va provides lower-cost drugs to our veterans. we could have done that in medicare. medicare is paid for by the american taxpayer. medicare belongs to you. medicare is for seniors, who many of them are on fixed income, to lift them out of poverty. but rather than help you, the taxpayer, have lower cost, rather than help seniors have less expensive drugs, the president made it illegal — illegal — for medicare to actually go out and bargain for lower prices. result: $139 billion windfall profit to the drug companies coming out of your pockets. that’s a large part of your 17 percent increase in medicare premiums. when i’m president, i’m sending that back to congress and we’re going to get a real prescription drug benefit. now, we also have people sicker because they don’t have health insurance. so whether it’s diabetes or cancer, they come to hospitals later and it costs america more. we got to have health care for all americans. "
44,SCHIEFFER,"go ahead, mr. president. "
45,GEORGE W. BUSH,"i think it’s important, since he talked about the medicare plan, has he been in the united states senate for 20 years? he has no record on reforming of health care. no record at all. he introduced some 300 bills and he’s passed five. no record of leadership. i came to washington to solve problems. i was deeply concerned about seniors having to choose between prescription drugs and food. and so i led. and in 2006, our seniors will get a prescription drug coverage in medicare. "
46,SCHIEFFER,senator kerry? thirty seconds. 
47,KERRY,"once again, the president is misleading america. i’ve actually passed 56 individual bills that i’ve personally written and, in addition to that, and not always under my name, there is amendments on certain bills. but more importantly, with respect to the question of no record, i helped write — i did write, i was one of the original authors of the early childhood health care and the expansion of health care that we did in the middle of the 1990s. and i’m very proud of that. so the president’s wrong. "
48,SCHIEFFER,"let me direct the next question to you, senator kerry, and again, let’s stay on health care. you have, as you have proposed and as the president has commented on tonight, proposed a massive plan to extend health-care coverage to children. you’re also talking about the government picking up a big part of the catastrophic bills that people get at the hospital. and you have said that you can pay for this by rolling back the president’s tax cut on the upper 2 percent. you heard the president say earlier tonight that it’s going to cost a whole lot more money than that. i’d just ask you, where are you going to get the money? "
49,KERRY,"well, two leading national news networks have both said the president’s characterization of my health-care plan is incorrect. one called it fiction. the other called it untrue. the fact is that my health-care plan, america, is very simple. it gives you the choice. i don’t force you to do anything. it’s not a government plan. the government doesn’t require you to do anything. you choose your doctor. you choose your plan. if you don’t want to take the offer of the plan that i want to put forward, you don’t have do. you can keep what you have today, keep a high deductible, keep high premiums, keep a high co-pay, keep low benefits. but i got a better plan. and i don’t think a lot of people are going to want to keep what they have today. here’s what i do: we take over medicaid children from the states so that every child in america is covered. and in exchange, if the states want to — they’re not forced to, they can choose to — they cover individuals up to 300 percent of poverty. it’s their choice. i think they’ll choose it, because it’s a net plus of $5 billion to them. we allow you — if you choose to, you don’t have to — but we give you broader competition to allow you to buy into the same health care plan that senators and congressmen give themselves. if it’s good enough for us, it’s good enough for every american. i believe that your health care is just as important as any politician in washington, d. c. you want to buy into it, you can. we give you broader competition. that helps lower prices. in addition to that, we’re going to allow people 55 to 64 to buy into medicare early. and most importantly, we give small business a 50 percent tax credit so that after we lower the costs of health care, they also get, whether they’re self-employed or a small business, a lower cost to be able to cover their employees. now, what happens is when you begin to get people covered like that — for instance in diabetes, if you diagnose diabetes early, you could save $50 billion in the health care system of america by avoiding surgery and dialysis. it works. and i’m going to offer it to america. "
50,SCHIEFFER,mr. president? 
51,GEORGE W. BUSH,"in all due respect, i’m not so sure it’s credible to quote leading news organizations about — oh, never mind. anyway, let me quote the lewin report. the lewin report is a group of folks who are not politically affiliated. they analyzed the senator’s plan. it cost $1.2 trillion. the lewin report accurately noted that there are going to be 20 million people, over 20 million people added to government-controlled health care. it would be the largest increase in government health care ever. if you raise the medicaid to 300 percent, it provides an incentive for small businesses not to provide private insurance to their employees. why should they insure somebody when the government’s going to insure it for them? it’s estimated that 8 million people will go from private insurance to government insurance. we have a fundamental difference of opinion. i think government- run health will lead to poor-quality health, will lead to rationing, will lead to less choice. once a health-care program ends up in a line item in the federal government budget, it leads to more controls. and just look at other countries that have tried to have federally controlled health care. they have poor-quality health care. our health-care system is the envy of the world because we believe in making sure that the decisions are made by doctors and patients, not by officials in the nation’s capital. "
52,SCHIEFFER,senator? 
53,KERRY,"the president just said that government-run health care results in poor quality. now, maybe that explains why he hasn’t fully funded the va and the va hospital is having trouble and veterans are complaining. maybe that explains why medicare patients are complaining about being pushed off of medicare. he doesn’t adequately fund it. but let me just say to america: i am not proposing a government-run program. that’s not what i have. i have blue cross/blue shield. senators and congressmen have a wide choice. americans ought to have it too. "
54,SCHIEFFER,mr. president? 
55,GEORGE W. BUSH,"talk about the va: we’ve increased va funding by $22 billion in the four years since i’ve been president. that’s twice the amount that my predecessor increased va funding. of course we’re meeting our obligation to our veterans, and the veterans know that. we’re expanding veterans’ health care throughout the country. we’re aligning facilities where the veterans live now. veterans are getting very good health care under my administration, and they will continue to do so during the next four years. "
56,SCHIEFFER,"mr. president, the next question is to you. we all know that social security is running out of money, and it has to be fixed. you have proposed to fix it by letting people put some of the money collected to pay benefits into private savings accounts. but the critics are saying that’s going to mean finding $1 trillion over the next 10 years to continue paying benefits as those accounts are being set up. so where do you get the money? are you going to have to increase the deficit by that much over 10 years? "
57,GEORGE W. BUSH,"first, let me make sure that every senior listening today understands that when we’re talking about reforming social security, that they’ll still get their checks. i remember the 2000 campaign, people said if george w. gets elected, your check will be taken away. well, people got their checks, and they’ll continue to get their checks. there is a problem for our youngsters, a real problem. and if we don’t act today, the problem will be valued in the trillions. and so i think we need to think differently. we’ll honor our commitment to our seniors. but for our children and our grandchildren, we need to have a different strategy. and recognizing that, i called together a group of our fellow citizens to study the issue. it was a committee chaired by the late senator daniel patrick moynihan of new york, a democrat. and they came up with a variety of ideas for people to look at. i believe that younger workers ought to be allowed to take some of their own money and put it in a personal savings account, because i understand that they need to get better rates of return than the rates of return being given in the current social security trust. and the compounding rate of interest effect will make it more likely that the social security system is solvent for our children and our grandchildren. i will work with republicans and democrats. it’ll be a vital issue in my second term. it is an issue that i am willing to take on, and so i’ll bring republicans and democrats together. and we’re of course going to have to consider the costs. but i want to warn my fellow citizens: the cost of doing nothing, the cost of saying the current system is ok, far exceeds the costs of trying to make sure we save the system for our children. "
58,SCHIEFFER,senator kerry? 
59,KERRY,"you just heard the president say that young people ought to be able to take money out of social security and put it in their own accounts. now, my fellow americans, that’s an invitation to disaster. the cbo said very clearly that if you were to adopt the president’s plan, there would be a $2 trillion hole in social security, because today’s workers pay in to the system for today’s retirees. and the cbo said — that’s the congressional budget office; it’s bipartisan — they said that there would have to be a cut in benefits of 25 percent to 40 percent. now, the president has never explained to america, ever, hasn’t done it tonight, where does the transitional money, that $2 trillion, come from? he’s already got $3 trillion, according to the washington post, of expenses that he’s put on the line from his convention and the promises of this campaign, none of which are paid for. not one of them are paid for. the fact is that the president is driving the largest deficits in american history. he’s broken the pay-as-you-go rules. i have a record of fighting for fiscal responsibility. in 1985, i was one of the first democrats — broke with my party. we balanced the budget in the ’90s. we paid down the debt for two years. and that’s what we’re going to do. we’re going to protect social security. i will not privatize it. i will not cut the benefits. and we’re going to be fiscally responsible. and we will take care of social security. "
60,SCHIEFFER,"let me just stay on social security with a new question for senator kerry, because, senator kerry, you have just said you will not cut benefits. alan greenspan, the chairman of the federal reserve, says there’s no way that social security can pay retirees what we have promised them unless we recalibrate. what he’s suggesting, we’re going to cut benefits or we’re going to have to raise the retirement age. we may have to take some other reform. but if you’ve just said, you’ve promised no changes, does that mean you’re just going to leave this as a problem, another problem for our children to solve? "
