,Speaker,Response
13,OBAMA,"well, i think senator mccain’s absolutely right that we need more responsibility, but we need it not just when there’s a crisis. i mean, we’ve had years in which the reigning economic ideology has been what’s good for wall street, but not what’s good for main street. and there are folks out there who’ve been struggling before this crisis took place. and that’s why it’s so important, as we solve this short-term problem, that we look at some of the underlying issues that have led to wages and incomes for ordinary americans to go down, the — a health care system that is broken, energy policies that are not working, because, you know, 10 days ago, john said that the fundamentals of the economy are sound. "
14,LEHRER,say it directly to him. 
15,OBAMA,i do not think that they are. 
16,LEHRER,say it directly to him. 
17,OBAMA,"well, the — john, 10 days ago, you said that the fundamentals of the economy are sound. and… "
18,MCCAIN,are you afraid i couldn’t hear him? (laughter) 
19,LEHRER,i’m just determined to get you all to talk to each other. i’m going to try. 
20,OBAMA,"the — and i just fundamentally disagree. and unless we are holding ourselves accountable day in, day out, not just when there’s a crisis for folks who have power and influence and can hire lobbyists, but for the nurse, the teacher, the police officer, who, frankly, at the end of each month, they’ve got a little financial crisis going on. they’re having to take out extra debt just to make their mortgage payments. we haven’t been paying attention to them. and if you look at our tax policies, it’s a classic example. "
21,LEHRER,"so, senator mccain, do you agree with what senator obama just said? and, if you don’t, tell him what you disagree with. "
22,MCCAIN,"no, i — look, we’ve got to fix the system. we’ve got fundamental problems in the system. and main street is paying a penalty for the excesses and greed in washington, d.c., and in the wall street. so there’s no doubt that we have a long way to go. and, obviously, stricter interpretation and consolidation of the various regulatory agencies that weren’t doing their job, that has brought on this crisis. but i have a fundamental belief in the goodness and strength of the american worker. and the american worker is the most productive, the most innovative. america is still the greatest producer, exporter and importer. but we’ve got to get through these times, but i have a fundamental belief in the united states of america. and i still believe, under the right leadership, our best days are ahead of us. "
23,LEHRER,"all right, let’s go to the next lead question, which is essentially following up on this same subject. and you get two minutes to begin with, senator mccain. and using your word “fundamental,” are there fundamental differences between your approach and senator obama’s approach to what you would do as president to lead this country out of the financial crisis? "
24,MCCAIN,"well, the first thing we have to do is get spending under control in washington. it’s completely out of control. it’s gone — we have now presided over the largest increase in the size of government since the great society. we republicans came to power to change government, and government changed us. and the — the worst symptom on this disease is what my friend, tom coburn, calls earmarking as a gateway drug, because it’s a gateway. it’s a gateway to out-of-control spending and corruption. and we have former members of congress now residing in federal prison because of the evils of this earmarking and pork-barrel spending. you know, we spent $3 million to study the dna of bears in montana. i don’t know if that was a criminal issue or a paternal issue, but the fact is that it was $3 million of our taxpayers’ money. and it has got to be brought under control. as president of the united states, i want to assure you, i’ve got a pen. this one’s kind of old. i’ve got a pen, and i’m going to veto every single spending bill that comes across my desk. i will make them famous. you will know their names. now, senator obama, you wanted to know one of the differences. he has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he’s been in the united states senate. i suggest that people go up on the web site of citizens against government waste, and they’ll look at those projects. that kind of thing is not the way to rein in runaway spending in washington, d.c. that’s one of the fundamental differences that senator obama and i have. "
25,LEHRER,"senator obama, two minutes. "
26,OBAMA,"well, senator mccain is absolutely right that the earmarks process has been abused, which is why i suspended any requests for my home state, whether it was for senior centers or what have you, until we cleaned it up. and he’s also right that oftentimes lobbyists and special interests are the ones that are introducing these kinds of requests, although that wasn’t the case with me. but let’s be clear: earmarks account for $18 billion in last year’s budget. senator mccain is proposing — and this is a fundamental difference between us — $300 billion in tax cuts to some of the wealthiest corporations and individuals in the country, $300 billion. now, $18 billion is important; $300 billion is really important. and in his tax plan, you would have ceos of fortune 500 companies getting an average of $700,000 in reduced taxes, while leaving 100 million americans out. so my attitude is, we’ve got to grow the economy from the bottom up. what i’ve called for is a tax cut for 95 percent of working families, 95 percent. and that means that the ordinary american out there who’s collecting a paycheck every day, they’ve got a little extra money to be able to buy a computer for their kid, to fill up on this gas that is killing them. and over time, that, i think, is going to be a better recipe for economic growth than the — the policies of president bush that john mccain wants to — wants to follow. "
27,LEHRER,senator mccain? 
28,MCCAIN,"well, again, i don’t mean to go back and forth, but he… (crosstalk) "
29,LEHRER,"no, that’s fine. "
30,MCCAIN,"senator obama suspended those requests for pork-barrel projects after he was running for president of the united states. he didn’t happen to see that light during the first three years as a member of the united states senate, $932 million in requests. maybe to senator obama it’s not a lot of money. but the point is that — you see, i hear this all the time. “it’s only $18 billion.” do you know that it’s tripled in the last five years? do you know that it’s gone completely out of control to the point where it corrupts people? it corrupts people. that’s why we have, as i said, people under federal indictment and charges. it’s a system that’s got to be cleaned up. i have fought against it my career. i have fought against it. i was called the sheriff, by the — one of the senior members of the appropriations committee. i didn’t win miss congeniality in the united states senate. now, senator obama didn’t mention that, along with his tax cuts, he is also proposing some $800 billion in new spending on new programs. now, that’s a fundamental difference between myself and senator obama. i want to cut spending. i want to keep taxes low. the worst thing we could do in this economic climate is to raise people’s taxes. "
31,OBAMA,"i — i don’t know where john is getting his figures. let’s just be clear. what i do is i close corporate loopholes, stop providing tax cuts to corporations that are shipping jobs overseas so that we’re giving tax breaks to companies that are investing here in the united states. i make sure that we have a health care system that allows for everyone to have basic coverage. i think those are pretty important priorities. and i pay for every dime of it. but let’s go back to the original point. john, nobody is denying that $18 billion is important. and, absolutely, we need earmark reform. and when i’m president, i will go line by line to make sure that we are not spending money unwisely. but the fact is that eliminating earmarks alone is not a recipe for how we’re going to get the middle class back on track. "
32,OBAMA,"and when you look at your tax policies that are directed primarily at those who are doing well, and you are neglecting people who are really struggling right now, i think that is a continuation of the last eight years, and we can’t afford another four. "
33,LEHRER,"respond directly to him about that, to senator obama about that, about the — he’s made it twice now, about your tax — your policies about tax cuts. "
34,MCCAIN,"well — well, let me give you an example of what senator obama finds objectionable, the business tax. right now, in the united states of america, business pays the second-highest business taxes in the world, 35 percent. ireland pays 11 percent. now, if you’re a business person, and you can locate any place in the world, then, obviously, if you go to the country where it’s 11 percent tax versus 35 percent, you’re going to be able to create jobs, increase your business, make more investment, et cetera. i want to cut that business tax. i want to cut it so that businesses will remain in — in the united states of america and create jobs. but, again, i want to return. it’s a lot more than $18 billion in pork-barrel spending. i can tell you, it’s rife. it’s throughout. the united states senate will take up a continuing resolution tomorrow or the next day, sometime next week, with 2,000 — 2,000 — look at them, my friends. look at them. you’ll be appalled. and senator obama is a recent convert, after requesting $932 million worth of pork-barrel spending projects. so the point is, i want people to have tax cuts. i want every family to have a $5,000 refundable tax credit so they can go out and purchase their own health care. i want to double the dividend from $3,500 to $7,000 for every dependent child in america. i know that the worst thing we could possibly do is to raise taxes on anybody, and a lot of people might be interested in senator obama’s definition of “rich.” "
35,LEHRER,"senator obama, you have a question for senator mccain on that? "
36,OBAMA,"well, let me just make a couple of points. "
37,LEHRER,all right. 
38,OBAMA,"my definition — here’s what i can tell the american people: 95 percent of you will get a tax cut. and if you make less than $250,000, less than a quarter-million dollars a year, then you will not see one dime’s worth of tax increase. now, john mentioned the fact that business taxes on paper are high in this country, and he’s absolutely right. here’s the problem: there are so many loopholes that have been written into the tax code, oftentimes with support of senator mccain, that we actually see our businesses pay effectively one of the lowest tax rates in the world. and what that means, then, is that there are people out there who are working every day, who are not getting a tax cut, and you want to give them more. it’s not like you want to close the loopholes. you just want to add an additional tax cut over the loopholes. and that’s a problem. just one last point i want to make, since senator mccain talked about providing a $5,000 health credit. now, what he doesn’t tell you is that he intends to, for the first time in history, tax health benefits. so you may end up getting a $5,000 tax credit. here’s the only problem: your employer now has to pay taxes on the health care that you’re getting from your employer. and if you end up losing your health care from your employer, you’ve got to go out on the open market and try to buy it. it is not a good deal for the american people. but it’s an example of this notion that the market can always solve everything and that the less regulation we have, the better off we’re going to be. "
39,MCCAIN,"well, you know, let me just… "
40,LEHRER,we’ve got to go to another lead question. 
41,MCCAIN,"i know we have to, but this is a classic example of walking the walk and talking the talk. we had an energy bill before the united states senate. it was festooned with christmas tree ornaments. it had all kinds of breaks for the oil companies, i mean, billions of dollars worth. i voted against it; senator obama voted for it. "
42,OBAMA,"john, you want to give oil companies another $4 billion. "
43,MCCAIN,"you’ve got to look at our record. you’ve got to look at our records. that’s the important thing. who fought against wasteful and earmark spending? who has been the person who has tried to keep spending under control? who’s the person who has believed that the best thing for america is — is to have a tax system that is fundamentally fair? and i’ve fought to simplify it, and i have proposals to simplify it. let’s give every american a choice: two tax brackets, generous dividends, and, two — and let americans choose whether they want the — the existing tax code or they want a new tax code. and so, again, look at the record, particularly the energy bill. but, again, senator obama has shifted on a number of occasions. he has voted in the united states senate to increase taxes on people who make as low as $42,000 a year. "
44,OBAMA,"that’s not true, john. that’s not true. "
45,MCCAIN,"and that’s just a fact. again, you can look it up. "
46,OBAMA,"look, it’s just not true. and if we want to talk about oil company profits, under your tax plan, john — this is undeniable — oil companies would get an additional $4 billion in tax breaks. now, look, we all would love to lower taxes on everybody. but here’s the problem: if we are giving them to oil companies, then that means that there are those who are not going to be getting them. and… "
47,MCCAIN,"with all due respect, you already gave them to the oil companies. "
48,OBAMA,"no, but, john, the fact of the matter is, is that i was opposed to those tax breaks, tried to strip them out. we’ve got an energy bill on the senate floor right now that contains some good stuff, some stuff you want, including drilling off-shore, but you’re opposed to it because it would strip away those tax breaks that have gone to oil companies. "
49,LEHRER,"all right. all right, speaking of things that both of you want, another lead question, and it has to do with the rescue — the financial rescue thing that we started — started asking about. and what — and the first answer is to you, senator obama. as president, as a result of whatever financial rescue plan comes about and the billion, $700 billion, whatever it is it’s going to cost, what are you going to have to give up, in terms of the priorities that you would bring as president of the united states, as a result of having to pay for the financial rescue plan? "
50,OBAMA,"well, there are a range of things that are probably going to have to be delayed. we don’t yet know what our tax revenues are going to be. the economy is slowing down, so it’s hard to anticipate right now what the budget is going to look like next year. but there’s no doubt that we’re not going to be able to do everything that i think needs to be done. there are some things that i think have to be done. we have to have energy independence, so i’ve put forward a plan to make sure that, in 10 years’ time, we have freed ourselves from dependence on middle eastern oil by increasing production at home, but most importantly by starting to invest in alternative energy, solar, wind, biodiesel, making sure that we’re developing the fuel-efficient cars of the future right here in the united states, in ohio and michigan, instead of japan and south korea. we have to fix our health care system, which is putting an enormous burden on families. just — a report just came out that the average deductible went up 30 percent on american families. they are getting crushed, and many of them are going bankrupt as a consequence of health care. i’m meeting folks all over the country. we have to do that now, because it will actually make our businesses and our families better off. the third thing we have to do is we’ve got to make sure that we’re competing in education. we’ve got to invest in science and technology. china had a space launch and a space walk. we’ve got to make sure that our children are keeping pace in math and in science. and one of the things i think we have to do is make sure that college is affordable for every young person in america. and i also think that we’re going to have to rebuild our infrastructure, which is falling behind, our roads, our bridges, but also broadband lines that reach into rural communities. also, making sure that we have a new electricity grid to get the alternative energy to population centers that are using them. so there are some — some things that we’ve got to do structurally to make sure that we can compete in this global economy. we can’t shortchange those things. we’ve got to eliminate programs that don’t work, and we’ve got to make sure that the programs that we do have are more efficient and cost less. "
51,LEHRER,"are you — what priorities would you adjust, as president, senator mccain, because of the — because of the financial bailout cost? "
52,MCCAIN,"look, we, no matter what, we’ve got to cut spending. we have — as i said, we’ve let government get completely out of control. senator obama has the most liberal voting record in the united states senate. it’s hard to reach across the aisle from that far to the left. the point — the point is — the point is, we need to examine every agency of government. first of all, by the way, i’d eliminate ethanol subsidies. i oppose ethanol subsidies. i think that we have to return — particularly in defense spending, which is the largest part of our appropriations — we have to do away with cost-plus contracts. we now have defense systems that the costs are completely out of control. we tried to build a little ship called the littoral combat ship that was supposed to cost $140 million, ended up costing $400 million, and we still haven’t done it. so we need to have fixed-cost contracts. we need very badly to understand that defense spending is very important and vital, particularly in the new challenges we face in the world, but we have to get a lot of the cost overruns under control. i know how to do that. "
53,MCCAIN,"i saved the taxpayers $6.8 billion by fighting a contract that was negotiated between boeing and dod that was completely wrong. and we fixed it and we killed it and the people ended up in federal prison so i know how to do this because i’ve been involved these issues for many, many years. but i think that we have to examine every agency of government and find out those that are doing their job and keep them and find out those that aren’t and eliminate them and we’ll have to scrub every agency of government. "
54,LEHRER,but if i hear the two of you correctly neither one of you is suggesting any major changes in what you want to do as president as a result of the financial bailout? is that what you’re saying? 
55,OBAMA,"no. as i said before, jim, there are going to be things that end up having to be … "
56,LEHRER,like what? 
57,OBAMA,"… deferred and delayed. well, look, i want to make sure that we are investing in energy in order to free ourselves from the dependence on foreign oil. that is a big project. that is a multi-year project. "
58,LEHRER,not willing to give that up? 
59,OBAMA,"not willing to give up the need to do it but there may be individual components that we can’t do. but john is right we have to make cuts. we right now give $15 billion every year as subsidies to private insurers under the medicare system. doesn’t work any better through the private insurers. they just skim off $15 billion. that was a give away and part of the reason is because lobbyists are able to shape how medicare works. they did it on the medicaid prescription drug bill and we have to change the culture. tom — or john mentioned me being wildly liberal. mostly that’s just me opposing george bush’s wrong headed policies since i’ve been in congress but i think it is that it is also important to recognize i worked with tom coburn, the most conservative, one of the most conservative republicans who john already mentioned to set up what we call a google for government saying we’ll list every dollar of federal spending to make sure that the taxpayer can take a look and see who, in fact, is promoting some of these spending projects that john’s been railing about. "
60,LEHRER,"what i’m trying to get at this is this. excuse me if i may, senator. trying to get at that you all — one of you is going to be the president of the united states come january. at the — in the middle of a huge financial crisis that is yet to be resolved. and what i’m trying to get at is how this is going to affect you not in very specific — small ways but in major ways and the approach to take as to the presidency. "
61,MCCAIN,"how about a spending freeze on everything but defense, veteran affairs and entitlement programs. "
62,LEHRER,spending freeze? 
63,MCCAIN,i think we ought to seriously consider with the exceptions of caring for our veterans national defense and several other vital issues. 
64,LEHRER,would you go for that? 
65,OBAMA,"the problem with a spending freeze is you’re using a hatchet where you need a scalpel. there are some programs that are very important that are under funded. i went to increase early childhood education and the notion that we should freeze that when there may be, for example, this medicare subsidy, i think, doesn’t make sense. let me tell you another place to look for some savings. we are currently spending $10 billion a month in iraq when they have a $79 billion surplus. it seems to me that if we’re going to be strong at home as well as strong abroad, that we have to look at bringing that war to a close. "
66,MCCAIN,"look, we are sending $700 billion a year overseas to countries that don’t like us very much. some of that money ends up in the hands of terrorist organizations. we have to have wind, tide, solar, natural gas, flex fuel cars and all that but we also have to have offshore drilling and we also have to have nuclear power. senator obama opposes both storing and reprocessing of spent nuclear fuel. you can’t get there from here and the fact is that we can create 700,000 jobs by building constructing 45 new nuclear power plants by the year 2030. nuclear power is not only important as far as eliminating our dependence on foreign oil but it’s also responsibility as far as climate change is concerned. an issue i have been involved in for many, many years and i’m proud of the work of the work that i’ve done there along with senator clinton. "
67,LEHRER,"before we go to another lead question. let me figure out a way to ask the same question in a slightly different way here. are you — are you willing to acknowledge both of you that this financial crisis is going to affect the way you rule the country as president of the united states beyond the kinds of things that you have already — i mean, is it a major move? is it going to have a major affect? "
68,OBAMA,"there’s no doubt itâ€™s gonna affect our budgets. there is no doubt about it. not only — even if we get all $700 billion back, let’s assume the markets recover, we’re holding assets long enough that eventually taxpayers get it back and that happened during the great depression when roosevelt purchased a whole bunch of homes, over time, home values went back up and in fact government made a profit. if we’re lucky and we do it right, that could potentially happen but in the short term there’s an outlay and we may not see that money for a while. and because of the economy’s slowing down, i think we can also expect less tax revenue so there’s no doubt that as president i’m going to have to make some tough decision. the only point i want to make is this, that in order to make those tough decisions we have to know what our values are and who we’re fighting for and what our priorities are and if we are spending $300 billion on tax cuts for people who don’t need them and weren’t even asking for them, and we are leaving out health care which is crushing on people all across the country, then i think we have made a bad decision and i want to make sure we’re not shortchanging our long term priorities. "
69,MCCAIN,"well, i want to make sure we’re not handing the health care system over to the federal government which is basically what would ultimately happen with senator obama’s health care plan. i want the families to make decisions between themselves and their doctors. not the federal government. look. we have to obviously cut spending. i have fought to cut spending. senator obama has $800 billion in new spending programs. i would suggest he start by canceling some of those new spending program that he has. we can’t i think adjust spending around to take care of the very much needed programs, including taking care of our veterans but i also want to say again a healthy economy with low taxes would not raising anyone’s taxes is probably the best recipe for eventually having our economy recover. and spending restraint has got to be a vital part of that. and the reason, one of the major reasons why we’re in the difficulties we are in today is because spending got out of control. we owe china $500 billion. and spending, i know, can be brought under control because i have fought against excessive spending my entire career. and i got plans to reduce and eliminate unnecessary and wasteful spending and if there’s anybody here who thinks there aren’t agencies of government where spending can be cut and their budgets slashed they have not spent a lot of time in washington. "
70,OBAMA,"i just want to make this point, jim. john, it’s been your president who you said you agreed with 90 percent of the time who presided over this increase in spending. this orgy of spending and enormous deficits you voted for almost all of his budgets. so to stand here and after eight years and say that you’re going to lead on controlling spending and, you know, balancing our tax cuts so that they help middle class families when over the last eight years that hasn’t happened i think just is, you know, kind of hard to swallow. "
71,LEHRER,quick response to senator obama. 
72,MCCAIN,"it’s well-known that i have not been elected miss congeniality in the united states senate nor with the administration. i have opposed the president on spending, on climate change, on torture of prisoner, on – on guantanamo bay. on a — on the way that the iraq war was conducted. i have a long record and the american people know me very well and that is independent and a maverick of the senate and i’m happy to say that i’ve got a partner that’s a good maverick along with me now. "
73,LEHRER,"all right. let’s go another subject. lead question, two minutes to you, senator mccain. much has been said about the lessons of vietnam. what do you see as the lessons of iraq? "
74,MCCAIN,"i think the lessons of iraq are very clear that you cannot have a failed strategy that will then cause you to nearly lose a conflict. our initial military success, we went in to baghdad and everybody celebrated. and then the war was very badly mishandled. i went to iraq in 2003 and came back and said, we’ve got to change this strategy. this strategy requires additional troops, it requires a fundamental change in strategy and i fought for it. and finally, we came up with a great general and a strategy that has succeeded. this strategy has succeeded. and we are winning in iraq. and we will come home with victory and with honor. and that withdrawal is the result of every counterinsurgency that succeeds. "
75,MCCAIN,"and i want to tell you that now that we will succeed and our troops will come home, and not in defeat, that we will see a stable ally in the region and a fledgling democracy. the consequences of defeat would have been increased iranian influence. it would have been increase in sectarian violence. it would have been a wider war, which the united states of america might have had to come back. so there was a lot at stake there. and thanks to this great general, david petraeus, and the troops who serve under him, they have succeeded. and we are winning in iraq, and we will come home. and we will come home as we have when we have won other wars and not in defeat. "
76,LEHRER,"two minutes, how you see the lessons of iraq, senator obama. "
77,OBAMA,"well, this is an area where senator mccain and i have a fundamental difference because i think the first question is whether we should have gone into the war in the first place. now six years ago, i stood up and opposed this war at a time when it was politically risky to do so because i said that not only did we not know how much it was going to cost, what our exit strategy might be, how it would affect our relationships around the world, and whether our intelligence was sound, but also because we hadn’t finished the job in afghanistan. we hadn’t caught bin laden. we hadn’t put al qaeda to rest, and as a consequence, i thought that it was going to be a distraction. now senator mccain and president bush had a very different judgment. and i wish i had been wrong for the sake of the country and they had been right, but that’s not the case. we’ve spent over $600 billion so far, soon to be $1 trillion. we have lost over 4,000 lives. we have seen 30,000 wounded, and most importantly, from a strategic national security perspective, al qaeda is resurgent, stronger now than at any time since 2001. we took our eye off the ball. and not to mention that we are still spending $10 billion a month, when they have a $79 billion surplus, at a time when we are in great distress here at home, and we just talked about the fact that our budget is way overstretched and we are borrowing money from overseas to try to finance just some of the basic functions of our government. so i think the lesson to be drawn is that we should never hesitate to use military force, and i will not, as president, in order to keep the american people safe. but we have to use our military wisely. and we did not use our military wisely in iraq. "
78,LEHRER,"do you agree with that, the lesson of iraq? "
79,MCCAIN,"the next president of the united states is not going to have to address the issue as to whether we went into iraq or not. the next president of the united states is going to have to decide how we leave, when we leave, and what we leave behind. that’s the decision of the next president of the united states. senator obama said the surge could not work, said it would increase sectarian violence, said it was doomed to failure. recently on a television program, he said it exceed our wildest expectations. but yet, after conceding that, he still says that he would oppose the surge if he had to decide that again today. incredibly, incredibly senator obama didn’t go to iraq for 900 days and never asked for a meeting with general petraeus. "
80,LEHRER,"well, let’s go at some of these things… "
81,MCCAIN,"senator obama is the chairperson of a committee that oversights nato that’s in afghanistan. to this day, he has never had a hearing. "
82,LEHRER,what about that point? 
83,MCCAIN,"i mean, it’s remarkable. "
84,LEHRER,all right. what about that point? 
85,OBAMA,which point? he raised a whole bunch of them. 
86,LEHRER,"i know, ok, let’s go to the latter point and we’ll back up. the point about your not having been… "
87,OBAMA,"look, i’m very proud of my vice presidential selection, joe biden, who is the chairman of the senate foreign relations committee, and as he explains, and as john well knows, the issues of afghanistan, the issues of iraq, critical issues like that, don’t go through my subcommittee because they’re done as a committee as a whole. but that’s senate inside baseball. but let’s get back to the core issue here. senator mccain is absolutely right that the violence has been reduced as a consequence of the extraordinary sacrifice of our troops and our military families. they have done a brilliant job, and general petraeus has done a brilliant job. but understand, that was a tactic designed to contain the damage of the previous four years of mismanagement of this war. and so john likes — john, you like to pretend like the war started in 2007. you talk about the surge. the war started in 2003, and at the time when the war started, you said it was going to be quick and easy. you said we knew where the weapons of mass destruction were. you were wrong. you said that we were going to be greeted as liberators. you were wrong. you said that there was no history of violence between shia and sunni. and you were wrong. and so my question is… (crosstalk) "
88,LEHRER,senator obama… 
89,OBAMA,"… of judgment, of whether or not — of whether or not — if the question is who is best-equipped as the next president to make good decisions about how we use our military, how we make sure that we are prepared and ready for the next conflict, then i think we can take a look at our judgment. "
90,LEHRER,i have got a lot on the plate here… 
91,MCCAIN,"i’m afraid senator obama doesn’t understand the difference between a tactic and a strategy. but the important — i’d like to tell you, two fourths of july ago i was in baghdad. general petraeus invited senator lindsey graham and me to attend a ceremony where 688 brave young americans, whose enlistment had expired, were reenlisting to stay and fight for iraqi freedom and american freedom. i was honored to be there. i was honored to speak to those troops. and you know, afterwards, we spent a lot of time with them. and you know what they said to us? they said, let us win. they said, let us win. we don’t want our kids coming back here. and this strategy, and this general, they are winning. senator obama refuses to acknowledge that we are winning in iraq. "
92,OBAMA,that’s not true. 
93,MCCAIN,they just passed an electoral… 
94,OBAMA,that’s not true. 
95,MCCAIN,"an election law just in the last few days. there is social, economic progress, and a strategy, a strategy of going into an area, clearing and holding, and the people of the country then become allied with you. they inform on the bad guys. and peace comes to the country, and prosperity. that’s what’s happening in iraq, and it wasn’t a tactic. "
96,LEHRER,let me see… 
97,OBAMA,"jim, jim, this is a big… "
98,MCCAIN,"it was a strategy. and that same strategy will be employed in afghanistan by this great general. and senator obama, who after promising not to vote to cut off funds for the troops, did the incredible thing of voting to cut off the funds for the troops in iraq and afghanistan. "
