,Speaker,Response
10,GEORGE W. BUSH,"yes. i take him for his word. look, i fully recognize i’m not of washington. i’m from texas. and he’s got a lot of experience, but so do i. and i’ve been the chief executive officer of the second biggest state in the union. i have a proud record of working with both republicans and democrats, which is what our nation needs. somebody that can come to washington and say let’s forget all the finger pointing and get positive things done on medicare, prescription drugs, social security, and so i take him for his word. "
11,GORE,"jim, if i could just respond. i know that. the governor used the phrase phony numbers, but if you look at the plan and add the numbers up, these numbers are correct. he spends more money for tax cuts for the wealthiest 1% than all of his new spending proposals for health care, prescription drugs, education and national defense all combined. i agree that the surplus is the american people’s money, it’s your money. that’s why i don’t think we should give nearly half of it to the wealthiest 1%, because the other 99% have had an awful lot to do with building the surplus in our prosperity. "
12,MODERATOR,three-and-a-half minutes is up. new question. 
13,GEORGE W. BUSH,i hope itâ€™s about wealthy people. 
14,MODERATOR,"governor bush, you have a question. this is a companion question to the question i asked vice president gore. you have questioned whether vice president gore has demonstrated the leadership qualities necessary to be president of the united states. what do you mean by that? "
15,GEORGE W. BUSH,"actually what i’ve said, jim. i’ve said that eight years ago they campaigned on prescription drugs for seniors. and four years ago they campaigned on getting prescription drugs for seniors. and now they’re campaigning on getting prescription drugs for seniors. it seems like they can’t get it done. now, they may blame other folks, but it’s time to get somebody in washington who is going to work with both republicans and democrats to get some positive things done when it comes to our seniors. and so what i’ve said is that there’s been some missed opportunities. they’ve had a chance. they’ve had a chance to form consensus. i’ve got a plan on medicare, for example, that’s a two-stage plan that says we’ll have immediate help for seniors and what i call immediate helping hand, a $48 billion program. but i also want to say to seniors, if you’re happy with medicare the way it is, fine, you can stay in the program. but we’re going to give you additional choices like they give federal employees in the federal employee health plan. they have a variety of choices to choose, so should seniors. and my point has been, as opposed to politicizing an issue like medicare, in other words, holding it up as an issue, hoping somebody bites it and try to clobber them over the head with it for political purposes, this year, in the year 2000, it’s time to get it done once and for all. that’s what i’ve been critical about the administration for. same with social security. i think there was a good opportunity to bring republicans and democrats together to reform the social security system so seniors will never go without. those on social security today will have their promise made, but also to give younger workers the option at their choice of being able to manage some of their own money in the private sector to make sure there’s a social security system around tomorrow. there are a lot of young workers at our rallies we go to that when they hear i’ll trust them at their option to be able to manage, under certain guidelines, some of their own money to get a better rate of return so that they’ll have a retirement plan in the future, they begin to nod their heads and they want a different attitude in washington. "
16,MODERATOR,one minute rebuttal. 
17,GORE,"well, jim, under my plan all seniors will get prescription drugs under medicare. the governor has described medicare as a government hmo. it’s not, and let me explain the difference. under the medicare prescription drug proposal i’m making, here is how it works, you go to your own doctor. your doctor chooses your prescription. no hmo or insurance company can take those choices away from you. then you go to your own pharmacy. you fill the prescription and medicare pays half the cost. if you’re in a very poor family or if you have very high costs, medicare will pay all the costs, a $25 premium, and much better benefits than you can possibly find in the private sector. now here is the contrast. 95% of all seniors would get no help whatsoever under my opponent’s plan for the first four or five years. now, one thing i don’t understand, jim, is why is it that the wealthiest 1% get their tax cuts the first year, but 95% of seniors have to wait four to five years before they get a single penny? "
18,GEORGE W. BUSH,"i guess my answer to that is the man is running on medi-scare. trying to frighten people in the voting booth. it’s just not the way i think and it’s not my intentions and not my plan. i want all seniors to have prescription drugs in medicare. we need to reform medicare. thereâ€™s been opportunity to do so but this administration has failed to do it. and so seniors will have not only a medicare plan where the poor seniors will have prescription drugs paid for, but there will be a variety of options. the current system today has meant a lot for a lot of seniors, and i really appreciate the intentions of the current system as i mentioned. if you’re happy with the system you can stay in it. but there are a lot of procedures that haven’t kept up in medicare with the current times. no prescription drug benefits, no drug therapy, no preventative medicines, no vision care. we need to have a modern system to help seniors, and the idea of supporting a federally controlled 132,000-page document bureaucracy as being a compassionate way for seniors, and the only compassionate source of care for seniors is not my vision. i believe we ought to give seniors more options. i believe we ought to make the system work better. i know this. i know it will require a different kind of leader to go to washington to say to both republicans and democrats, let’s come together. you’ve had your chance, vice president, you’ve been there for eight years and nothing has been done. my point is, is that my plan not only trusts seniors with options, my plan sets aside $3.4 trillion for medicare over the next ten years. my plan also says it requires a new approach in washington, d.c. it’s going to require somebody who can work across the partisan divide. "
19,GORE,"if i could respond to that. under my plan i will put medicare in an iron clad lockbox and prevent the money from being used for anything other than medicare. the governor has declined to endorse that idea even though the republican as well as democratic leaders in congress have endorsed it. i would be interested to see if he would say this evening he’ll put medicare in a lockbox. i donâ€™t think he will because under his plan if you work out the numbers â $100 billion comes out of medicare just for the wealthiest 1% in the tax cut. now here is the difference. some people who say the word reform actually mean cuts. under the governor’s plan, if you kept the same fee for service that you have now under medicare, your premiums would go up by between 18% and 47%, and that is the study of the congressional plan that he’s modeled his proposal on by the medicare actuaries. let me give you one quick example. there is a man here tonight named george mckinney from milwaukee. he’s 70 years old, has high blood pressure, his wife has heart trouble. they have an income of $25,000 a year. they can’t pay for their prescription drugs and so they’re some of the ones that go to canada regularly in order to get their prescription drugs. under my plan, half of their costs would be paid right away. under governor bush’s plan, they would get not one penny for four to five years and then they would be forced to go into an hmo or to an insurance company and ask them for coverage, but there would be no limit on the premiums or the deductibles or any of the terms and conditions. "
20,GEORGE W. BUSH,"i cannot let this go by, the old-style washington politics, of we’re going to scare you in the voting booth. under my plan the man gets immediate help with prescription drugs. it’s called immediate helping hand. instead of squabbling and finger pointing, he gets immediate help. let me say something. "
21,MODERATOR,your â€“[cross talk] 
22,GORE,"can i make another point? they get $25,000 a year income, that makes them ineligible. "
23,GEORGE W. BUSH,"look, this is a man who has great numbers. he talks about numbers. i’m beginning to think not only did he invent the internet, but he invented the calculator. it’s fuzzy math. it’s a scaring — he’s trying to scare people in the voting booth. under my tax plan that he continues to criticize, i set one-third. the federal government should take no more than a third of anybody’s check. but i also dropped the bottom rate from 15% to 10%. because by far the vast majority of the help goes to people at the bottom end of the economic ladder. if you’re a family of four in massachusetts, making $50,000, you get a 50% cut in the federal income taxes you pay. it’s from $4000 to about $2000. now, the difference in our plans is i want that $2,000 to go to you, and the vice president would like to be spending the $2,000 on your behalf. "
24,MODERATOR,"one quick thing, gentlemen. these are your rules. i’m doing my best. we’re way over the three and a half minutes. i have no problems with it. do you want to have a quick response? we’re almost to five minutes on this. "
25,GORE,"it’s just clear you can go to the website and look. if you make more than $25,000 a year you don’t get a penny of help under the bush prescription drug proposal for at least four to five years, and then you’re pushed into a medicare — into an hmo or insurance company plan, and there’s no limit on the premiums or the deductibles or any of the conditions. and the insurance companies say it won’t work and they won’t offer these plans. "
26,MODERATOR,"let me ask you both this and we’ll move on on the subject. as a practical matter, both of you want to bring prescription drugs to seniors, correct? "
27,GORE,correct. 
28,GEORGE W. BUSH,correct. 
29,GORE,the difference is i want to bring it to 100% and he wants to bring it to 5%. 
30,GEORGE W. BUSH,"that’s totally false for him to stand up here and say that. let me make sure the seniors hear me loud and clear. they have had their chance to get something done. i’m going to work with democrats and republicans to reform the system. all seniors will be covered, all poor seniors will have their prescription drugs paid for, and in the meantime, we’ll have a plan to help poor seniors and in the meantime it could be one year or two years. "
31,GORE,let me call your attention to the key word there. he said all poor seniors. 
32,GEORGE W. BUSH,wait a minute. all seniors are covered under prescription drugs in my plan. 
33,GORE,in the first year? 
34,GEORGE W. BUSH,"if we can get it done in the first year, you bet. yours is phased in in eight years. "
35,GORE,it’s a two-phase plan. for the first four years — it takes a year to pass it and for the first four years only the poor are covered. middle class seniors like george mckinney and his wife are not covered for four to five years. 
36,MODERATOR,"i have an idea. if you have any more to say about this, you can say it in your closing statements and we’ll move on, okay? new question. vice president gore. how would you contrast your approach to preventing future oil price and supply problems like we have now to the approach of governor bush? "
37,GORE,"excellent question. and here is the simple difference. my plan has not only a short-term component, but also a long-term component. and it focuses not only on increasing the supply, which i think we have to do, but also on working on the consumption side. now, in the short-term we have to free ourselves from the domination of the big oil companies that have the ability to manipulate the price from opec when they want to raise the price. and in the long-term we have to give new incentives for the development of domestic resources like deep gas in the western gulf, like stripper wells for oil, but also renewable sources of energy. and domestic sources that are cleaner and better. and i’m proposing a plan that will give tax credits and tax incentives for the rapid development of new kinds of cars and trucks and buses and factories and boilers and furnaces that don’t have as much pollution, that don’t burn as much energy, and that help us get out on the cutting edge of the new technologies that will create millions of new jobs. because, when we sell these new products here, we’ll then be able to sell them overseas. there is a ravenous demand for them overseas. now, another big difference is governor bush is proposing to open up some of our most precious environmental treasures, like the arctic national wildlife refuge for the big oil companies to go in and start producing oil there. i think that is the wrong choice. it would only give us a few months’ worth of oil and the oil wouldn’t start flowing for many years into the future. i don’t think it’s a fair price to pay to destroy precious parts of america’s environment. we have to bet on the future and move beyond the current technologies to have a whole new generation of more efficient, cleaner, energy technology. "
38,GEORGE W. BUSH,"it’s an issue i know a lot about. i was a small oil person for a while in west texas. this is an administration that’s had no plan. and all of a sudden the results of having no plan have caught up with america. first and foremost we have to fully fund liheap which is a way to help low income folks, particularly here in the east to pay for high fuel bills. secondly, we need an active exploration program in america. the only way to become less dependent on foreign sources of crude oil is to explore at home. you bet i want to open up a small part of alaska. when that field is online it will produce one million barrels a day. today we import one million barrels from saddam hussein. i would rather that a million come from our own hemisphere, our own country as opposed to saddam hussein. i want to build more pipelines to move natural gas throughout this hemisphere. i want to develop the coal resources in america. have clean coal technologies. weâ€™ve got abundant supplies of energy here in america and weâ€™d better get after it, we better start exploring it or otherwise we’ll be in deep trouble in the future because of our dependency upon foreign sources of crude. "
39,MODERATOR,"so if somebody is watching tonight and listening to what the two of you just said, is it fair to say, okay, the differences between governor bush and vice president gore are as follows. you’re for doing something on the consumption end and you’re for doing something on the production end? "
40,GORE,"let me clarify. i’m for doing something both on the supply side and production side and on the consumption side. let me say, that i found one thing in governor bush’s answer that we certainly agree on, and that’s the low income heating assistance program. i commend you for supporting that. i worked to get $400 million just a couple of weeks ago. and to establish a permanent home heating oil reserve here in the northeast. now, as for the proposals that i’ve worked for for renewables and conservation and efficiencies and new technologies. the fact is for the last few years in the congress, we’ve faced a lot of opposition to them. they’ve only approved about 10% of the agenda i’ve helped to send up there. i think we need to get serious about this energy crisis, both in the congress and in the white house, and if you entrust me with the presidency, i will tackle this problem and focus on new technologies that will make us less dependent on big oil or foreign oil. "
41,MODERATOR,how would you draw the difference? 
42,GEORGE W. BUSH,"well i would first say he should have been tackling it for the last seven years. secondly the difference is we need to explore at home. and the vice president doesn’t believe in exploration in alaska. there’s a lot of shut-in gas that we need to be moving out of alaska by pipeline. there’s an interesting issue up in the northwest as well. do we remove dams that produce hydroelectric energy? i’m against removing dams in the northwest. i donâ€™t know where the vice president stands but thatâ€™s a renewable energy source of energy. we need to keep that in line. i was in coal country in west virginia yesterday. there is an abundant supply of coal in america. i know we can do a better job of clean coal technologies. i’m going to ask the congress for $2 billion to make sure we have the cleanest coal technologies in the world. my answer to you is in the short-term we need to get after it here in america. we need to explore our resources and we need to develop our reservoirs of domestic production. we also need to have a hemispheric energy policy where canada, mexico and the united states come together. i brought this up recently with vincent fox the newly elected president in mexico, he’s a man i know from mexico. i talked to him about how best to expedite the exploration of natural gas in mexico and transport it up to the united states so we become less dependent on foreign sources of crude oil. this is a major problem facing america. the administration did not deal with it. it’s time for a new administration to deal with the energy problem. "
43,GORE,"if i may just briefly, jim, note. i found a couple of other things we agree upon. we may not find that many this evening, so i wanted to emphasize. i strongly support new investments in clean coal technology. i made a proposal three months ago on this. and also domestic exploration yes, but not in the environmental treasures of our country. we don’t have to do that. that’s the wrong choice. i know the oil companies have been itching to do that, but it is not the right thing for the future. "
44,GEORGE W. BUSH,no. it’s the right thing for the consumers. less dependency upon foreign sources of crude is good for consumers. and we can do so in an environmentally friendly way. 
45,GORE,well can i have the last word on this? 
46,MODERATOR,"new question, new subject. governor bush. if elected president, would you try to overturn the fda’s approval last week of the abortion pill ru-486? "
47,GEORGE W. BUSH,"i don’t think a president can do that. i was disappointed in the ruling because i think abortions ought to be more rare in america, and i’m worried that that pill will create more abortions and cause more people to have abortions. this is a very important topic and it’s a very sensitive topic, because a lot of good people disagree on the issue. i think what the next president ought to do is to promote a culture of life in america. life of the elderly and life of those living all across the country. life of the unborn. as a matter of fact, i think a noble goal for this country is that every child, born or unborn, need to be protected by law and welcomed to life. i know we need to change a lot of minds before we get there in america. what i do believe is that we can find good, common ground on issues of parental consent or parental notification. i know we need to ban partial birth abortions. this is a place where my opponent and i have strong disagreement. i believe banning partial birth abortions would be a positive step to reducing the number of abortions in america. this is an issue that will require a new attitude. we’ve been battling over abortion for a long period of time. surely this nation can come together to promote the value of life. surely we can fight off these laws that will encourage doctors to — to allow doctors to take the lives of our seniors. surely we can work together to create a cultural life so some of these youngsters who feel like they can take a neighbor’s life with a gun will understand that that’s not the way america is meant to be. surely we can find common ground to reduce the number of abortions in america. as to the drug itself, i mentioned i was disappointed. i hope the fda took its time to make sure that american women will be safe who use this drug. "
48,MODERATOR,vice president gore? 
49,GORE,"well, jim, the fda took 12 years, and i do support that decision. they determined it was medically safe for the women who use that drug. this is indeed a very important issue. first of all on the issue of partial birth or so-called late-term abortion, i would sign a law banning that procedure, provided that doctors have the ability to save a woman’s life or to act if her health is severely at risk. that’s not the main issue. the main issue is whether or not the roe v. wade decision is going to be overturned. i support a woman’s right to choose. my opponent does not. it is important because the next president is going to appoint three and maybe even four justices of the supreme court. and governor bush has declared to the anti-choice groups that he will appoint justices in the mold of scalia and clarence thomas, who are known for being the most vigorous opponents of a woman’s right to choose. here is the difference. he trusts the government to order a woman to do what it thinks she ought to do. i trust women to make the decisions that affect their lives, their destinies and their bodies. and i think a woman’s right to choose ought to be protected and defended. "
50,MODERATOR,"governor, we’ll go to the supreme court question in a moment, but make sure i understand your position on ru-486. if you’re elected president, not through appointments to the fda, you won’t support legislation to overturn this? "
51,GEORGE W. BUSH,i don’t think a president can unilaterally overturn it. the fda has made its decision. 
52,MODERATOR,"that means you wouldn’t, through appointments, to the fda and ask them to — "
53,GEORGE W. BUSH,"i think once a decision has been made, it’s been made unless it’s proven to be unsafe to women. "
54,GORE,"jim, the question you asked, if i heard you correctly, was would he support legislation to overturn it. and if i heard the statement day before yesterday, you said you would order — he said he would order his fda appointee to review the decision. now that sounds to me a little bit different. i just think that we ought to support the decision. "
55,GEORGE W. BUSH,i said i would make sure that women would be safe who used the drug. 
56,MODERATOR,on the supreme court question. should a voter assume — you’re pro-life. 
57,GEORGE W. BUSH,i am pro-life. 
58,MODERATOR,"should a voter assume that all judicial appointments you make to the supreme court or any other court, federal court, will also be pro-life? "
59,GEORGE W. BUSH,"the voters should assume i have no litmus test on that issue or any other issue. voters will know i’ll put competent judges on the bench. people who will strictly interpret the constitution and not use the bench to write social policy. that is going to be a big difference between my opponent and me. i believe that the judges ought not to take the place of the legislative branch of government. that they’re appointed for life and that they ought to look at the constitution as sacred. they shouldn’t misuse their bench. i don’t believe in liberal activist judges. i believe in strict constructionists. those are the kind of judges i will appoint. i’ve named four supreme court justices in the state of texas and would ask the people to check out their qualifications, their deliberations. they’re good, solid men and women who have made good, sound judgments on behalf of the people of texas. "
60,MODERATOR,what kind of appointments should they expect from you? 
61,GORE,"we both use similar language to reach an exactly opposite outcome. i don’t favor a litmus test, but i know that there are ways to assess how a potential justice interprets the constitution. and in my view, the constitution ought to be interpreted as a document that grows with our country and our history. and i believe, for example, that there is a right of privacy in the fourth amendment. and when the phrase a strict constructionist is used and when the names of scalia and thomas are used as the benchmarks for who would be appointed, those are code words, and nobody should mistake this, for saying the governor would appoint people who would overturn roe v. wade. it’s very clear to me. i would appoint people that have a philosophy that i think would have it quite likely they would uphold roe v. wade. "
62,MODERATOR,is the vice president right? is that a code word for overturning roe v. wade? 
63,GEORGE W. BUSH,it sounds like the vice presidentâ€™s not right very many times tonight. i just told you the criteria on which i’ll appoint judges. i have a record of appointing judges in the state of texas. that’s what a governor gets to do. a governor gets to name supreme court judges. he also reads all kinds of things into my tax plan and into my medicare plan. i want the viewers out there to listen to what i have to say about it. 
64,MODERATOR,reverse the question. what code phrases should we read by what you said about what kind of people you would appoint? 
65,GORE,"it would be likely that they would uphold roe v. wade. i do believe it’s wrong to use a litmus test. if you look at the history of a lower court judge’s rulings, you can get a pretty good idea of how they’ll interpret questions. a lot of questions are first impression, and these questions that have been seen many times come up in a new context and so — but, you know, this is a very important issue. because a lot of young women in this country take this right for granted and it could be lost. it is on the ballot in this election, make no mistake about it. "
66,GEORGE W. BUSH,"i’ll tell you what kind of judges he’ll put on. he’ll put liberal activists justices who will use their bench to subvert the legislature, that’s what he’ll do. "
67,GORE,thatâ€™s not right. 
68,MODERATOR,"new subject, new question. vice president gore, if president milosevic of yugoslavia refuses to accept the election results and leave office, what action, if any, should the united states take to get him out of there? "
69,GORE,"well, milosevic has lost the election. his opponent, kostunica, has won the election. it’s overwhelming. milosevic’s government refuses to release the vote count. there’s now a general strike going on. they’re demonstrating. i think we should support the people of serbia and yugoslavia, as they call the serbia plus montenegro, and put pressure in every way possible to recognize the lawful outcome of the election. the people of serbia have acted very bravely in kicking this guy out of office. now he is trying to not release the votes and then go straight to a so-called runoff election without even announcing the results of the first vote. now, we’ve made it clear, along with our allies, that when milosevic leaves, then serbia will be able to have a more normal relationship with the rest of the world. that is a very strong incentive that we’ve given them to do the right thing. bear in mind also, milosevic has been indicted as a war criminal and he should be held accountable for his actions. now, we have to take measured steps because the sentiment within serbia is, for understandable reasons, against the united states because their nationalism — even if they don’t like milosevic, they still have some feelings lingering from the nato action there. so we have to be intelligent in the way we go about it. but make no mistake about it, we should do everything we can to see that the will of the serbian people expressed in this extraordinary election is done. and i hope that he’ll be out of office very shortly. "
70,MODERATOR,"governor bush, one minute. "
71,GEORGE W. BUSH,"well, i’m pleased with the results of the election. as the vice president is. it’s time for the man to go. it means that the united states must have a strong diplomatic hand with our friends in nato. that’s why it’s important to make sure our alliances are as strong as they possibly can be to keep the pressure on mr. milosevic. but this will be an interesting moment for the russians to step up and lead as well. be a wonderful time for the russians to step into the balkans and convince mr. milosevic that it’s in his best interest and his country’s best interest to leave office. the russians have a lot of sway in that part of the world. we would like to see the russians use that sway to encourage democracy to take hold. it’s an encouraging election. it’s time for the man to leave. "
72,MODERATOR,"what if he doesn’t leave? what if all the diplomatic efforts, all the pressure from all over the world and he still doesn’t go? is this the kind of thing, to be specific, that you as president would consider the use of u.s. military force to get him gone? "
73,GORE,"in this particular situation, no. bear in mind that we have a lot of sanctions in force against serbia right now. and the people of serbia know that they can escape all those sanctions if this guy is turned out of power. now, i understand what the governor has said about asking the russians to be involved, and under some circumstances that might be a good idea. but being as they have not yet been willing to recognize kostunica as the lawful winner of the election, i’m not sure it’s right for us to invite the president of russia to mediate this — this dispute there because we might not like the results that comes out of that. they currently favor going forward with a runoff election. i think that’s the wrong thing. i think the governor’s instinct is not necessarily bad because we have worked with the russians in a constructive way in kosovo, for example, to end the conflict there. but i think we need to be very careful in the present situation before we invite the russians to play the lead role in mediating. "
74,GEORGE W. BUSH,"well obviously we wouldn’t use the russians if they didn’t agree with our answer, mr. vice president. "
75,GORE,they donâ€™t. 
76,GEORGE W. BUSH,"let me say this to you, i wouldn’t use force. i wouldn’t use force. "
77,MODERATOR,you wouldn’t use force? 
78,GEORGE W. BUSH,no. 
79,MODERATOR,why not? 
80,GEORGE W. BUSH,it’s not in our national interest to use force in this case. i would use pressure and diplomacy. there is a difference with what the president did in kosovo which i supported and this. it’s up to the people in this region to take control of their country. 
81,MODERATOR,"new question. how would you go about as president deciding when it was in the national interest to use u.s. force, generally? "
82,GEORGE W. BUSH,"well, if it’s in our vital national interests, and that means whether our territory is threatened or people could be harmed, whether or not the alliances are — our defense alliances are threatened, whether or not our friends in the middle east are threatened. that would be a time to seriously consider the use of force. secondly, whether or not the mission was clear. whether or not it was a clear understanding as to what the mission would be. thirdly, whether or not we were prepared and trained to win. whether or not our forces were of high morale and high standing and well-equipped. and finally, whether or not there was an exit strategy. i would take the use of force very seriously. i would be guarded in my approach. i don’t think we can be all things to all people in the world. i think we’ve got to be very careful when we commit our troops. the vice president and i have a disagreement about the use of troops. he believes in nation building. i would be very careful about using our troops as nation builders. i believe the role of the military is to fight and win war and therefore prevent war from happening in the first place. so i would take my responsibility seriously. and it starts with making sure we rebuild our military power. morale in today’s military is too low. we’re having trouble meeting recruiting goals. we met the goals this year, but in the previous years we have not met recruiting goals. some of our troops are not well-equipped. i believe we’re overextended in too many places. and therefore i want to rebuild the military power. it starts with a billion dollar pay raise for the men and women who wear the uniform. a billion dollars more than the president recently signed into law. it’s to make sure our troops are well-housed and well-equipped. bonus plans to keep some of our high-skilled folks in the services and a commander in chief who clearly sets the mission. the mission is to fight and win war and therefore prevent war from happening in the first place. "
83,MODERATOR,"vice president gore, one minute. "
84,GORE,"let me tell you what iâ€™ll do. first of all â i want to make it clear, our military is the strongest, best-trained, best-equipped, best-led fighting force in the world and in the history of the world. nobody should have any doubt about that, least of all our adversaries or potential adversaries. if you entrust me with the presidency, i will do whatever is necessary in order to make sure our forces stay the strongest in the world. in fact, in my ten-year budget proposal i’ve set aside more than twice as much for this purpose as governor bush has in his proposal. now, i think we should be reluctant to get involved in someplace in a foreign country. but if our national security is at stake, if we have allies, if we’ve tried every other course, if we’re sure military action will succeed, and if the costs are proportionate to the benefits, we should get involved. now, just because we don’t want to get involved everywhere doesn’t mean we should back off anywhere it comes up. i disagree with the proposal that maybe only when oil supplies are at stake that our national security is at risk. i think that there are situations like in bosnia or kosovo where there’s a genocide, where our national security is at stake there. "
85,GEORGE W. BUSH,"i agree our military is the strongest in the world today, that’s not the question. the question is will it be the strongest in the years to come? the warning signs are real. everywhere i go on the campaign trail i see moms and dads whose son or daughter may wear the uniform and they tell me about how discouraged their son or daughter may be. a recent poll was taken among 1,000 enlisted personnel, as well as officers, over half of whom will leave the service when their time of enlistment is up. the captains are leaving the service. there is a problem. and it’s going to require a new commander in chief to rebuild the military power. the other day i was honored to be flanked by colin powell and general norman schwartzkopf recently stood by me side and agreed with me. they said even if we are the strongest if we donâ€™t do something if we don’t have a clear vision of the military, if we don’t stop extending our troops all around the world and nation building missions, then we’re going to have a serious problem coming down the road, and i’m going to prevent that. i’m going to rebuild our military power. it’s one of the major priorities of my administration. "
86,MODERATOR,"vice president gore, how should the voters go about deciding which one of you is better suited to make the kinds of decisions, whether it’s milosevic or whatever, in the military and foreign policy area? "
87,GORE,"well, they should look at our proposals and look at us as people and make up their own minds. when i was a young man, i volunteered for the army. i served my country in vietnam. my father was a senator who strongly opposed the vietnam war. i went to college in this great city, and most of my peers felt against the war as i did. but i went anyway because i knew if i didn’t, somebody else in the small town of carthage, tennessee, would have to go in my place. i served for eight years in the house of representatives and i served on the intelligence committee, specialized in looking at arms control. i served for eight years in the united states senate and served on the armed services committee. for the last eight years i’ve served on the national security council, and when the conflict came up in bosnia, i saw a genocide in the heart of europe with the most violent war on the continent of europe since world war ii. look, that’s where world war i started in the balkans. my uncle was a victim of poisonous gas there. millions of americans saw the results of that conflict. we have to be willing to make good, sound judgments. incidentally, i know the value of making sure our troops have the latest technology. the governor has proposed skipping the next generation of weapons. i think that’s a big mistake, because i think we have to stay at the cutting edge. "
88,MODERATOR,"governor, how would you advise the voters to make the decision on this issue? "
