,Speaker,Response
10,OBAMA,"now, the conversation i had with joe the plumber, what i essentially said to him was, “five years ago, when you were in a position to buy your business, you needed a tax cut then.” and what i want to do is to make sure that the plumber, the nurse, the firefighter, the teacher, the young entrepreneur who doesn’t yet have money, i want to give them a tax break now. and that requires us to make some important choices. the last point i’ll make about small businesses. not only do 98 percent of small businesses make less than $250,000, but i also want to give them additional tax breaks, because they are the drivers of the economy. they produce the most jobs. "
11,MCCAIN,"you know, when senator obama ended up his conversation with joe the plumber — we need to spread the wealth around. in other words, we’re going to take joe’s money, give it to senator obama, and let him spread the wealth around. i want joe the plumber to spread that wealth around. you told him you wanted to spread the wealth around. the whole premise behind senator obama’s plans are class warfare, let’s spread the wealth around. i want small businesses — and by the way, the small businesses that we’re talking about would receive an increase in their taxes right now. who — why would you want to increase anybody’s taxes right now? why would you want to do that, anyone, anyone in america, when we have such a tough time, when these small business people, like joe the plumber, are going to create jobs, unless you take that money from him and spread the wealth around. i’m not going to… "
12,OBAMA,ok. can i… 
13,MCCAIN,we’re not going to do that in my administration. 
14,OBAMA,"if i can answer the question. number one, i want to cut taxes for 95 percent of americans. now, it is true that my friend and supporter, warren buffett, for example, could afford to pay a little more in taxes in order… "
15,MCCAIN,we’re talking about joe the plumber. 
16,OBAMA,"… in order to give — in order to give additional tax cuts to joe the plumber before he was at the point where he could make $250,000. then exxon mobil, which made $12 billion, record profits, over the last several quarters, they can afford to pay a little more so that ordinary families who are hurting out there — they’re trying to figure out how they’re going to afford food, how they’re going to save for their kids’ college education, they need a break. so, look, nobody likes taxes. i would prefer that none of us had to pay taxes, including myself. but ultimately, we’ve got to pay for the core investments that make this economy strong and somebody’s got to do it. "
17,MCCAIN,nobody likes taxes. let’s not raise anybody’s taxes. ok? 
18,OBAMA,"well, i don’t mind paying a little more. "
19,MCCAIN,"the fact is that businesses in america today are paying the second highest tax rate of anywhere in the world. our tax rate for business in america is 35 percent. ireland, it’s 11 percent. where are companies going to go where they can create jobs and where they can do best in business? we need to cut the business tax rate in america. we need to encourage business. now, of all times in america, we need to cut people’s taxes. we need to encourage business, create jobs, not spread the wealth around. "
20,SCHIEFFER,"all right. let’s go to another topic. it’s related. so if you have other things you want to say, you can get back to that. this question goes to you first, senator obama. we found out yesterday that this year’s deficit will reach an astounding record high $455 billion. some experts say it could go to $1 trillion next year. both of you have said you want to reduce the deficit, but the nonpartisan committee for a responsible federal budget ran the numbers on both of your proposals and they say the cost of your proposals, even with the savings you claim can be made, each will add more than $200 billion to the deficit. aren’t you both ignoring reality? won’t some of the programs you are proposing have to be trimmed, postponed, even eliminated? give us some specifics on what you’re going to cut back. senator obama? "
21,OBAMA,"well, first of all, i think it’s important for the american public to understand that the $750 billion rescue package, if it’s structured properly, and, as president, i will make sure it’s structured properly, means that ultimately taxpayers get their money back, and that’s important to understand. but there is no doubt that we’ve been living beyond our means and we’re going to have to make some adjustments. now, what i’ve done throughout this campaign is to propose a net spending cut. i haven’t made a promise about… "
22,SCHIEFFER,"but you’re going to have to cut some of these programs, certainly. "
23,OBAMA,"absolutely. so let me get to that. what i want to emphasize, though, is that i have been a strong proponent of pay-as- you-go. every dollar that i’ve proposed, i’ve proposed an additional cut so that it matches. "
24,OBAMA,"and some of the cuts, just to give you an example, we spend $15 billion a year on subsidies to insurance companies. it doesn’t — under the medicare plan — it doesn’t help seniors get any better. it’s not improving our health care system. it’s just a giveaway. we need to eliminate a whole host of programs that don’t work. and i want to go through the federal budget line by line, page by page, programs that don’t work, we should cut. programs that we need, we should make them work better. now, what is true is that senator mccain and i have a difference in terms of the need to invest in america and the american people. i mentioned health care earlier. if we make investments now so that people have coverage, that we are preventing diseases, that will save on medicare and medicaid in the future. if we invest in a serious energy policy, that will save in the amount of money we’re borrowing from china to send to saudi arabia. if we invest now in our young people and their ability to go to college, that will allow them to drive this economy into the 21st century. but what is absolutely true is that, once we get through this economic crisis and some of the specific proposals to get us out of this slump, that we’re not going to be able to go back to our profligate ways. and we’re going to have to embrace a culture and an ethic of responsibility, all of us, corporations, the federal government, and individuals out there who may be living beyond their means. "
25,SCHIEFFER,time’s up. senator? 
26,MCCAIN,"well, thank you, bob. i just want to get back to this home ownership. during the depression era, we had a thing called the home ownership loan corporation. and they went out and bought up these mortgages. and people were able to stay in their homes, and eventually the values of those homes went up, and they actually made money. and, by the way, this was a proposal made by senator clinton not too long ago. so, obviously, if we can start increasing home values, then there will be creation of wealth. "
27,SCHIEFFER,but what… 
28,MCCAIN,but — ok. all right. 
29,SCHIEFFER,"the question was, what are you going to cut? "
30,MCCAIN,"energy — well, first — second of all, energy independence. we have to have nuclear power. we have to stop sending $700 billion a year to countries that don’t like us very much. it’s wind, tide, solar, natural gas, nuclear, off-shore drilling, which senator obama has opposed. and the point is that we become energy independent and we will create millions of jobs — millions of jobs in america. ok, what — what would i cut? i would have, first of all, across-the-board spending freeze, ok? some people say that’s a hatchet. that’s a hatchet, and then i would get out a scalpel, ok? because we’ve got — we have presided over the largest increase — we’ve got to have a new direction for this country. we have presided over the largest increase in government since the great society. government spending has gone completely out of control; $10 trillion dollar debt we’re giving to our kids, a half-a-trillion dollars we owe china. i know how to save billions of dollars in defense spending. i know how to eliminate programs. "
31,SCHIEFFER,which ones? 
32,MCCAIN,"i have fought against — well, one of them would be the marketing assistance program. another one would be a number of subsidies for ethanol. i oppose subsidies for ethanol because i thought it distorted the market and created inflation; senator obama supported those subsidies. i would eliminate the tariff on imported sugarcane-based ethanol from brazil. i know how to save billions. i saved the taxpayer $6.8 billion by fighting a deal for a couple of years, as you might recall, that was a sweetheart deal between an aircraft manufacturer, dod, and people ended up in jail. but i would fight for a line-item veto, and i would certainly veto every earmark pork-barrel bill. senator obama has asked for nearly $1 billion in pork-barrel earmark projects… "
33,SCHIEFFER,time’s up. 
34,MCCAIN,… including $3 million for an overhead projector in a planetarium in his hometown. that’s not the way we cut — we’ll cut out all the pork. 
35,SCHIEFFER,time’s up. 
36,OBAMA,"well, look, i think that we do have a disagreement about an across-the-board spending freeze. it sounds good. it’s proposed periodically. it doesn’t happen. and, in fact, an across-the-board spending freeze is a hatchet, and we do need a scalpel, because there are some programs that don’t work at all. there are some programs that are underfunded. and i want to make sure that we are focused on those programs that work. now, senator mccain talks a lot about earmarks. that’s one of the centerpieces of his campaign. earmarks account for 0.5 percent of the total federal budget. there’s no doubt that the system needs reform and there are a lot of screwy things that we end up spending money on, and they need to be eliminated. but it’s not going to solve the problem. now, the last thing i think we have to focus on is a little bit of history, just so that we understand what we’re doing going forward. when president bush came into office, we had a budget surplus and the national debt was a little over $5 trillion. it has doubled over the last eight years. "
37,OBAMA,"and we are now looking at a deficit of well over half a trillion dollars. so one of the things that i think we have to recognize is pursuing the same kinds of policies that we pursued over the last eight years is not going to bring down the deficit. and, frankly, senator mccain voted for four out of five of president bush’s budgets. we’ve got to take this in a new direction, that’s what i propose as president. "
38,SCHIEFFER,"do either of you think you can balance the budget in four years? you have said previously you thought you could, senator mccain. "
39,MCCAIN,sure i do. and let me tell you… 
40,SCHIEFFER,you can still do that? 
41,MCCAIN,"yes. senator obama, i am not president bush. if you wanted to run against president bush, you should have run four years ago. i’m going to give a new direction to this economy in this country. senator obama talks about voting for budgets. he voted twice for a budget resolution that increases the taxes on individuals making $42,000 a year. of course, we can take a hatchet and a scalpel to this budget. it’s completely out of control. the mayor of new york, mayor bloomberg, just imposed an across- the-board spending freeze on new york city. they’re doing it all over america because they have to. because they have to balance their budgets. i will balance our budgets and i will get them and i will… "
42,SCHIEFFER,in four years? 
43,MCCAIN,"… reduce this — i can — we can do it with this kind of job creation of energy independence. now, look, americans are hurting tonight and they’re angry and i understand that, and they want a new direction. i can bring them in that direction by eliminating spending. senator obama talks about the budgets i voted for. he voted for the last two budgets that had that $24 billion more in spending than the budget that the bush administration proposed. he voted for the energy bill that was full of goodies for the oil companies that i opposed. so the fact is, let’s look at our records, senator obama. let’s look at it as graded by the national taxpayers union and the citizens against government waste and the other watchdog organizations. i have fought against spending. i have fought against special interests. i have fought for reform. you have to tell me one time when you have stood up with the leaders of your party on one single major issue. "
44,SCHIEFFER,barack. 
45,OBAMA,"well, there’s a lot of stuff that was put out there, so let me try to address it. first of all, in terms of standing up to the leaders of my party, the first major bill that i voted on in the senate was in support of tort reform, which wasn’t very popular with trial lawyers, a major constituency in the democratic party. i support… "
46,MCCAIN,an overwhelming vote. 
47,OBAMA,"i support charter schools and pay for performance for teachers. doesn’t make me popular with the teachers union. i support clean coal technology. doesn’t make me popular with environmentalists. so i’ve got a history of reaching across the aisle. now with respect to a couple of things senator mccain said, the notion that i voted for a tax increase for people making $42,000 a year has been disputed by everybody who has looked at this claim that senator mccain keeps on making. even fox news disputes it, and that doesn’t happen very often when it comes to accusations about me. so the fact of the matter is that if i occasionally have mistaken your policies for george bush’s policies, it’s because on the core economic issues that matter to the american people, on tax policy, on energy policy, on spending priorities, you have been a vigorous supporter of president bush. now, you’ve shown independence — commendable independence, on some key issues like torture, for example, and i give you enormous credit for that. but when it comes to economic policies, essentially what you’re proposing is eight more years of the same thing. and it hasn’t worked. and i think the american people understand it hasn’t worked. we need to move in a new direction. "
48,SCHIEFFER,all right… 
49,MCCAIN,"let me just say, bob. "
50,SCHIEFFER,ok. about 30 seconds. 
51,MCCAIN,"ok. but it’s very clear that i have disagreed with the bush administration. i have disagreed with leaders of my own party. i’ve got the scars to prove it. whether it be bringing climate change to the floor of the senate for the first time. whether it be opposition to spending and earmarks, whether it be the issue of torture, whether it be the conduct of the war in iraq, which i vigorously opposed. whether it be on fighting the pharmaceutical companies on medicare prescription drugs, importation. whether it be fighting for an hmo patient’s bill of rights. whether it be the establishment of the 9/11 commission. i have a long record of reform and fighting through on the floor of the united states senate. "
52,SCHIEFFER,all right. 
53,MCCAIN,"senator obama, your argument for standing up to the leadership of your party isn’t very convincing. "
54,SCHIEFFER,all right. we’re going to move to another question and the topic is leadership in this campaign. both of you pledged to take the high road in this campaign yet it has turned very nasty. 
55,SCHIEFFER,"senator obama, your campaign has used words like “erratic,” “out of touch,” “lie,” “angry,” “losing his bearings” to describe senator mccain. senator mccain, your commercials have included words like “disrespectful,” “dangerous,” “dishonorable,” “he lied.” your running mate said he “palled around with terrorists.” are each of you tonight willing to sit at this table and say to each other’s face what your campaigns and the people in your campaigns have said about each other? and, senator mccain, you’re first. "
56,MCCAIN,"well, this has been a tough campaign. it’s been a very tough campaign. and i know from my experience in many campaigns that, if senator obama had asked — responded to my urgent request to sit down, and do town hall meetings, and come before the american people, we could have done at least 10 of them by now. when senator obama was first asked, he said, “any place, any time,” the way barry goldwater and jack kennedy agreed to do, before the intervention of the tragedy at dallas. so i think the tone of this campaign could have been very different. and the fact is, it’s gotten pretty tough. and i regret some of the negative aspects of both campaigns. but the fact is that it has taken many turns which i think are unacceptable. one of them happened just the other day, when a man i admire and respect — i’ve written about him — congressman john lewis, an american hero, made allegations that sarah palin and i were somehow associated with the worst chapter in american history, segregation, deaths of children in church bombings, george wallace. that, to me, was so hurtful. and, senator obama, you didn’t repudiate those remarks. every time there’s been an out-of-bounds remark made by a republican, no matter where they are, i have repudiated them. i hope that senator obama will repudiate those remarks that were made by congressman john lewis, very unfair and totally inappropriate. so i want to tell you, we will run a truthful campaign. this is a tough campaign. and it’s a matter of fact that senator obama has spent more money on negative ads than any political campaign in history. and i can prove it. and, senator obama, when he said — and he signed a piece of paper that said he would take public financing for his campaign if i did — that was back when he was a long-shot candidate — you didn’t keep your word. and when you looked into the camera in a debate with senator clinton and said, “i will sit down and negotiate with john mccain about public financing before i make a decision,” you didn’t tell the american people the truth because you didn’t. and that’s — that’s — that’s an unfortunate part. now we have the highest spending by senator obama’s campaign than any time since watergate. "
57,SCHIEFFER,time’s up. all right. 
58,OBAMA,"well, look, you know, i think that we expect presidential campaigns to be tough. i think that, if you look at the record and the impressions of the american people — bob, your network just did a poll, showing that two-thirds of the american people think that senator mccain is running a negative campaign versus one-third of mine. and 100 percent, john, of your ads — 100 percent of them have been negative. "
59,MCCAIN,it’s not true. 
60,OBAMA,"it absolutely is true. and, now, i think the american people are less interested in our hurt feelings during the course of the campaign than addressing the issues that matter to them so deeply. and there is nothing wrong with us having a vigorous debate like we’re having tonight about health care, about energy policy, about tax policy. that’s the stuff that campaigns should be made of. the notion, though, that because we’re not doing town hall meetings that justifies some of the ads that have been going up, not just from your own campaign directly, john, but 527s and other organizations that make some pretty tough accusations, well, i don’t mind being attacked for the next three weeks. what the american people can’t afford, though, is four more years of failed economic policies. and what they deserve over the next four weeks is that we talk about what’s most pressing to them: the economic crisis. senator mccain’s own campaign said publicly last week that, if we keep on talking about the economic crisis, we lose, so we need to change the subject. and i would love to see the next three weeks devoted to talking about the economy, devoted to talking about health care, devoted to talking about energy, and figuring out how the american people can send their kids to college. and that is something that i would welcome. but it requires, i think, a recognition that politics as usual, as been practiced over the last several years, is not solving the big problems here in america. "
61,MCCAIN,"well, if you’ll turn on the television, as i — i watched the arizona cardinals defeat the dallas cowboys on sunday. "
62,OBAMA,congratulations. 
63,MCCAIN,"every other ad — ever other ad was an attack ad on my health care plan. and any objective observer has said it’s not true. you’re running ads right now that say that i oppose federal funding for stem cell research. i don’t. you’re running ads that misportray completely my position on immigration. so the fact is that senator obama is spending unprecedented — unprecedented in the history of american politics, going back to the beginning, amounts of money in negative attack ads on me. and of course, i’ve been talking about the economy. of course, i’ve talked to people like joe the plumber and tell him that i’m not going to spread his wealth around. i’m going to let him keep his wealth. and of course, we’re talking about positive plan of action to restore this economy and restore jobs in america. that’s what my campaign is all about and that’s what it’ll continue to be all about. but again, i did not hear a repudiation of congressman… "
64,OBAMA,"i mean, look, if we want to talk about congressman lewis, who is an american hero, he, unprompted by my campaign, without my campaign’s awareness, made a statement that he was troubled with what he was hearing at some of the rallies that your running mate was holding, in which all the republican reports indicated were shouting, when my name came up, things like “terrorist” and “kill him,” and that you’re running mate didn’t mention, didn’t stop, didn’t say “hold on a second, that’s kind of out of line.” and i think congressman lewis’ point was that we have to be careful about how we deal with our supporters. now… "
65,MCCAIN,you’ve got to read what he said… (crosstalk) 
66,OBAMA,let — let — let… 
67,MCCAIN,you’ve got to read what he said. 
68,OBAMA,let me — let me complete… 
69,SCHIEFFER,go ahead. 
70,OBAMA,"… my response. i do think that he inappropriately drew a comparison between what was happening there and what had happened during the civil rights movement, and we immediately put out a statement saying that we don’t think that comparison is appropriate. and, in fact, afterwards, congressman lewis put out a similar statement, saying that he had probably gone over the line. the important point here is, though, the american people have become so cynical about our politics, because all they see is a tit- for-tat and back-and-forth. and what they want is the ability to just focus on some really big challenges that we face right now, and that’s what i have been trying to focus on this entire campaign. "
71,MCCAIN,i cannot… 
72,OBAMA,"we can have serious differences about our health care policy, for example, john, because we do have a difference on health care policy, but we… "
73,MCCAIN,we do and i hope… 
74,OBAMA,… talking about it this evening. 
75,MCCAIN,sure. 
76,OBAMA,"but when people suggest that i pal around with terrorists, then we’re not talking about issues. what we’re talking about… "
77,MCCAIN,"well, let me just say i would… "
78,SCHIEFFER,(inaudible) 
79,MCCAIN,"let me just say categorically i’m proud of the people that come to our rallies. whenever you get a large rally of 10,000, 15,000, 20,000 people, you’re going to have some fringe peoples. you know that. and i’ve — and we’ve always said that that’s not appropriate. but to somehow say that group of young women who said “military wives for mccain” are somehow saying anything derogatory about you, but anything — and those veterans that wear those hats that say “world war ii, vietnam, korea, iraq,” i’m not going to stand for people saying that the people that come to my rallies are anything but the most dedicated, patriotic men and women that are in this nation and they’re great citizens. and i’m not going to stand for somebody saying that because someone yelled something at a rally — there’s a lot of things that have been yelled at your rallies, senator obama, that i’m not happy about either. in fact, some t-shirts that are very… "
80,OBAMA,"john, i… "
81,MCCAIN,"… unacceptable. so the point is — the point is that i have repudiated every time someone’s been out of line, whether they’ve been part of my campaign or not, and i will continue to do that. but the fact is that we need to absolutely not stand for the kind of things that have been going on. i haven’t. "
82,OBAMA,"well, look, bob, as i said… "
83,SCHIEFFER,"i mean, do you take issue with that? "
84,OBAMA,"you know, here’s what i would say. i mean, we can have a debate back and forth about the merits of each other’s campaigns. i suspect we won’t agree here tonight. what i think is most important is that we recognize that to solve the key problems that we’re facing, if we’re going to solve two wars, the worst financial crisis since the great depression, if we can — if we’re going to focus on lifting wages that have declined over the last eight years and create jobs here in america, then democrats, independents and republicans, we’re going to have to be able to work together. "
85,OBAMA,"and what is important is making sure that we disagree without being disagreeable. and it means that we can have tough, vigorous debates around issues. what we can’t do, i think, is try to characterize each other as bad people. and that has been a culture in washington that has been taking place for too long. and i think… "
86,MCCAIN,"well, bob, you asked me a direct question. "
87,SCHIEFFER,"short answer, yes, short answer. "
88,MCCAIN,"yes, real quick. mr. ayers, i don’t care about an old washed-up terrorist. but as senator clinton said in her debates with you, we need to know the full extent of that relationship. we need to know the full extent of senator obama’s relationship with acorn, who is now on the verge of maybe perpetrating one of the greatest frauds in voter history in this country, maybe destroying the fabric of democracy. the same front outfit organization that your campaign gave $832,000 for “lighting and site selection.” so all of these things need to be examined, of course. "
89,SCHIEFFER,all right. i’m going to let you respond and we’ll extend this for a moment. 
90,OBAMA,"bob, i think it’s going to be important to just — i’ll respond to these two particular allegations that senator mccain has made and that have gotten a lot of attention. in fact, mr. ayers has become the centerpiece of senator mccain’s campaign over the last two or three weeks. this has been their primary focus. so let’s get the record straight. bill ayers is a professor of education in chicago. forty years ago, when i was 8 years old, he engaged in despicable acts with a radical domestic group. i have roundly condemned those acts. ten years ago he served and i served on a school reform board that was funded by one of ronald reagan’s former ambassadors and close friends, mr. annenberg. other members on that board were the presidents of the university of illinois, the president of northwestern university, who happens to be a republican, the president of the chicago tribune, a republican- leaning newspaper. mr. ayers is not involved in my campaign. he has never been involved in this campaign. and he will not advise me in the white house. so that’s mr. ayers. now, with respect to acorn, acorn is a community organization. apparently what they’ve done is they were paying people to go out and register folks, and apparently some of the people who were out there didn’t really register people, they just filled out a bunch of names. it had nothing to do with us. we were not involved. the only involvement i’ve had with acorn was i represented them alongside the u.s. justice department in making illinois implement a motor voter law that helped people get registered at dmvs. now, the reason i think that it’s important to just get these facts out is because the allegation that senator mccain has continually made is that somehow my associations are troubling. let me tell you who i associate with. on economic policy, i associate with warren buffett and former fed chairman paul volcker. if i’m interested in figuring out my foreign policy, i associate myself with my running mate, joe biden or with dick lugar, the republican ranking member on the senate foreign relations committee, or general jim jones, the former supreme allied commander of nato. those are the people, democrats and republicans, who have shaped my ideas and who will be surrounding me in the white house. and i think the fact that this has become such an important part of your campaign, senator mccain, says more about your campaign than it says about me. "
91,MCCAIN,"well, again, while you were on the board of the woods foundation, you and mr. ayers, together, you sent $230,000 to acorn. so — and you launched your political campaign in mr. ayers’ living room. "
92,OBAMA,that’s absolutely not true. 
93,MCCAIN,and the facts are facts and records are records. 
94,OBAMA,and that’s not the facts. 
95,MCCAIN,"and it’s not the fact — it’s not the fact that senator obama chooses to associate with a guy who in 2001 said that he wished he had have bombed more, and he had a long association with him. it’s the fact that all the — all of the details need to be known about senator obama’s relationship with them and with acorn and the american people will make a judgment. and my campaign is about getting this economy back on track, about creating jobs, about a brighter future for america. and that’s what my campaign is about and i’m not going to raise taxes the way senator obama wants to raise taxes in a tough economy. and that’s really what this campaign is going to be about. "
96,SCHIEFFER,all right. let’s go to the next topic and you — we may want to get back into some of this during this next discussion. i want to ask both of you about the people that you’re going to bring into the government. and our best insight yet is who you have picked as your running mates. 
97,SCHIEFFER,"so i’ll begin by asking both of you this question, and i’ll ask you to answer first, senator obama. why would the country be better off if your running mate became president rather than his running mate? "
98,OBAMA,"well, joe biden, i think, is one of the finest public servants that has served in this country. it’s not just that he has some of the best foreign policy credentials of anybody. and democrats and republicans alike, i think, acknowledge his expertise there. but it’s also that his entire life he has never forgotten where he came from, coming from scranton, fighting on behalf of working families, remembering what it’s like to see his father lose his job and go through a downward spiral economically. and, as a consequence, his consistent pattern throughout his career is to fight for the little guy. that’s what he’s done when it comes to economic policies that will help working families get a leg up. that’s what he’s done when it comes to, for example, passing the landmark 1994 crime bill, the violence against women’s act. joe has always made sure that he is fighting on behalf of working families, and i think he shares my core values and my sense of where the country needs to go. because after eight years of failed policies, he and i both agree that what we’re going to have to do is to reprioritize, make sure that we’re investing in the american people, give tax cuts not to the wealthiest corporations, but give them to small businesses and give them to individuals who are struggling right now, make sure that we finally get serious about energy independence, something that has been languishing in washington for 30 years, and make sure that our kids get a great education and can afford to go to college. so, on the key issues that are of importance to american families, joe biden’s always been on the right side, and i think he will make an outstanding president if, heaven forbid, something happened to me. "
99,SCHIEFFER,senator? 
100,MCCAIN,"well, americans have gotten to know sarah palin. they know that she’s a role model to women and other — and reformers all over america. she’s a reformer. she is — she took on a governor who was a member of her own party when she ran for governor. when she was the head of their energy and natural resources board, she saw corruption, she resigned and said, “this can’t go on.” she’s given money back to the taxpayers. she’s cut the size of government. she negotiated with the oil companies and faced them down, a $40 billion pipeline of natural gas that’s going to relieve the energy needs of the united — of what they call the lower 48. she’s a reformer through and through. and it’s time we had that bresh of freth air (sic) — breath of fresh air coming into our nation’s capital and sweep out the old-boy network and the cronyism that’s been so much a part of it that i’ve fought against for all these years. she’ll be my partner. she understands reform. and, by the way, she also understands special-needs families. she understands that autism is on the rise, that we’ve got to find out what’s causing it, and we’ve got to reach out to these families, and help them, and give them the help they need as they raise these very special needs children. she understands that better than almost any american that i know. i’m proud of her. and she has ignited our party and people all over america that have never been involved in the political process. and i can’t tell how proud i am of her and her family. her husband’s a pretty tough guy, by the way, too. "
101,SCHIEFFER,do you think she’s qualified to be president? 
102,OBAMA,"you know, i think it’s — that’s going to be up to the american people. i think that, obviously, she’s a capable politician who has, i think, excited the — a base in the republican party. and i think it’s very commendable the work she’s done on behalf of special needs. i agree with that, john. i do want to just point out that autism, for example, or other special needs will require some additional funding, if we’re going to get serious in terms of research. that is something that every family that advocates on behalf of disabled children talk about. and if we have an across-the-board spending freeze, we’re not going to be able to do it. that’s an example of, i think, the kind of use of the scalpel that we want to make sure that we’re funding some of those programs. "
103,SCHIEFFER,do you think senator biden is qualified? 
