,Speaker,Response
12,ROMNEY,"well what you’re seeing in this country is 23 million people struggling to find a job. and a lot of them, as you say, candy, have been out of work for a long, long, long time. the president’s policies have been exercised over the last four years and they haven’t put americans back to work. we have fewer people working today than we had when the president took office. if the — the unemployment rate was 7.8 percent when he took office, it’s 7.8 percent now. but if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent. we have not made the progress we need to make to put people back to work. that’s why i put out a five-point plan that gets america 12 million new jobs in four years and rising take-home pay. it’s going to help jeremy get a job when he comes out of school. it’s going to help people across the country that are unemployed right now. and one thing that the president said, which i want to make sure that we understand, he said that i said we should take detroit bankrupt. and that’s right. my plan was to have the company go through bankruptcy like 7-eleven did and macy’s and condell (ph) airlines and come out stronger. and i know he keeps saying, you want to take detroit bankrupt. well, the president took detroit bankrupt. you took general motors bankrupt. you took chrysler bankrupt. so when you say that i wanted to take the auto industry bankrupt, you actually did. and i think it’s important to know that that was a process that was necessary to get those companies back on their feet, so they could start hiring more people. that was precisely what i recommended and ultimately what happened. "
13,CROWLEY,let me give the president a chance. go ahead. 
14,OBAMA,"candy, what governor romney said just isn’t true. he wanted to take them into bankruptcy without providing them any way to stay open. and we would have lost a million jobs. and that — don’t take my word for it, take the executives at gm and chrysler, some of whom are republicans, may even support governor romney. but they’ll tell you his prescription wasn’t going to work. and governor romney’s says he’s got a five-point plan? governor romney doesn’t have a five-point plan. he has a one-point plan. and that plan is to make sure that folks at the top play by a different set of rules. that’s been his philosophy in the private sector, that’s been his philosophy as governor, that’s been his philosophy as a presidential candidate. you can make a lot of money and pay lower tax rates than somebody who makes a lot less. you can ship jobs overseas and get tax breaks for it. you can invest in a company, bankrupt it, lay off the workers, strip away their pensions, and you still make money. that’s exactly the philosophy that we’ve seen in place for the last decade. that’s what’s been squeezing middle class families. and we have fought back for four years to get out of that mess. the last thing we need to do is to go back to the very same policies that got us there. "
15,CROWLEY,"mr. president, the next question is going to be for you here. and, mr. romney — governor romney — there’ll be plenty of chances here to go on, but i want to… "
16,ROMNEY,that — that detroit — that detroit answer… 
17,CROWLEY,we have all these folks. 
18,ROMNEY,… that detroit answer… 
19,CROWLEY,i will let you absolutely… 
20,ROMNEY,"… and the rest of the answer, way off the mark. "
21,CROWLEY,"ok. will — will — you certainly will have lots of time here coming up. because i want to move you on to something that’s sort of connected to cars here, and — and go over. and we want to get a question from phillip tricolla. "
22,QUESTION,"your energy secretary, steven chu, has now been on record three times stating it’s not policy of his department to help lower gas prices. do you agree with secretary chu that this is not the job of the energy department? "
23,OBAMA,"the most important thing we can do is to make sure we control our own energy. so here’s what i’ve done since i’ve been president. we have increased oil production to the highest levels in 16 years. natural gas production is the highest it’s been in decades. we have seen increases in coal production and coal employment. but what i’ve also said is we can’t just produce traditional source of energy. we’ve also got to look to the future. that’s why we doubled fuel efficiency standards on cars. that means that in the middle of the next decade, any car you buy, you’re going to end up going twice as far on a gallon of gas. that’s why we doubled clean — clean energy production like wind and solar and biofuels. and all these things have contributed to us lowering our oil imports to the lowest levels in 16 years. now, i want to build on that. and that means, yes, we still continue to open up new areas for drilling. we continue to make it a priority for us to go after natural gas. we’ve got potentially 600,000 jobs and 100 years worth of energy right beneath our feet with natural gas. and we can do it in an environmentally sound way. but we’ve also got to continue to figure out how we have efficiency energy, because ultimately that’s how we’re going to reduce demand and that’s what’s going to keep gas prices lower. now, governor romney will say he’s got an all-of-the-above plan, but basically his plan is to let the oil companies write the energy policies. so he’s got the oil and gas part, but he doesn’t have the clean energy part. and if we are only thinking about tomorrow or the next day and not thinking about 10 years from now, we’re not going to control our own economic future. because china, germany, they’re making these investments. and i’m not going to cede those jobs of the future to those countries. i expect those new energy sources to be built right here in the united states. that’s going to help jeremy get a job. it’s also going to make sure that you’re not paying as much for gas. "
24,CROWLEY,"governor, on the subject of gas prices? "
25,ROMNEY,"well, let’s look at the president’s policies, all right, as opposed to the rhetoric, because we’ve had four years of policies being played out. and the president’s right in terms of the additional oil production, but none of it came on federal land. as a matter of fact, oil production is down 14 percent this year on federal land, and gas production was down 9 percent. why? because the president cut in half the number of licenses and permits for drilling on federal lands, and in federal waters. so where’d the increase come from? well a lot of it came from the bakken range in north dakota. what was his participation there? the administration brought a criminal action against the people drilling up there for oil, this massive new resource we have. and what was the cost? 20 or 25 birds were killed and brought out a migratory bird act to go after them on a criminal basis. look, i want to make sure we use our oil, our coal, our gas, our nuclear, our renewables. i believe very much in our renewable capabilities; ethanol, wind, solar will be an important part of our energy mix. but what we don’t need is to have the president keeping us from taking advantage of oil, coal and gas. this has not been mr. oil, or mr. gas, or mr. coal. talk to the people that are working in those industries. i was in coal country. people grabbed my arms and said, “please save my job.” the head of the epa said, “you can’t build a coal plant. you’ll virtually — it’s virtually impossible given our regulations.” when the president ran for office, he said if you build a coal plant, you can go ahead, but you’ll go bankrupt. that’s not the right course for america. let’s take advantage of the energy resources we have, as well as the energy sources for the future. and if we do that, if we do what i’m planning on doing, which is getting us energy independent, north america energy independence within eight years, you’re going to see manufacturing jobs come back. because our energy is low cost, that are already beginning to come back because of our abundant energy. i’ll get america and north america energy independent. i’ll do it by more drilling, more permits and licenses. we’re going to bring that pipeline in from canada. how in the world the president said no to that pipeline? i will never know. this is about bringing good jobs back for the middle class of america, and that’s what i’m going to do. "
26,CROWLEY,"mr. president, let me just see if i can move you to the gist of this question, which is, are we looking at the new normal? i can tell you that tomorrow morning, a lot of people in hempstead will wake up and fill up and they will find that the price of gas is over $4 a gallon. is it within the purview of the government to bring those prices down, or are we looking at the new normal? "
27,OBAMA,"candy, there’s no doubt that world demand’s gone up, but our production is going up, and we’re using oil more efficiently. and very little of what governor romney just said is true. we’ve opened up public lands. we’re actually drilling more on public lands than in the previous administration and my — the previous president was an oil man. and natural gas isn’t just appearing magically. we’re encouraging it and working with the industry. and when i hear governor romney say he’s a big coal guy, i mean, keep in mind, when — governor, when you were governor of massachusetts, you stood in front of a coal plant and pointed at it and said, “this plant kills,” and took great pride in shutting it down. and now suddenly you’re a big champion of coal. so what i’ve tried to do is be consistent. with respect to something like coal, we made the largest investment in clean coal technology, to make sure that even as we’re producing more coal, we’re producing it cleaner and smarter. same thing with oil, same thing with natural gas. and the proof is our oil imports are down to the lowest levels in 20 years. oil production is up, natural gas production is up, and, most importantly, we’re also starting to build cars that are more efficient. and that’s creating jobs. that means those cars can be exported, ’cause that’s the demand around the world, and it also means that it’ll save money in your pocketbook. "
28,OBAMA,"that’s the strategy you need, an all-of-the-above strategy, and that’s what we’re going to do in the next four years. "
29,ROMNEY,"but that’s not what you’ve done in the last four years. that’s the problem. in the last four years, you cut permits and licenses on federal land and federal waters in half. "
30,OBAMA,"not true, governor romney. "
31,ROMNEY,so how much did you cut (inaudible)? 
32,OBAMA,not true. 
33,ROMNEY,"how much did you cut them by, then? "
34,OBAMA,"governor, we have actually produced more oil — "
35,ROMNEY,"no, no. how much did you cut licenses and permits on federal land and federal waters? "
36,OBAMA,"governor romney, here’s what we did. there were a whole bunch of oil companies. (crosstalk) "
37,ROMNEY,"no, no, i had a question and the question was how much did you cut them by? "
38,OBAMA,you want me to answer a question — 
39,ROMNEY,how much did you cut them by? 
40,OBAMA,i’m happy to answer the question. 
41,ROMNEY,all right. and it is — 
42,OBAMA,"here’s what happened. you had a whole bunch of oil companies who had leases on public lands that they weren’t using. so what we said was you can’t just sit on this for 10, 20, 30 years, decide when you want to drill, when you want to produce, when it’s most profitable for you. these are public lands. so if you want to drill on public lands, you use it or you lose it. "
43,ROMNEY,"ok, (inaudible) — "
44,OBAMA,and so what we did was take away those leases. and we are now reletting them so that we can actually make a profit. 
45,ROMNEY,and production on private — on government land — 
46,OBAMA,production is up. 
47,ROMNEY,— is down. 
48,OBAMA,"no, it isn’t. "
49,ROMNEY,production on government land of oil is down 14 percent. 
50,OBAMA,governor — 
51,ROMNEY,and production on gas — (crosstalk) 
52,OBAMA,it’s just not true. 
53,ROMNEY,"it’s absolutely true. look, there’s no question but the people recognize that we have not produced more (inaudible) on federal lands and in federal waters. and coal, coal production is not up; coal jobs are not up. i was just at a coal facility, where some 1,200 people lost their jobs. the right course for america is to have a true all-of-the-above policy. i don’t think anyone really believes that you’re a person who’s going to be pushing for oil and gas and coal. you’ll get your chance in a moment. i’m still speaking. "
54,OBAMA,well — 
55,ROMNEY,and the answer is i don’t believe people think that’s the case — 
56,OBAMA,— (inaudible). 
57,ROMNEY,that wasn’t the question. 
58,OBAMA,ok. 
59,ROMNEY,"that was a statement. i don’t think the american people believe that. i will fight for oil, coal and natural gas. and the proof, the proof of whether a strategy is working or not is what the price is that you’re paying at the pump. if you’re paying less than you paid a year or two ago, why, then, the strategy is working. but you’re paying more. when the president took office, the price of gasoline here in nassau county was about $1.86 a gallon. now, it’s $4.00 a gallon. the price of electricity is up. if the president’s energy policies are working, you’re going to see the cost of energy come down. i will fight to create more energy in this country, to get america energy secure. and part of that is bringing in a pipeline of oil from canada, taking advantage of the oil and coal we have here, drilling offshore in alaska, drilling offshore in virginia where the people want it. those things will get us the energy we need. "
60,CROWLEY,"mr. president, could you address, because we did finally get to gas prices here, could you address what the governor said, which is if your energy policy was working, the price of gasoline would not be $4 a gallon here. is that true? "
61,OBAMA,"well, think about what the governor — think about what the governor just said. he said when i took office, the price of gasoline was $1.80, $1.86. why is that? because the economy was on the verge of collapse, because we were about to go through the worst recession since the great depression, as a consequence of some of the same policies that governor romney’s now promoting. so, it’s conceivable that governor romney could bring down gas prices because with his policies, we might be back in that same mess. what i want to do is to create an economy that is strong, and at the same time produce energy. and with respect to this pipeline that governor romney keeps on talking about, we’ve — we’ve built enough pipeline to wrap around the entire earth once. so, i’m all for pipelines. i’m all for oil production. what i’m not for is us ignoring the other half of the equation. so, for example, on wind energy, when governor romney says “these are imaginary jobs.” when you’ve got thousands of people right now in iowa, right now in colorado, who are working, creating wind power with good-paying manufacturing jobs, and the republican senator in that — in iowa is all for it, providing tax breaks (ph) to help this work and governor romney says i’m opposed. i’d get rid of it. that’s not an energy strategy for the future. and we need to win that future. and i intend to win it as president of the united states. "
62,CROWLEY,i got to — i got to move you on — 
63,ROMNEY,he gets the first — 
64,CROWLEY,— and the next question — 
65,ROMNEY,he actually got — 
66,CROWLEY,— for you — 
67,ROMNEY,he actually got the first question. so i get the last question — last answer — 
68,CROWLEY,"(inaudible) in the follow up, it doesn’t quite work like that. but i’m going to give you a chance here. i promise you, i’m going to. and the next question is for you. so if you want to, you know, continue on — but i don’t want to leave all — "
69,ROMNEY,"candy, candy — "
70,CROWLEY,— sitting here — 
71,ROMNEY,"candy, i don’t have a policy of stopping wind jobs in iowa and that — they’re not phantom jobs. they’re real jobs. "
72,CROWLEY,ok. 
73,ROMNEY,i appreciate wind jobs in iowa and across our country. i appreciate the jobs in coal and oil and gas. i’m going to make sure — 
74,CROWLEY,ok. 
75,ROMNEY,"— we’re taking advantage of our energy resources. we’ll bring back manufacturing to america. we’re going to get through a very aggressive energy policy, 31/2 million more jobs in this country. it’s critical to our future. "
76,OBAMA,"candy, it’s not going to — "
77,CROWLEY,we’re going to move you along — 
78,OBAMA,used to being interrupted. 
79,CROWLEY,"we’re going to move you both along to taxes over here and all these folks that have been waiting. governor, this question is for you. it comes from mary follano — follano, sorry. "
80,ROMNEY,"hi, mary. "
81,QUESTION,"governor romney, you have stated that if you’re elected president, you would plan to reduce the tax rates for all the tax brackets and that you would work with the congress to eliminate some deductions in order to make up for the loss in revenue. concerning the — these various deductions, the mortgage deductions, the charitable deductions, the child tax credit and also the — oh, what’s that other credit? i forgot. "
82,OBAMA,you’re doing great. 
83,QUESTION,"oh, i remember. the education credits, which are important to me, because i have children in college. what would be your position on those things, which are important to the middle class? "
84,ROMNEY,"thank you very much. and let me tell you, you’re absolutely right about part of that, which is i want to bring the rates down, i want to simplify the tax code, and i want to get middle- income taxpayers to have lower taxes. and the reason i want middle-income taxpayers to have lower taxes is because middle-income taxpayers have been buried over the past four years. you’ve seen, as middle-income people in this country, incomes go down $4,300 a family, even as gasoline prices have gone up $2,000. health insurance premiums, up $2,500. food prices up. utility prices up. the middle-income families in america have been crushed over the last four years. so i want to get some relief to middle-income families. that’s part — that’s part one. now, how about deductions? ‘cause i’m going to bring rates down across the board for everybody, but i’m going to limit deductions and exemptions and credits, particularly for people at the high end, because i am not going to have people at the high end pay less than they’re paying now. the top 5 percent of taxpayers will continue to pay 60 percent of the income tax the nation collects. so that’ll stay the same. middle-income people are going to get a tax break. and so, in terms of bringing down deductions, one way of doing that would be say everybody gets — i’ll pick a number — $25,000 of deductions and credits, and you can decide which ones to use. your home mortgage interest deduction, charity, child tax credit, and so forth, you can use those as part of filling that bucket, if you will, of deductions. but your rate comes down and the burden also comes down on you for one more reason, and that is every middle-income taxpayer no longer will pay any tax on interest, dividends or capital gains. no tax on your savings. that makes life a lot easier. if you’re getting interest from a bank, if you’re getting a statement from a mutual fund or any other kind of investment you have, you don’t have to worry about filing taxes on that, because there’ll be no taxes for anybody making $200,000.00 per year and less, on your interest, dividends and capital gains. why am i lowering taxes on the middle-class? because under the last four years, they’ve been buried. and i want to help people in the middle-class. and i will not — i will not under any circumstances, reduce the share that’s being paid by the highest income taxpayers. and i will not, under any circumstances increase taxes on the middle-class. the president’s spending, the president’s borrowing will cost this nation to have to raise taxes on the american people. not just at the high end. a recent study has shown the people in the middle-class will see $4,000.00 per year in higher taxes as a result of the spending and borrowing of this administration. i will not let that happen. i want to get us on track to a balanced budget, and i’m going to reduce the tax burden on middle income families. and what’s that going to do? it’s going to help those families, and it’s going to create incentives to start growing jobs again in this country. "
85,CROWLEY,"thanks, governor. "
86,OBAMA,"my philosophy on taxes has been simple. and that is, i want to give middle-class families and folks who are striving to get into the middle-class some relief. because they have been hit hard over the last decade. over the last 15, over the last 20 years. so four years ago i stood on a stage just like this one. actually it was a town hall, and i said i would cut taxes for middle- class families, and that’s what i’ve done, by $3,600.00. i said i would cut taxes for small businesses, who are the drivers and engines of growth. and we’ve cut them 18 times. and i want to continue those tax cuts for middle-class families, and for small business. but what i’ve also said is, if we’re serious about reducing the deficit, if this is genuinely a moral obligation to the next generation, then in addition to some tough spending cuts, we’ve also got to make sure that the wealthy do a little bit more. so what i’ve said is, your first $250,000.00 worth of income, no change. and that means 98 percent of american families, 97 percent of small businesses, they will not see a tax increase. i’m ready to sign that bill right now. the only reason it’s not happening is because governor romney’s allies in congress have held the 98 percent hostage because they want tax breaks for the top 2 percent. but what i’ve also says is for above $250,000, we can go back to the tax rates we had when bill clinton was president. we created 23 million new jobs. that’s part of what took us from deficits to surplus. it will be good for our economy and it will be good for job creation. now, governor romney has a different philosophy. he was on 60 minutes just two weeks ago and he was asked: is it fair for somebody like you, making $20 million a year, to pay a lower tax rate than a nurse or a bus driver, somebody making $50,000 year? and he said, “yes, i think that’s fair.” not only that, he said, “i think that’s what grows the economy.” well, i fundamentally disagree with that. i think what grows the economy is when you get that tax credit that we put in place for your kids going to college. i think that grows the economy. i think what grows the economy is when we make sure small businesses are getting a tax credit for hiring veterans who fought for our country. that grows our economy. so we just have a different theory. and when governor romney stands here, after a year of campaigning, when during a republican primary he stood on stage and said “i’m going to give tax cuts” — he didn’t say tax rate cuts, he said “tax cuts to everybody,” including the top 1 percent, you should believe him because that’s been his history. and that’s exactly the kind of top-down economics that is not going to work if we want a strong middle class and an economy that’s striving for everybody. "
87,CROWLEY,"governor romney, i’m sure you’ve got a reply there. (laughter) "
88,ROMNEY,"you’re absolutely right. you heard what i said about my tax plan. the top 5 percent will continue to pay 60 percent, as they do today. i’m not looking to cut taxes for wealthy people. i am looking to cut taxes for middle-income people. and why do i want to bring rates down, and at the same time lower exemptions and deductions, particularly for people at the high end? because if you bring rates down, it makes it easier for small business to keep more of their capital and hire people. and for me, this is about jobs. i want to get america’s economy going again. fifty-four percent of america’s workers work in businesses that are taxed as individuals. so when you bring those rates down, those small businesses are able to keep more money and hire more people. for me, i look at what’s happened in the last four years and say this has been a disappointment. we can do better than this. we don’t have to settle for, how many months, 43 months with unemployment above 8 percent, 23 million americans struggling to find a good job right now. there are 3.5 million more women living in poverty today than when the president took office. we don’t have to live like this. we can get this economy going again. my five-point plan does it. energy independence for north america in five years. opening up more trade, particularly in latin america. cracking down on china when they cheat. getting us to a balanced budget. fixing our training programs for our workers. and finally, championing small business. i want to make small businesses grow and thrive. i know how to make that happen. i spent my life in the private sector. i know why jobs come and why they go. and they’re going now because of the policies of this administration. "
89,CROWLEY,"governor, let me ask the president something about what you just said. the governor says that he is not going to allow the top 5 percent, believe is what he said, to have a tax cut, that it will all even out, that what he wants to do is give that tax cut to the middle class. settled? "
90,OBAMA,"no, it’s not settled. look, the cost of lowering rates for everybody across the board, 20 percent. along with what he also wants to do in terms of eliminating the estate tax, along what he wants to do in terms of corporates, changes in the tax code, it costs about $5 trillion. governor romney then also wants to spend $2 trillion on additional military programs even though the military’s not asking for them. that’s $7 trillion. he also wants to continue the bush tax cuts for the wealthiest americans. that’s another trillion dollars — that’s $8 trillion. now, what he says is he’s going to make sure that this doesn’t add to the deficit and he’s going to cut middleclass taxes. but when he’s asked, how are you going to do it, which deductions, which loopholes are you going to close? he can’t tell you. the — the fact that he only has to pay 14 percent on his taxes when a lot of you are paying much higher. he’s already taken that off the board, capital gains are going to continue to be at a low rate so we — we’re not going to get money that way. we haven’t heard from the governor any specifics beyond big bird and eliminating funding for planned parenthood in terms of how he pays for that. now, governor romney was a very successful investor. if somebody came to you, governor, with a plan that said, here, i want to spend $7 or $8 trillion, and then we’re going to pay for it, but we can’t tell you until maybe after the election how we’re going to do it, you wouldn’t take such a sketchy deal and neither should you, the american people, because the math doesn’t add up. and — and what’s at stake here is one of two things, either candy — this blows up the deficit because keep in mind, this is just to pay for the additional spending that he’s talking about, $7 trillion – $8 trillion before we even get to the deficit we already have. or, alternatively, it’s got to be paid for, not only by closing deductions for wealthy individuals, that — that will pay for about 4 percent reduction in tax rates. you’re going to be paying for it. you’re going to lose some deductions, and you can’t buy the sales pitch. nobody who’s looked at it that’s serious, actually believes it adds up. "
91,CROWLEY,"mr. president, let me get — let me get the governor in on this. and governor, let’s — before we get into a… "
92,ROMNEY,i — i… 
93,CROWLEY,"…vast array of who says — what study says what, if it shouldn’t add up. if somehow when you get in there, there isn’t enough tax revenue coming in. if somehow the numbers don’t add up, would you be willing to look again at a 20 percent… "
94,ROMNEY,"well of course they add up. i — i was — i was someone who ran businesses for 25 years, and balanced the budget. i ran the olympics and balanced the budget. i ran the — the state of massachusetts as a governor, to the extent any governor does, and balanced the budget all four years. when we’re talking about math that doesn’t add up, how about $4 trillion of deficits over the last four years, $5 trillion? that’s math that doesn’t add up. we have — we have a president talking about someone’s plan in a way that’s completely foreign to what my real plan is. "
95,ROMNEY,"and then we have his own record, which is we have four consecutive years where he said when he was running for office, he would cut the deficit in half. instead he’s doubled it. we’ve gone from $10 trillion of national debt, to $16 trillion of national debt. if the president were reelected, we’d go to almost $20 trillion of national debt. this puts us on a road to greece. i know what it takes to balance budgets. i’ve done it my entire life. so for instance when he says, “yours is a $5 trillion cut.” well, no it’s not. because i’m offsetting some of the reductions with holding down some of the deductions. and… "
96,CROWLEY,"governor, i’ve gotta — gotta — actually, i need to have you both (inaudible). (crosstalk) "
97,CROWLEY,i understand the stakes here. i understand both of you. but i — i will get run out of town if i don’t… (crosstalk) 
98,ROMNEY,"and i just described — i just described to you, mr. president — i just described to you precisely how i’d do it which is with a single number that people can put — and they can put they’re — they’re deductions and credits… (crosstalk) "
99,CROWLEY,"mr. president, we’re keeping track, i promise you. and mr. president, the next question is for you, so stay standing. "
100,OBAMA,"great. looking forward to it. and it’s katherine fenton, who has a question for you. "
101,QUESTION,"in what new ways to you intend to rectify the inequalities in the workplace, specifically regarding females making only 72 percent of what their male counterparts earn? "
102,OBAMA,"well, katherine, that’s a great question. and, you know, i was raised by a single mom who had to put herself through school while looking after two kids. and she worked hard every day and made a lot of sacrifices to make sure we got everything we needed. my grandmother, she started off as a secretary in a bank. she never got a college education, even though she was smart as a whip. and she worked her way up to become a vice president of a local bank, but she hit the glass ceiling. she trained people who would end up becoming her bosses during the course of her career. she didn’t complain. that’s not what you did in that generation. and this is one of the reasons why one of the first — the first bill i signed was something called the lily ledbetter bill. and it’s named after this amazing woman who had been doing the same job as a man for years, found out that she was getting paid less, and the supreme court said that she couldn’t bring suit because she should have found about it earlier, whereas she had no way of finding out about it. so we fixed that. and that’s an example of the kind of advocacy that we need, because women are increasingly the breadwinners in the family. this is not just a women’s issue, this is a family issue, this is a middle-class issue, and that’s why we’ve got to fight for it. it also means that we’ve got to make sure that young people like yourself are able to afford a college education. earlier, governor romney talked about he wants to make pell grants and other education accessible for young people. well, the truth of the matter is, is that that’s exactly what we’ve done. we’ve expanded pell grants for millions of people, including millions of young women, all across the country. we did it by taking $60 billion that was going to banks and lenders as middlemen for the student loan program, and we said, let’s just cut out the middleman. let’s give the money directly to students. and as a consequence, we’ve seen millions of young people be able to afford college, and that’s going to make sure that young women are going to be able to compete in that marketplace. but we’ve got to enforce the laws, which is what we are doing, and we’ve also got to make sure that in every walk of life we do not tolerate discrimination. that’s been one of the hallmarks of my administration. i’m going to continue to push on this issue for the next four years. "
103,CROWLEY,"governor romney, pay equity for women? "
104,ROMNEY,"thank you. and important topic, and one which i learned a great deal about, particularly as i was serving as governor of my state, because i had the chance to pull together a cabinet and all the applicants seemed to be men. and i — and i went to my staff, and i said, “how come all the people for these jobs are — are all men.” they said, “well, these are the people that have the qualifications.” and i said, “well, gosh, can’t we — can’t we find some — some women that are also qualified?” "
105,ROMNEY,"and — and so we — we took a concerted effort to go out and find women who had backgrounds that could be qualified to become members of our cabinet. i went to a number of women’s groups and said, “can you help us find folks,” and they brought us whole binders full of women. i was proud of the fact that after i staffed my cabinet and my senior staff, that the university of new york in albany did a survey of all 50 states, and concluded that mine had more women in senior leadership positions than any other state in america. now one of the reasons i was able to get so many good women to be part of that team was because of our recruiting effort. but number two, because i recognized that if you’re going to have women in the workforce that sometimes you need to be more flexible. my chief of staff, for instance, had two kids that were still in school. she said, i can’t be here until 7 or 8 o’clock at night. i need to be able to get home at 5 o’clock so i can be there for making dinner for my kids and being with them when they get home from school. so we said fine. let’s have a flexible schedule so you can have hours that work for you. we’re going to have to have employers in the new economy, in the economy i’m going to bring to play, that are going to be so anxious to get good workers they’re going to be anxious to hire women. in the — in the last women have lost 580,000 jobs. that’s the net of what’s happened in the last four years. we’re still down 580,000 jobs. i mentioned 31/2 million women, more now in poverty than four years ago. what we can do to help young women and women of all ages is to have a strong economy, so strong that employers that are looking to find good employees and bringing them into their workforce and adapting to a flexible work schedule that gives women opportunities that they would otherwise not be able to afford. this is what i have done. it’s what i look forward to doing and i know what it takes to make an economy work, and i know what a working economy looks like. and an economy with 7.8 percent unemployment is not a real strong economy. an economy that has 23 million people looking for work is not a strong economy. an economy with 50 percent of kids graduating from college that can’t finds a job, or a college level job, that’s not what we have to have. "
106,CROWLEY,governor? 
107,ROMNEY,i’m going to help women in america get good work by getting a stronger economy and by supporting women in the workforce. 
108,CROWLEY,"mr. president why don’t you get in on this quickly, please? "
