,Speaker,Response
16,DOLE,"jason, i appreciate that very much, being a former military man myself. you know, we have 17,000 men and women today wearing our uniform that receive food stamps. it shouldn’t happen in america. we have men and women wearing our uniform in substandard housing. it shouldn’t happen in america. and it’s time we take a look at the pay scales. did get a 3 percent increase this year, but that’s not enough. if we’re going to ask young men and young women to protect us and defend us around the world, and we’ve had more deployments under this administration than any time in history. fifty times we deployed troops around the world. every time you do that you take a risk. somebody, you know, maybe your son, maybe your grandson, maybe somebody else. but i think anybody who wears a uniform is a great american. remember vietnam? remember when people almost used to walk across the street rather than have a contact with somebody who was in vietnam? that’s all behind us now, and it should be behind us, and the forgotten war, the korean war, but i guess i can just answer you very plainly, jason. thank you for doing what you’re doing. america owes you a debt of gratitude. "
17,CLINTON,"may i ask you a question? what service are you in? mr. milligan: i’m in the united states navy, sir. "
18,CLINTON,and what kind of small business do you have? mr. milligan: i have an amway business. 
19,CLINTON,"good for you. let me say, if senator dole mentioned this, i just signed a bill that we got through congress to increase the amount of pay increase we could give for military personnel and to make sure the pay increase this year was above the rate of inflation. i also presented to the congress and they adopted a large package of quality-of-life improvements, which are very important. i spent a lot of time talking to military families as well as military members all over the world and in bases all across the united states, and i became convinced after talking to the families and the personnel in uniform that we needed to not only have the pay raise but we needed to invest more in child care, housing, and other things to support families, especially when there are longer deployments because of the downsizing of the military. so i, we’re going to do better, and we’ll do better still, but this is a commitment i think that all americans share without regard to party. "
20,DOLE,"i don’t disagree with anything that the president said, except he waited four years to do these things, and my view is it ought to be, it will be done on day 1. we’ll start working on day 1 in the dole- kemp administration. this is important. we only have ten divisions now. we used to have 18. we had 25 fighter wings. we’re down to 13. we had 536 ships. we’re down to 336 ships. i mean, we’ve cut defense spending too much in the first place. the president told you in ’92 he would cut it 67 billion. he cut 112 billion dollars, so we’re right on the edge right now. but the last thing we ought to do is make those who wear the uniforms sacrifice. "
21,LEHRER,"next question here for president clinton. yes, ma’am, here on the front row. ms. kelly: president clinton, my name is cecily kelly. yesterday, yassir arafat said in palestine that he thinks the key to success in the middle east is the commitment of americans. would you as president send american troops to israel or the west bank as peacekeepers? "
22,CLINTON,"let me just take two seconds of my time because i’m the commander-in-chief to respond to one thing that was said. i propose to spend 1.6 trillion dollars on defense between now and the year 2002 and there’s less than 1 percent difference between my budget and the republican budget on defense. now, on the middle east, as you know, i worked very hard for peace in the middle east. the agreement between the palestinians and the israelis was signed at the white house and the agreement — the peace treaty with jordan, i was — i went to jordan to sign that — to be there. but — and i think the united states can do whatever we reasonably can. i can say this: i do not believe yassir arafat wants us to send troops to the west bank. we have never been asked to send troops to the west bank. i saw the agreement that prime minister rabin and yassir arafat signed on the west bank. it had 26 separate maps they had to sign, literally thousands of delineations of who would do what on the west bank, and i believe if the parties will get together and in a good-faith manner make that agreement, that they’ll be able to do it if we cannot impose a peace on the middle east. my position has always been that the job of the united states was to minimize the risks of peace. you know, if they asked me to be part of some monitoring force — as we are in the sinai and have been since 1978 — to monitor the peace between egypt and israel, frankly, i would have to think about it. i would have to see what they wanted to do, but i don’t believe that will be the request. i think what mr. arafat wants us to do is to make sure that everybody honors the agreements they’ve already made. that’s why i brought the leaders to washington a few days ago. i think they will, and i think we’ll get there. don’t be too discouraged. "
23,DOLE,"let me, jason, come back to you a minute because there is a big difference in the defense budget. we had 7 billion this year and 10 billion more than the president. he puts his money in the outyears, and even if he were re-elected, he’d be gone before anything would happen, and nothing is going to happen. we don’t have modernization now. if we don’t build more b-2 bombers in california and we lost about 500,000 jobs out in california, because of this devastation, these big, big cuts. we had to make cuts. we didn’t have the cuts the president promised he’d make and then he doubled. i think we need to go back and take a look. we’re increasing defense reasonably — not too much, but we are increasing defense some — because we want to be prepared in case somebody here gets called up, jason. i would say i didn’t hear what yassir arafat had to say, but i don’t want to — you know, i think foreign policy, i want to be very careful about, and i’m not here to argue about the president with some ongoing foreign policy matter. what i want the president to do, and i think he may have done it, his last statement, call for an unconditional end of the violence and have the parties keep on talking as they should talk and have a resolution. the last thing we want to do is commit more forces anywhere. but let’s sort of keep this out of politics because it’s pretty dicey right now. "
24,CLINTON,"when the change of government occurred in israel, the people of israel were saying we don’t want to abandon the peace process. we want more security. then a lot of mutual distrust developed. a lot of things happened which maybe shouldn’t have happened. when i asked yassir arafat and prime minister netanyahu to come to washington and got them together and they talked alone for three hours, i was convinced that they had to have a chance to make that peace. again, i’d say if they asked us to play some reasonable role, i don’t know how i would respond. it would depend entirely on what they asked us to do, but the real secret there is for them to abide by the agreements they’ve made and find a way to trust each other, and they’re going to have to spend some time and trust each other. prime minister rabin gave his life believing that that trust could be materialized, and i still think it can be. "
25,LEHRER,"alright, next question from this section and it is for senator dole. back in the back. yes, sir, right there. yes sir. mr. delgado: senator dole, oscar delgado. "
26,LEHRER,"oscar. mr. delgado: exsmoker for 30 years. about 30 years ago i was a pack-plus a day man. okay? you mentioned a statement — you said some time ago that you didn’t think nicotine was addictive. would you care to — are you still holding to that statement, or do you wish to recant or explain yourself? "
27,DOLE,"oh, that’s very easy. my record going back to 1965 in the congress, the first vote we had was whether or not you should put a little notice on cigarettes. they may be danger — i voted i for everything since that time. in fact, 1992 we had a bill come before us that all the states had to comply or they’re going to lose certain money. we sent it to the clinton administration for implementation, and they waited three and a half years. and during that period about 3,000 young kids every day started smoking. so you add it up. that’s about three million. not until again in 1996 — i don’t want anybody to smoke. my brother probably died partly because of cigarettes. i was asked a technical question. are they addictive? maybe they — they probably are addictive. i don’t know. i’m not a doctor. you shouldn’t smoke. you ought to be glad you quit, oscar, 30 years. and it seems to me what we need to do is to talk about not only tobacco but drugs, because drug use between 12- and 17-year-olds has doubled in this administration in the last 44 months. marijuana use is up 141percent. cocaine use up 160 percent. they’re your kids. it’s all happening in this administration because they cut funding and they cut interdiction. when i’m president of the united states, we’re going to use the national guard and whatever sources we need to stop some of the drugs coming into america. if you stop the drugs, nobody is going to use the drugs; so don’t smoke, don’t drink, don’t use drugs. just don’t do it. "
28,CLINTON,"oscar, the question of what the federal government should do to limit the access of tobacco to young people is one of the biggest differences between senator dole and me. we did propose a regulation six months after i became president under the law he mentioned. it simply says all these states — it made it illegal for kids to smoke. now they have to try harder if they want to keep getting federal funds. then we took comments, as we always do, and there were tens of thousands of comments as to how we ought to do it. that’s what drug it out. meanwhile, we started the — also in ’93 to look into whether cigarettes were addictive enough for the federal food and drug administration to ban the ability of cigarette companies to advertise, market and distribute their products to our kids. no president had ever taken on the tobacco lobby before. i did. senator dole opposed me. he went down and made a speech to people who were on his side saying that i did the wrong thing. i think i did the right thing. on drugs, i have repeatedly said drugs are wrong and illegal and can kill you. we have strengthened enforcement, and everybody in san diego knows we strengthened control of the border. we have done a lot more, and i hope we get a chance to talk about it. "
29,DOLE,"well, they also know if they live in san diego, mr. president, if you’re caught with 125 pounds of marijuana or less, you go back to mexico. you’re not prosecuted. you have a u.s. attorney here that sends `em back home, so i think that’s pretty important. that’s a lot of marijuana. that’s a big supply. but don’t get into this smoke screen here oscar. the president in the election year decided i ought to do something, i haven’t done anything on drugs. i’ve been awol for 44 months, so let’s take on smoking, see they haven’t even done it. they haven’t said what’s going to happen, whether they’re going to have it declared addictive. once it’s a drug, does it apply only to teenagers or everybody in america? nobody should smoke, young or old, but particularly young people should not smoke, but my record is there. it’s been there. i’ve voted eight, ten times since 1965. "
30,LEHRER,"next question is for president clinton. it comes from right here. yes, sir. mr. fleck: president clinton, my name is jack fleck. i’m retired air force pilot. sir, it’s officially forecast that our annual medicare and social security deficits are measured in the trillions of dollars next century. depending on who you listen to, social security will be bankrupted in either 2025 or 2030. i feel this is grossly unfair, especially to our younger generation who are losing faith in the system. my question is this: assuming you agree that our entitlement programs are on an unsustainable course, what specific reforms do you propose? "
31,CLINTON,"first of all, there are two different things. social security and medicare are entirely different in terms of the financial stabilities. let’s talk about them separately. social security is stable until, as you pointed out, at least the third decade of the next century. but we’d like to have a social security fund that has about 70 years of life instead of about 30 years of life. what we have to do is simply to make some adjustments to take account of the fact that the baby boomers, people like me, are bigger in number than the people that went just before us and the people that come just after us. and i think what we’ll plainly do is what we did in 1983 when senator dole served, and this is something i think he did a good job on when he served on the social security commission and they made some modest changes in social security to make sure that it would be alive and well into the 21st century. and we will do that. it’s obvious that there are certain things that have to be done and there are 50 or 60 different options, and a bipartisan commission to take it out of politics, will make recommendations and build support for the people. medicare is different. medicare needs help now. i have proposed a budget which would put ten years on the life of the medicare trust fund. that’s more than it’s had a lot of the time in the last years. it would save a lot of money through more managed care, by giving more options, more preventative care and lowering the inflation rate and the prices we’re paying providers without having the kind of big premium increases and out-of-pocket costs that the budget i vetoed would provide. then that would give us ten years to do with medicare what we’re going to do with social security; have a bipartisan group look at what we have to do to save it when the baby boomers retire. but now we can, we ought to pass this budget now and put ten years on it right away so no one has to worry about it. "
32,DOLE,"well again, if you’re somebody thinking about the future, i think it’s fair to say that it’ll be — we’ll work it out. this is a political year, and the president is playing politics with medicare. after this year is over, we’ll resolve it just as we did with social security in `83. it’s a nonpartisan commission. ronald reagan got together with tip o’neill and howard baker, two republicans and one democrat. they appointed a commission i was on that commission. we resolved, we rescued social security. we suggested — i think it has been over a year ago now — we do the same with medicare, and the white house called it a gimmick. now last week i guess it was donna shalala said well we’ll cut medicare a hundred billion and appoint a commission. it will probably have to be done by a commission. take it out of politics. i think if i were a senior citizen i would be a little fed up with all these ads scaring seniors, scaring veterans and scaring students about education. when you don’t have any ideas, you don’t have any agenda, and all you have is fear, that’s all you can use. we have ideas in the dole-kemp campaign and we will rescue medicare as we did social security. "
33,CLINTON,"their idea was to have the poorest seniors in the country pay $270 more this year. their idea was a budget that the that the american hospital association said could close 700 hospitals. their idea was to charge everybody more out-of-pocket costs in their budget that i vetoed. not in an election year, sir. i told them in early ’95. senator dole said 30 years ago he was one of 12 people who voted against medicare and he was proud of it. a year ago he said, “i was right then. i knew it wouldn’t work.” american seniors have the highest life expectancy in the world. we need to reform it. not wreck it. "
34,LEHRER,"next question from here for senator dole. yes, ma’am. right here. yes. ms. gonzalez: senator dole my name is susan gonzalez. and i would like to know what you are — what would be your first step in reforming welfare? "
35,DOLE,"well, we’ve taken the first step. took it three steps, twice we sent welfare reform to the president and he vetoed it. on the third time we sent welfare reform to the president he signed it but announced he would change it next year, and the vice president said they were going to do something else through the line item veto which i’ve never understood, but that’s sort of inside baseball. what we need to do is make certain we try to return people to work. and i’m standing here as someone who, a long time ago as the county attorney in russell, kansas, one of our jobs every month was go through all the welfare checks and sign them. and three of those checks were my grandparents’. so i know what it’s like to have to look welfare head-on. obviously some people are going to need help. this is the united states of america. you’re not going to go without food and you’re not going to go without medical care. this is america. but at the same time, if you want to get off medicare, get back in the mainstream, we’re going to provide jobs. we’re going to say you have a five-year limit. you can be on welfare. you got two years to look for a job. we provided more money for daycare in the bill that passed the senate, was vetoed, then it came back and the president signed pretty much the same bill. but this is an important issue. i don’t think we ought to be giving welfare payments to illegal immigrants. it puts a heavy burden on a state like — except for emergencies. it puts a heavy burden on a states like california. it costs california taxpayers 3 billion dollars a year. "
36,LEHRER,president clinton. 
37,DOLE,let me get out of your way here. 
38,CLINTON,"it’s illegal right now and has been for years for illegal immigrants to get welfare benefits. let me say that this is one of the most important issues in the world to me. i started working on welfare reform in 1980 because i was sick of seeing people trapped in a system that was increasingly isolating them and making their kids more vulnerable to get in trouble. so i’ve been working on it when i was a governor for a long time. when i became president i used the authority i had in this law to get out from certain federal rules to help states move people to work. we reduced the welfare rolls by 2 million already. now, i’ve got a plan with this new welfare reform law to work with the private sector, to give employees specific tax incentives to hire people off welfare, and to do some other things which will create more jobs in the private sector, at least a million, and move more people from welfare to work. it’s very important. and i hope we get a chance to talk about this more. there’s not a more important issue. i, i still remember a woman that i met ten years ago who said she wanted to get off welfare so her kids could tell, give an answer when they say, “what does your mother do for a job?” i met that woman again. she’s got four kids. one’s got a good job, one’s studying to be a doctor. one’s in technical school, one’s an honor student in high school. i want to make more people like that woman, lily harden, so i’ve got a plan to do it, and it’s just beginning. "
39,DOLE,"well another thing we can do. we talk about growth. we’ve got a great economic package which i hope we will discuss later. across-the-board tax cut. child credits. $500 per child under 18. reduce the capital gains rate. create more jobs and opportunities for people on and off welfare. we have other provisions. less litigation. the trial lawyers, big supporters of the president. the trial lawyers, of course they like lawsuits, so every time they have a bill that they want vetoed, the president vetoes it for them. we’ve got to understand in america that we’ve got to have growth, create more jobs and more opportunities in the private sector. the president takes credit for all these people off welfare. the governors did that. federal government doesn’t do that. and the government doesn’t create jobs. they’re created in the private sector. "
40,LEHRER,"this section, question? yes ma’am. on the back row. this is for the president. ms. johnson: mr. president. my name is pamela johnson and i’m a landlord. my question is, does your party have any future plans to reduce the capital gains tax, especially for retired americans? "
41,CLINTON,"first of all, we have a big plan to reduce the capital gains tax when people sell their homes. part of my tax package which is paid for in my balanced budget plan would exempt up to half a million dollars in gains from people when they sell their homes, which i think is the biggest capital gains benefit we could give to most ordinary americans. we also have capital gains now for people that invest in new small businesses and hold the investment for five years. it was part of our other economic plan. and these are things i think that will go a long way toward helping america build a stronger economy and a better tax system. i think the most important thing to emphasize, though, is that we also have to help people in other ways to build a strong economy and we can’t have any tax cut that’s not paid for. one of the big differences between senator dole and myself is that i told you how i’m going to pay for every penny of the tax cuts i recommend and we’ve worked hard to bring this deficit down and that’s helped people in the real estate business because the interest rates are lower. we’ve got home ownership at a 15-year high. we’ve got this country going in the right direction. so we can have a tax cut but my priority would be to help the families who need it with child rearing and education and buying a first-time home and helping for health care costs. so from your business, helping in buying a first-time home, exempting the capital gains on the sale of the home would be the most important things that you asked about. thank you, pamela. "
42,LEHRER,senator dole. 
43,DOLE,"pam, what the president didn’t tell you is all his tax cuts expire the year 2000, but these increases go on forever. that’s the liberal approach. you know, give you a little tax cut, give you a couple of years, then make the tax increases go on forever. so the net tax increase in his plan’s somewhere between 60 and 80 billion dollars. we have in the dole-kemp economic plan, unless unless your home’s worth over 500,000 dollars. and if it is, i appreciate it congratulate you. but in any event, no tax. it’s a good idea, they saw it, they picked it up and put it in theirs, but it’s only temporary. ours are permanent, ours is a good plan. create jobs and opportunities. capital gains rate, cut it in half, cut it 28 percent to 14 percent. there are 7 trillion dollars in assets locked up in america. if we cut the capital gains rate, i’m told everyday, i had a letter from a former constituent in kansas saying i want to sell property in california, put it in my business in kansas, i can’t, because the capital gains rate’s too high. we need to get the economy going. that’ll help social security. that’ll create more jobs. that’ll help people who want to get off welfare. it’s the american way. "
44,CLINTON,"before senator dole left the senate, he and mr. gingrich also were recommending that we pass these tax cuts only insofar as we could pay for them. we all assume that the tax cuts will be permanent. but we have to prove we can pay for them. after he left the senate, we abandoned that. that’s why most experts say that this tax scheme will blow a huge hole in the deficit, raise interest rates and weaken the economy and that will take away all the benefits of the tax cut with a weaker economy. that’s why we have to balance the budget, and i will tell you how i’m going to pay for anything i promise you, line by line. you should expect that from both of us. "
45,LEHRER,"all right. the next question is for senator dole. yes, ma’am. right there. ms. naudin: my name is melissa naudin. i’m a third-year student at uc, san diego. i just want to say it’s a great honor representing the voices of america. my voice, my question is concerning you, mr. dole. all the controversy regarding your age. how do you feel you can respond to young voices of america today and tomorrow? "
46,DOLE,"well, i think age is very — you know, wisdom comes from age, experience and intelligence. and if you have some of each — and i have some age, some experience and some intelligence — that adds up to wisdom. i think it also is a strength. it’s an advantage. and i have a lot of young people work in my office, work in my campaign. this is about america. this is about, somebody said earlier, one of the first questions, we’re together. it’s one america, one nation. i’m looking at our economic plan because i’m concerned about the future for young people. i’m looking about drugs. the president has been awol for four years. i’m looking about crime. he’ll claim credit now for crime going down, but it happens because mayors and governors and others have brought crime down. rudy giuliani, mayor of new york, brought crime down 25 percent just in new york city. of course the president will take credit for that. my view is we want to find jobs and opportunities and education. this year the republican congress, as far as student loans went from 24 billion to 36 billion over the next six years. a 50 percent increase. the highest appropriation. 6 billion dollars for pell grants, very, very important. we also raised the amount of each pell grant. in our economic plan, the $500 child credit can be used for young people, rolled over and over and over, you, of course not this age, but if you have a child two years old, 7 percent interest would be worth about $18,000 by the time that child was ready for college. "
47,CLINTON,"i can only tell you that i don’t think senator dole is too old to be president. it’s the age of his ideas that i question. you’re almost not old enough to remember this. but we tried this before, promising people an election year tax cut that’s not paid for. "
48,DOLE,you tried it last time you ran. 
49,CLINTON,"tell him you can have everything you got. and so let me just say this. did you hear him say that congress just voted to increase student loans and scholarships? they did after he left. the last budget he led cut pell grants, cut student loans. i vetoed it when they shut the government down. my plan would give students a dollar-for-dollar reduction for the cost of a typical community college tuition. a $10,000 deduction a year for the cost of college tuition. we let families save in an ira, withdraw tax free to pay for the cost of education and it’s all paid for. my whole administration is about your future. it’s about what the 21st century is going to be like for you. i hope you will look at the ideas in it. thank you. "
50,DOLE,"when you don’t have any ideas, i guess you say the other person’s ideas are old. as i said earlier, they don’t have any ideas. their ideas is to raise taxes and spend more money. that’s the liberal philosophy. that’s what you like, you’ve got a perfect candidate. president clinton came to california in 1992. he said the centerpiece in my first four years is going to be a middle class tax cut. now all you got that tax cut, congratulations. because you got a big tax increase. you got a 265 billion dollar tax increase. and he stands here and says politicians who make promises like that ought to be ignored. well he made the promise. i keep my word, and you will have a tax cut. it will help you in whatever you’re going to do in the next few years. thank you. "
51,LEHRER,"next question is for president clinton and it’s from — yes, ma’am. yes. ms. sanders: hello. my name is tressia sanders. and my question is, do you feel that america has grown enough and has educated itself enough to totally cut out affirmative action? "
52,CLINTON,"no, ma’am, i don’t. i am against quotas. i’m against giving anybody any kind of preference for something they’re not qualified for. but because i still believe that there is some discrimination and that not everybody has an opportunity to prove they’re qualified, i favor the right kind of affirmative action. i’ve done more to eliminate affirmative action programs i didn’t think were fair and tighten others up than my predecessors have, since affirmative action’s been around. but i have also worked hard to give people a chance to prove that they are qualified. let me just give you some examples. we’ve doubled the number of loans from the small business administration, tripled the number of loans to women business people, no one unqualified, everybody had to meet the standards. we’ve opened 260,000 new jobs in the military to women since i’ve been president. but the joint chiefs say we’re stronger and more confident and solid than ever. let me give you another example of what i mean. to me, affirmative action is making that extra effort. it’s sort of like what senator dole did when he sponsored the americans with disabilities act and said to certain stores, okay, you have to make it accessible to people in wheelchairs. we weren’t guaranteeing anything, anybody anything except the chance to prove they were qualified, the chance to prove that they could do it. and that’s why i must say i agree with general colin powell that we’re not there yet. we ought to keep making those extra effort affirmative action programs, the law and the policy of the land. "
53,LEHRER,senator dole. 
54,DOLE,"well, we may not be there yet but we’re not going to get there by giving preferences and quotas. i supported that route for some time and again i think it gets back to experience. a little experience, a little age, a little intelligence. and i noted that nobody was really benefitting except a very small group at the top. the average person wasn’t benefitting. people who had the money were benefiting. people who got all the jobs were benefiting. it seems to me that we ought to support the california civil rights initiative. it ought to be not based on gender or ethnicity or color. or disability. i’m disabled. i shouldn’t have a preference. i would like to have one in this race, come to think of it, but i don’t get one. maybe we can work that out. i get a 10-point spot. this is america. no discrimination. discrimination ought to be punished but there ought to be equal opportunity. we ought to reach out, make certain everybody has a chance to participate. equal opportunity. but we cannot guarantee equal results in america. that’s not how america became the greatest country on the face of the earth. "
