,Speaker,Response
40,SCHIEFFER,governor? 
41,ROMNEY,"well, let’s step back and talk about what’s happening in syria and how important it is. first of all, 30,000 people being killed by their government is a humanitarian disaster. secondly, syria is an opportunity for us because syria plays an important role in the middle east, particularly right now. "
42,ROMNEY,"syria is iran’s only ally in the arab world. it’s their route to the sea. it’s the route for them to arm hezbollah in lebanon, which threatens, of course, our ally, israel. and so seeing syria remove assad is a very high priority for us. number two, seeing a — a replacement government being responsible people is critical for us. and finally, we don’t want to have military involvement there. we don’t want to get drawn into a military conflict. and so the right course for us, is working through our partners and with our own resources, to identify responsible parties within syria, organize them, bring them together in a — in a form of — if not government, a form of — of — of council that can take the lead in syria. and then make sure they have the arms necessary to defend themselves. we do need to make sure that they don’t have arms that get into the — the wrong hands. those arms could be used to hurt us down the road. we need to make sure as well that we coordinate this effort with our allies, and particularly with — with israel. but the saudi’s and the qatari, and — and the turks are all very concerned about this. they’re willing to work with us. we need to have a very effective leadership effort in syria, making sure that the — the insurgent there are armed and that the insurgents that become armed, are people who will be the responsible parties. recognize — i believe that assad must go. i believe he will go. but i believe — we want to make sure that we have the relationships of friendship with the people that take his place, steps that in the years to come we see syria as a — as a friend, and syria as a responsible party in the middle east. this — this is a critical opportunity for america. and what i’m afraid of is we’ve watched over the past year or so, first the president saying, well we’ll let the u.n. deal with it. and assad — excuse me, kofi annan came in and said we’re going to try to have a ceasefire. that didn’t work. then it went to the russians and said, let’s see if you can do something. we should be playing the leadership role there, not on the ground with military. "
43,SCHIEFFER,all right. 
44,ROMNEY,…by the leadership role. 
45,OBAMA,"we are playing the leadership role. we organized the friends of syria. we are mobilizing humanitarian support, and support for the opposition. and we are making sure that those we help are those who will be friends of ours in the long term and friends of our allies in the region over the long term. but going back to libya — because this is an example of how we make choices. when we went in to libya, and we were able to immediately stop the massacre there, because of the unique circumstances and the coalition that we had helped to organize. we also had to make sure that moammar gadhafi didn’t stay there. and to the governor’s credit, you supported us going into libya and the coalition that we organized. but when it came time to making sure that gadhafi did not stay in power, that he was captured, governor, your suggestion was that this was mission creep, that this was mission muddle. imagine if we had pulled out at that point. you know, moammar gadhafi had more american blood on his hands than any individual other than osama bin laden. and so we were going to make sure that we finished the job. that’s part of the reason why the libyans stand with us. but we did so in a careful, thoughtful way, making certain that we knew who we were dealing with, that those forces of moderation on the ground were ones that we could work with, and we have to take the same kind of steady, thoughtful leadership when it comes to syria. that’s exactly what we’re doing. "
46,SCHIEFFER,"governor, can i just ask you, would you go beyond what the administration would do, like for example, would you put in no-fly zones over syria? "
47,ROMNEY,"i don’t want to have our military involved in syria. i don’t think there is a necessity to put our military in syria at this stage. i don’t anticipate that in the future. as i indicated, our objectives are to replace assad and to have in place a new government which is friendly to us, a responsible government, if possible. and i want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove — to remove assad. but i do not want to see a military involvement on the part of our — of our troops. "
48,SCHIEFFER,well — 
49,ROMNEY,"and this isn’t — this isn’t going to be necessary. we — we have, with our partners in the region, we have sufficient resources to support those groups. but look, this has been going on for a year. this is a time — this should have been a time for american leadership. we should have taken a leading role, not militarily, but a leading role organizationally, governmentally to bring together the parties; to find responsible parties. as you hear from intelligence sources even today, the — the insurgents are highly disparate. they haven’t come together. they haven’t formed a unity group, a council of some kind. that needs to happen. america can help that happen. and we need to make sure they have the arms they need to carry out the very important role which is getting rid of assad. "
50,SCHIEFFER,"can we get a quick response, mr. president, because i want to… (crosstalk) "
51,OBAMA,"well, i’ll — i’ll be very quick. what you just heard governor romney said is he doesn’t have different ideas. and that’s because we’re doing exactly what we should be doing to try to promote a moderate syrian leadership and a — an effective transition so that we get assad out. that’s the kind of leadership we’ve shown. that’s the kind of leadership we’ll continue to show. "
52,SCHIEFFER,"may i ask you, you know, during the egyptian turmoil, there came a point when you said it was time for president mubarak to go. "
53,OBAMA,right. 
54,SCHIEFFER,some in your administration thought perhaps we should have waited a while on that. do you have any regrets about that? 
55,OBAMA,"no, i don’t, because i think that america has to stand with democracy. the notion that we would have tanks run over those young people who were in tahrir square, that is not the kind of american leadership that john f. kennedy talked about 50 years ago. but what i’ve also said is that now that you have a democratically elected government in egypt, that they have to make sure that they take responsibility for protecting religious minorities. and we have put significant pressure on them to make sure they’re doing that; to recognize the rights of women, which is critical throughout the region. these countries can’t develop if young women are not given the kind of education that they need. they have to abide by their treaty with israel. that is a red line for us, because not only is israel’s security at stake, but our security is at stake if that unravels. they have to make sure that they’re cooperating with us when it comes to counterterrorism. and we will help them with respect to developing their own economy, because ultimately what’s going to make the egyptian revolution successful for the people of egypt, but also for the world, is if those young people who gathered there are seeing opportunities. their aspirations are similar to young people’s here. they want jobs, they want to be able to make sure their kids are going to a good school. they want to make sure that they have a roof over their heads and that they have the prospects of a better life in the future. and so one of the things that we’ve been doing is, is, for example, organizing entrepreneurship conferences with these egyptians to give them a sense of how they can start rebuilding their economy in a way that’s noncorrupt, that’s transparent. but what is also important for us to understand is, is that for america to be successful in this region there’s some things that we’re going to have to do here at home as well. you know, one of the challenges over the last decade is we’ve done experiments in nation building in places like iraq and afghanistan and we’ve neglected, for example, developing our own economy, our own energy sectors, our own education system. and it’s very hard for us to project leadership around the world when we’re not doing what we need to do… "
56,SCHIEFFER,"governor romney, i want to hear your response to that, but i would just ask you, would you have stuck with mubarak? "
57,ROMNEY,"no. i believe, as the president indicated, and said at the time that i supported his — his action there. i felt that — i wish we’d have had a better vision of the future. i wish that, looking back at the beginning of the president’s term and even further back than that, that we’d have recognized that there was a growing energy and passion for freedom in that part of the world, and that we would have worked more aggressively with our friend and with other friends in the region to have them make the transition towards a more representative form of government, such that it didn’t explode in the way that it did. but once it exploded, i felt the same as the president did, which is these freedom voices and the streets of egypt, where the people who were speaking of our principles and the president mubarak had done things which were unimaginable and the idea of him crushing his people was not something that we could possibly support. let me step back and talk about what i think our mission has to be in the middle east and even more broadly, because our purpose is to make sure the world is more — is peaceful. we want a peaceful planet. we want people to be able to enjoy their lives and know they’re going to have a bright and prosperous future, not be at war. that’s our purpose. and the mantle of leadership for the — promoting the principles of peace has fallen to america. we didn’t ask for it. but it’s an honor that we have it. but for us to be able to promote those principles of peace requires us to be strong. and that begins with a strong economy here at home. unfortunately, the economy is not stronger. when the — when the president of iraq — excuse me, of iran, ahmadinejad, says that our debt makes us not a great country, that’s a frightening thing. former chief of the — joint chiefs of staff said that — admiral mullen said that our debt is the biggest national security threat we face. this — we have weakened our economy. we need a strong economy. we need to have as well a strong military. our military is second to none in the world. we’re blessed with terrific soldiers, and extraordinary technology and intelligence. but the idea of a trillion dollar in cuts through sequestration and budget cuts to the military would change that. we need to have strong allies. our association and connection with our allies is essential to america’s strength. we’re the great nation that has allies, 42 allies and friends around the world. "
58,ROMNEY,"and, finally, we have to stand by our principles. and if we’re strong in each of those things, american influence will grow. but unfortunately, in nowhere in the world is america’s influence will grow. but unfortunately, in — nowhere in the world is america’s influence greater today than it was four years ago. "
59,SCHIEFFER,all right. 
60,ROMNEY,and that’s because we’ve become weaker in each of those four… (crosstalk) 
61,SCHIEFFER,"…you’re going to get a chance to respond to that, because that’s a perfect segue into our next segment, and that is, what is america’s role in the world? and that is the question. what do each of you see as our role in the world, and i believe, governor romney, it’s your chance to go first. "
62,ROMNEY,"well i — i absolutely believe that america has a — a responsibility, and the privilege of helping defend freedom and promote the principles that — that make the world more peaceful. and those principles include human rights, human dignity, free enterprise, freedom of expression, elections. because when there are elections, people tend to vote for peace. they don’t vote for war. so we want to promote those principles around the world. we recognize that there are places of conflict in the world. we want to end those conflicts to the extent humanly possible. but in order to be able to fulfill our role in the world, america must be strong. america must lead. and for that to happen, we have to strengthen our economy here at home. you can’t have 23 million people struggling to get a job. you can’t have an economy that over the last three years keeps slowing down its growth rate. you can’t have kids coming out of college, half of them can’t find a job today, or a job that’s commensurate with their college degree. we have to get our economy going. and our military, we’ve got to strengthen our military long-term. we don’t know what the world is going to throw at us down the road. we — we make decisions today in the military that — that will confront challenges we can’t imagine. in the 2000 debates, there was no mention of terrorism, for instance. and a year later, 9/11 happened. so, we have to make decisions based upon uncertainty, and that means a strong military. i will not cut our military budget. we have to also stand by our allies. i — i think the tension that existed between israel and the united states was very unfortunate. i think also that pulling our missile defense program out of poland in the way we did was also unfortunate in terms of, if you will, disrupting the relationship in some ways that existed between us. and then, of course, with regards to standing for our principles, when — when the students took to the streets in tehran and the people there protested, the green revolution occurred, for the president to be silent i thought was an enormous mistake. we have to stand for our principles, stand for our allies, stand for a strong military and stand for a stronger economy. "
63,SCHIEFFER,mr. president? 
64,OBAMA,"america remains the one indispensable nation. and the world needs a strong america, and it is stronger now than when i came into office. because we ended the war in iraq, we were able to refocus our attention on not only the terrorist threat, but also beginning a transition process in afghanistan. it also allowed us to refocus on alliances and relationships that had been neglected for a decade. and governor romney, our alliances have never been stronger, in asia, in europe, in africa, with israel, where we have unprecedented military and intelligence cooperation, including dealing with the iranian threat. but what we also have been able to do is position ourselves so we can start rebuilding america, and that’s what my plan does. making sure that we’re bringing manufacturing back to our shores so that we’re creating jobs here, as we’ve done with the auto industry, not rewarding companies that are shipping jobs overseas. making sure that we’ve got the best education system in the world, including retraining our workers for the jobs of tomorrow. doing everything we can to control our own energy. we’ve cut our oil imports to the lowest level in two decades because we’ve developed oil and natural gas. but we also have to develop clean energy technologies that will allow us to cut our exports in half by 2020. that’s the kind of leadership that we need to show. and we’ve got to make sure that we reduce our deficit. unfortunately, governor romney’s plan doesn’t do it. we’ve got to do it in a responsible way by cutting out spending we don’t need, but also asking the wealthiest to pay a little bit more. that way we can invest in the research and technology that’s always kept us at the cutting edge. now, governor romney has taken a different approach throughout this campaign. both at home and abroad, he has proposed wrong and reckless policies. he’s praised george bush as a good economic steward and dick cheney as somebody who’s — who shows great wisdom and judgment. and taking us back to those kinds of strategies that got us into this mess are not the way that we are going to maintain leadership in the 21st century. "
65,SCHIEFFER,"governor romney, “wrong and reckless” policies? "
66,ROMNEY,"i’ve got a policy for the future and agenda for the future. and when it comes to our economy here at home, i know what it takes to create 12 million new jobs and rising take-home pay. and what we’ve seen over the last four years is something i don’t want to see over the next four years. the president said by now we’d be a 5.4 percent unemployment. we’re 9 million jobs short of that. i will get america working again and see rising take-home pay again, and i’ll do it with five simple steps. number one, we are going to have north american energy independence. we’re going to do it by taking full advantage of oil, coal, gas, nuclear and our renewables. number two, we’re going to increase our trade. trade grows about 12 percent year. it doubles about every — every five or so years. we can do better than that, particularly in latin america. the opportunities for us in latin america we have just not taken advantage of fully. as a matter of fact, latin america’s economy is almost as big as the economy of china. we’re all focused on china. latin america is a huge opportunity for us — time zone, language opportunities. number three, we’re going to have to have training programs that work for our workers and schools that finally put the parents and the teachers and the kids first, and the teachers’ unions going to have to go behind. and then we’re going to have to get to a balanced budget. we can’t expect entrepreneurs and businesses large and small to take their life savings or their company’s money and invest in america if they think we’re headed to the road to greece. and that’s where we’re going right now unless we finally get off this spending and borrowing binge. and i’ll get us on track to a balanced budget. and finally, number five, we’ve got to champion small business. small business is where jobs come from. two-thirds of our jobs come from small businesses. new business formation is down to the lowest level in 30 years under this administration. i want to bring it back and get back good jobs and rising take-home pay. "
67,OBAMA,"well, let’s talk about what we need to compete. first of all, governor romney talks about small businesses. but, governor, when you were in massachusetts, small businesses development ranked about 48th, i think out of 50 states in massachusetts, because the policies that you are promoting actually don’t help small businesses. and the way you define small businesses includes folks at the very top. and they include you and me. that’s not the kind of small business promotion we need. but let’s take an example that we know is going to make a difference in the 21st century and that’s our education policy. we didn’t have a lot of chance to talk about this in the last debate. you know, under my leadership, what we’ve done is reformed education, working with governors, 46 states. we’ve seen progress and gains in schools that were having a terrible time. and they’re starting to finally make progress. and what i now want to do is to hire more teachers, especially in math and science, because we know that we’ve fallen behind when it comes to math and science. and those teachers can make a difference. now, governor romney, when you were asked by teachers whether or not this would help the economy grow, you said this isn’t going to help the economy grow. "
68,OBAMA,"when you were asked about reduced class sizes, you said class sizes don’t make a difference. but i tell you, if you talk to teachers, they will tell you it does make a difference. and if we’ve got math teachers who are able to provide the kind of support that they need for our kids, that’s what’s going to determine whether or not the new businesses are created here. companies are going to locate here depending on whether we’ve got the most highly skilled workforce. and the kinds of budget proposals that you’ve put forward, when we don’t ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that’s undermining our long-term competitiveness. that is not good for america’s position in the world, and the world notices. "
69,SCHIEFFER,let me get back to foreign policy. (crosstalk) 
70,SCHIEFFER,can i just get back… 
71,ROMNEY,"well — well, i need to speak a moment… "
72,SCHIEFFER,ok. 
73,ROMNEY,"… if you’ll let me, bob, just about education… "
74,SCHIEFFER,ok. 
75,ROMNEY,"… because i’m — i’m so proud of the state that i had the chance to be governor of. we have every two years tests that look at how well our kids are doing. fourth graders and eighth graders are tested in english and math. while i was governor, i was proud that our fourth graders came out number one of all 50 states in english, and then also in math. and our eighth graders number one in english and also in math. first time one state had been number one in all four measures. how did we do that? well, republicans and democrats came together on a bipartisan basis to put in place education principles that focused on having great teachers in the classroom. "
76,OBAMA,ten years earlier… 
77,ROMNEY,and that was — that was — that was what allowed us to become the number one state in the nation. 
78,OBAMA,but that was 10 years before you took office. (crosstalk) 
79,ROMNEY,and then you cut education spending when you came into office. 
80,ROMNEY,the first — the first — the first — and we kept our schools number one in the nation. they’re still number one today. 
81,SCHIEFFER,all right. 
82,ROMNEY,"and the principles that we put in place, we also gave kids not just a graduation exam that determined whether they were up to the skills needed to — to be able compete, but also if they graduated the quarter of their class, they got a four-year tuition- free ride at any massachusetts public institution of higher learning. "
83,OBAMA,that happened before you came into office. 
84,SCHIEFFER,governor… 
85,ROMNEY,"that was actually mine, actually, mr. president. you got that fact wrong. (crosstalk) "
86,SCHIEFFER,"let me get — i want to try to shift it, because we have heard some of this in the other debates. governor, you say you want a bigger military. you want a bigger navy. you don’t want to cut defense spending. what i want to ask you — we were talking about financial problems in this country. where are you going to get the money? "
87,ROMNEY,"well, let’s come back and talk about the military, but all the way — all the way through. first of all, i’m going through from the very beginning — we’re going to cut about 5 percent of the discretionary budget, excluding military. that’s number one. "
88,SCHIEFFER,"but can you do this without driving deeper… (crosstalk) romnehy: the good news is (inaudible). i’d be happy to have you take a look. come on our website. you look at how we get to a balanced budget within eight to 10 years. we do it by getting — by reducing spending in a whole series of programs. by the way, number one i get rid of is obamacare. there are a number of things that sound good, but frankly, we just can’t afford them. and that one doesn’t sound good and it’s not affordable. so i’d get rid of that one from day one. to the extent humanly possible, we get that out. we take program after program that we don’t absolutely have to have, and we get rid of them. number two, we take some programs that we are doing to keep, like medicaid, which is a program for the poor; we’ll take that healthcare program for the poor and we give it to the states to run because states run these programs more efficiently. as a governor, i thought please, give me this program. i can run this more efficiently than the federal government and states, by the way, are proving it. states like arizona, rhode island have taken these — these medicaid dollars; have shown they can run these programs more cost-effectively. i want to do those two things and get this — get this to a balanced budget with eight — eight to 10 years. but the military — let’s get back to the military, though. (crosstalk) "
89,SCHIEFFER,that’s what i’m trying… (crosstalk) 
90,OBAMA,he should have answered the first question. 
91,OBAMA,"look, governor romney’s called for $5 trillion of tax cuts that he says he’s going to pay for by closing deductions. now, the math doesn’t work, but he continues to claim that he’s going to do it. he then wants to spend another $2 trillion on military spending that our military is not asking for. now, keep in mind that our military spending has gone up every single year that i’ve been in office. we spend more on our military than the next 10 countries combined; china, russia, france, the united kingdom, you name it. the next 10. and what i did was work with our joint chiefs of staff to think about, what are we going to need in the future to make sure that we are safe? and that’s the budget that we’ve put forward. but, what you can’t do is spend $2 trillion in additional military spending that the military is not asking for, $5 trillion on tax cuts. you say that you’re going to pay for it by closing loopholes and deductions, without naming what those loopholes and deductions are. and then somehow you’re also going to deal with the deficit that we’ve already got. the math simply doesn’t work. but when it comes to our military, what we have to think about is not, you know just budgets, we’ve got to think about capabilities. we need to be thinking about cyber security. we need to be talking about space. that’s exactly what our budget does, but it’s driven by strategy. it’s not driven by politics. it’s not driven by members of congress, and what they would like to see. it’s driven by, what are we going to need to keep the american people safe? that’s exactly what our budget does, and it also then allows us to reduce our deficit, which is a significant national security concern. because we’ve got to make sure that our economy is strong at home so that we can project military power overseas. "
92,ROMNEY,"i’m pleased that i’ve balanced budgets. i was on the world of business for 25 years. if you didn’t balance your budget, you went out of business. i went into the olympics that was out of balance, and we got it on balance, and made a success there. i had the chance to be governor of a state. four years in a row, democrats and republicans came together to balance the budget. we cut taxes 19 times and balanced our budget. the president hasn’t balanced a budget yet. i expect to have the opportunity to do so myself. "
93,SCHIEFFER,all right. 
94,ROMNEY,"i’m going to be able to balance the budget. let’s talk about military spending, and that’s this. (crosstalk) "
95,SCHIEFFER,thirty seconds. 
