,Speaker,Response
10,MR. MONDALE,"what is a president charged with doing when he takes his oath of office? he raises his right hand and takes an oath of office to take care to faithfully execute the laws of the land. a president can’t know everything, but a president has to know those things that are essential to his leadership and the enforcement of our laws. this manual — several thousands of which were produced — was distributed, ordering political assassinations, hiring of criminals, and other forms of terrorism. some of it was excised, but the part dealing with political terrorism was continued. how can this happen? how can something this serious occur in an administration and have a president of the united states in a situation like this say he didn’t know? a president must know these things. i don’t know which is worse, not knowing or knowing and not stopping it. and what about the mining of the harbors in nicaragua which violated international law? this has hurt this country, and a president’s supposed to command. "
11,MR. NEWMAN,"mr. president, your rebuttal. "
12,MR. REAGAN,"yes. i have so many things there to respond to, i’m going to pick out something you said earlier. you’ve been all over the country repeating something that, i will admit, the press has also been repeating — that i believed that nuclear missiles could be fired and then called back. i never, ever conceived of such a thing. i never said any such thing. in a discussion of our strategic arms negotiations, i said that submarines carrying missiles and airplanes carrying missiles were more conventional-type weapons, not as destabilizing as the land-based missiles, and that they were also weapons that — or carriers — that if they were sent out and there was a change, you could call them back before they had launched their missiles. but i hope that from here on you will no longer be saying that particular thing, which is absolutely false. how anyone could think that any sane person would believe you could call back a nuclear missile, i think is as ridiculous as the whole concept has been. so, thank you for giving me a chance to straighten the record. i’m sure that you appreciate that. [laughter] "
13,MR. NEWMAN,"mr. kalb, your question to president reagan. soviet union "
14,MR. KALB,"mr. president, you have often described the soviet union as a powerful, evil empire intent on world domination. but this year you have said, and i quote. “if they want to keep their mickey mouse system, that’s okay with me.” which is it, mr. president? do you want to contain them within their present borders and perhaps try to reestablish detente — or what goes for detente — or do you really want to roll back their empire? "
15,MR. REAGAN,"i have said on a number of occasions exactly what i believe about the soviet union. i retract nothing that i have said. i believe that many of the things they have done are evil in any concept of morality that we have. but i also recognize that as the two great superpowers in the world, we have to live with each other. and i told mr. gromyko we don’t like their system. they don’t like ours. and we’re not going to change their system, and they sure better not try to change ours. but between us, we can either destroy the world or we can save it. and i suggested that, certainly, it was to their common interest, along with ours, to avoid a conflict and to attempt to save the world and remove the nuclear weapons. and i think that perhaps we established a little better understanding. i think that in dealing with the soviet union one has to be realistic. i know that mr. mondale, in the past, has made statements as if they were just people like ourselves, and if we were kind and good and did something nice, they would respond accordingly. and the result was unilateral disarmament. we canceled the b – 1 under the previous administration. what did we get for it? nothing. the soviet union has been engaged in the biggest military buildup in the history of man at the same time that we tried the policy of unilateral disarmament, of weakness, if you will. and now we are putting up a defense of our own. and i’ve made it very plain to them, we seek no superiority. we simply are going to provide a deterrent so that it will be too costly for them if they are nursing any ideas of aggression against us. now, they claim they’re not. and i made it plain to them, we’re not. there’s been no change in my attitude at all. i just thought when i came into office it was time that there was some realistic talk to and about the soviet union. and we did get their attention. regions vital to u.s. interests "
16,MR. KALB,"mr. president, perhaps the other side of the coin, a related question, sir. since world war ii, the vital interests of the united states have always been defined by treaty commitments and by presidential proclamations. aside from what is obvious, such as nato, for example, which countries, which regions in the world do you regard as vital national interests of this country, meaning that you would send american troops to fight there if they were in danger? "
17,MR. REAGAN,"ah, well, now you’ve added a hypothetical there at the end, mr. kalb, about where we would send troops in to fight. i am not going to make the decision as to what the tactics could be, but obviously there are a number of areas in the world that are of importance to us. one is the middle east, and that is of interest to the whole western world and the industrialized nations, because of the great supply of energy upon which so many depend there. our neighbors here in america are vital to us. we’re working right now in trying to be of help in southern africa with regard to the independence of namibia and the removal of the cuban surrogates, the thousands of them, from angola. so, i can say there are a great many interests. i believe that we have a great interest in the pacific basin. that is where i think the future of the world lies. but i am not going to pick out one and, in advance, hypothetically say, “oh, yes, we would send troops there.” i don’t want to send troops any place. "
18,MR. NEWMAN,"i’m sorry, mr. president. sir, your time was up. "
19,MR. REAGAN,all right. soviet union 
20,MR. KALB,"mr. mondale, you have described the soviet leaders as, and i’m quoting, “. . . cynical, ruthless, and dangerous,” suggesting an almost total lack of trust in them. in that case, what makes you think that the annual summit meetings with them that you have proposed will result in agreements that would satisfy the interests of this country? "
21,MR. MONDALE,"because the only type of agreements to reach with the soviet union are the types that are specifically defined, so we know exactly what they must do; subject to full verification, which means we know every day whether they’re living up to it; and followups, wherever we find suggestions that they’re violating it; and the strongest possible terms. i have no illusions about the soviet union leadership or the nature of that state. they are a tough and a ruthless adversary, and we must be prepared to meet that challenge, and i would. where i part with the president is that despite all of those differences we must, as past presidents before this one have done, meet on the common ground of survival. and that’s where the president has opposed practically every arms control agreement, by every president, of both political parties, since the bomb went off. and he now completes this term with no progress toward arms control at all, but with a very dangerous arms race underway instead. there are now over 2,000 more warheads pointed at us today than there were when he was sworn in, and that does not strengthen us. we must be very, very realistic in the nature of that leadership, but we must grind away and talk to find ways of reducing these differences, particularly where arms races are concerned and other dangerous exercises of soviet power. there will be no unilateral disarmament under my administration. i will keep this nation strong. i understand exactly what the soviets are up to, but that, too, is a part of national strength. to do that, a president must know what is essential to command and to leadership and to strength. and that’s where the president’s failure to master, in my opinion, the essential elements of arms control has cost us dearly. he’s 3 years into this administration. he said he just discovered that most soviet missiles are on land, and that’s why his proposal didn’t work. i invite the american people tomorrow — because i will issue the statement quoting president reagan — he said exactly what i said he said. he said that these missiles were less dangerous than ballistic missiles because you could fire them, and you could recall them if you decided there’d been a miscalculation. "
22,MR. NEWMAN,"i’m sorry, sir — — "
23,MR. MONDALE,a president must know those things. eastern europe 
24,MR. KALB,"a related question, mr. mondale, on eastern europe. do you accept the conventional diplomatic wisdom that eastern europe is a soviet sphere of influence? and if you do, what could a mondale administration realistically do to help the people of eastern europe achieve the human rights that were guaranteed to them as a result of the helsinki accords? "
25,MR. MONDALE,"i think the essential strategy of the united states ought not accept any soviet control over eastern europe. we ought to deal with each of these countries separately. we ought to pursue strategies with each of them, economic and the rest, that help them pull away from their dependence upon the soviet union. where the soviet union has acted irresponsibly, as they have in many of those countries, especially, recently, in poland, i believe we ought to insist that western credits extended to the soviet union bear the market rate. make the soviets pay for their irresponsibility. that is a very important objective — to make certain that we continue to look forward to progress toward greater independence by these nations and work with each of them separately. "
26,MR. NEWMAN,"mr. president, your rebuttal. "
27,MR. REAGAN,"yes. i’m not going to continue trying to respond to these repetitions of the falsehoods that have already been stated here. but with regard to whether mr. mondale would be strong, as he said he would be, i know that he has a commercial out where he’s appearing on the deck of the nimitz and watching the f – 14’s take off. and that’s an image of strength — except that if he had had his way when the nimitz was being planned, he would have been deep in the water out there because there wouldn’t have been any nimitz to stand on — he was against it. [laughter] he was against the f – 14 fighter, he was against the m – 1 tank, he was against the b – 1 bomber, he wanted to cut the salary of all of the military, he wanted to bring home half of the american forces in europe. and he has a record of weakness with regard to our national defense that is second to none. audience member: hear, hear! "
28,MR. REAGAN,"indeed, he was on that side virtually throughout all his years in the senate. and he opposed even president carter, when toward the end of his term president carter wanted to increase the defense budget. "
29,MR. NEWMAN,"mr. mondale, your rebuttal. "
30,MR. MONDALE,"mr. president, i accept your commitment to peace, but i want you to accept my commitment to a strong national defense. [applause] i propose a budget — i have proposed a budget which would increase our nation’s strength, in real terms, by double that of the soviet union. i’ll tell you where we disagree. it is true over 10 years ago i voted to delay production of the f – 14, and i’ll tell you why. the plane wasn’t flying the way it was supposed to be; it was a waste of money. your definition of national strength is to throw money at the defense department. my definition of national strength is to make certain that a dollar spent buys us a dollar’s worth of defense. there’s a big difference between the two of us. a president must manage that budget. i will keep us strong, but you’ll not do that unless you command that budget and make certain we get the strength that we need. you pay $500 for a $5 hammer, you’re not buying strength. "
31,MR. NEWMAN,"i would ask the audience not to applaud. all it does is take up time that we would like to devote to the debate. mr. kondracke, your question to mr. mondale. use of military force "
32,MR. KONDRACKE,"mr. mondale, in an address earlier this year you said that before this country resorts to military force, and i’m quoting, “american interests should be sharply defined, publicly supported, congressionally sanctioned, militarily feasible, internationally defensible, open to independent scrutiny, and alert to regional history.” now, aren’t you setting up such a gauntlet of tests here that adversaries could easily suspect that as president you would never use force to protect american interests? "
33,MR. MONDALE,"no. as a matter of fact, i believe every one of those standards is essential to the exercise of power by this country. and we can see that in both lebanon and in central america. in lebanon, this president exercised american power, all right, but the management of it was such that our marines were killed, we had to leave in humiliation, the soviet union became stronger, terrorists became emboldened. and it was because they did not think through how power should be exercised, did not have the american public with them on a plan that worked, that we ended up the way we did. similarly, in central america: what we’re doing in nicaragua with this covert war — which the congress, including many republicans, have tried to stop — is finally end up with a public definition of american power that hurts us, where we get associated with political assassins and the rest. we have to decline, for the first time in modern history, jurisdiction in the world court because they’ll find us guilty of illegal actions. and our enemies are strengthened from all of this. we need to be strong, we need to be prepared to use that strength, but we must understand that we are a democracy. we are a government by the people, and when we move, it should be for very severe and extreme reasons that serve our national interests and end up with a stronger country behind us. it is only in that way that we can persevere. nicaragua "
34,MR. KONDRACKE,"you’ve been quoted as saying that you might quarantine nicaragua. i’d like to know what that means. would you stop soviet ships, as president kennedy did in 1962? and wouldn’t that be more dangerous than president reagan’s covert war? "
35,MR. MONDALE,"what i’m referring to there is the mutual self-defense provisions that exist in the inter-american treaty, the so-called rio pact, that permits the nations, our friends in that region, to combine to take steps — diplomatic and otherwise — to prevent nicaragua, when she acts irresponsibly in asserting power in other parts outside of her border, to take those steps, whatever they might be, to stop it. the nicaraguans must know that it is the policy of our government that that leadership must stay behind the boundaries of their nation, not interfere in other nations. and by working with all of the nations in the region — unlike the policies of this administration and unlike the president said, they have not supported negotiations in that region — we will be much stronger, because we’ll have the moral authority that goes with those efforts. lebanon "
36,MR. KONDRACKE,"president reagan, you introduced u.s. forces into lebanon as neutral peacekeepers, but then you made them combatants on the side of the lebanese government. eventually you were forced to withdraw them under fire, and now syria, a soviet ally, is dominant in the country. doesn’t lebanon represent a major failure on the part of your administration and raise serious questions about your capacity as a foreign policy strategist and as commander in chief? "
37,MR. REAGAN,"no, morton, i don’t agree to all of those things. first of all, when we and our allies — the italians, the french, and the united kingdom — went into lebanon, we went in there at the request of what was left of the lebanese government to be a stabilizing force while they tried to establish a government. but the first — pardon me — the first time we went in, we went in at their request because the war was going on right in beirut between israel and the plo terrorists. israel could not be blamed for that. those terrorists had been violating their northern border consistently, and israel chased them all the way to there. then we went in with the multinational force to help remove, and did remove, more than 13,000 of those terrorists from lebanon. we departed. and then the government of lebanon asked us back in as a stabilizing force while they established a government and sought to get the foreign forces all the way out of lebanon and that they could then take care of their own borders. and we were succeeding. we were there for the better part of a year. our position happened to be at the airport. oh, there were occasional snipings and sometimes some artillery fire, but we did not engage in conflict that was out of line with our mission. i will never send troops anywhere on a mission of that kind without telling them that if somebody shoots at them, they can darn well shoot back. and this is what we did. we never initiated any kind of action; we defended ourselves there. but we were succeeding to the point that the lebanese government had been organized — if you will remember, there were the meetings in geneva in which they began to meet with the hostile factional forces and try to put together some kind of a peace plan. we were succeeding, and that was why the terrorist acts began. there are forces there — and that includes syria, in my mind — who don’t want us to succeed, who don’t want that kind of a peace with a dominant lebanon, dominant over its own territory. and so, the terrorist acts began and led to the one great tragedy when they were killed in that suicide bombing of the building. then the multilateral force withdrew for only one reason: we withdrew because we were no longer able to carry out the mission for which we had been sent in. but we went in in the interest of peace and to keep israel and syria from getting into the sixth war between them. and i have no apologies for our going on a peace mission. "
38,MR. KONDRACKE,"mr. president, 4 years ago you criticized president carter for ignoring ample warnings that our diplomats in iran might be taken hostage. haven’t you done exactly the same thing in lebanon, not once, but three times, with 300 americans, not hostages, but dead? and you vowed swift retaliation against terrorists, but doesn’t our lack of response suggest that you’re just bluffing? "
39,MR. REAGAN,"morton, no. i think there’s a great difference between the government of iran threatening our diplomatic personnel, and there is a government that you can see and can put your hand on. in the terrorist situation, there are terrorist factions all over. in a recent 30-day period, 37 terrorist acts in 20 countries have been committed. the most recent has been the one in brighton. in dealing with terrorists, yes, we want to retaliate, but only if we can put our finger on the people responsible and not endanger the lives of innocent civilians there in the various communities and in the city of beirut where these terrorists are operating. i have just signed legislation to add to our ability to deal, along with our allies, with this terrorist problem. and it’s going to take all the nations together, just as when we banded together we pretty much resolved the whole problem of skyjackings sometime ago. well, the red light went on. i could have gone on forever. "
40,MR. NEWMAN,"mr. mondale, your rebuttal? "
41,MR. MONDALE,"groucho marx said, “who do you believe? — me, or your own eyes?” and what we have in lebanon is something that the american people have seen. the joint chiefs urged the president not to put our troops in that barracks because they were indefensible. they went to him 5 days before they were killed and said, “please, take them out of there.” the secretary of state admitted that this morning. he did not do so. the report following the explosion of the barracks disclosed that we had not taken any of the steps that we should have taken. that was the second time. then the embassy was blown up a few weeks ago, and once again none of the steps that should have been taken were taken. and we were warned 5 days before that explosives were on their way, and they weren’t taken. the terrorists have won each time. the president told the terrorists he was going to retaliate. he didn’t. they called their bluff. and the bottom line is that the united states left in humiliation, and our enemies are stronger. "
42,MR. NEWMAN,"mr. president, your rebuttal? "
43,MR. REAGAN,"yes. first of all, mr. mondale should know that the president of the united states did not order the marines into that barracks. that was a command decision made by the commanders on the spot and based with what they thought was best for the men there. that is one. on the other things that you’ve just said about the terrorists, i’m tempted to ask you what you would do. these are unidentified people, and after the bomb goes off, they’re blown to bits because they are suicidal individuals who think they’re going to go to paradise if they perpetrate such an act and lose their life in doing it. we are going to, as i say, we’re busy trying to find the centers where these operations stem from, and retaliation will be taken. but we’re not going to simply kill some people to say, “oh, look, we got even.” we want to know when we retaliate that we’re retaliating with those who are responsible for the terrorist acts. and terrorist acts are such that our own united states capitol in washington has been bombed twice. "
44,MR. NEWMAN,"mr. trewhitt, your question to president reagan? the president’s age mr. trewhitt. mr. president, i want to raise an issue that i think has been lurking out there for 2 or 3 weeks and cast it specifically in national security terms. you already are the oldest president in history. and some of your staff say you were tired after your most recent encounter with mr. mondale. i recall yet that president kennedy had to go for days on end with very little sleep during the cuban missile crisis. is there any doubt in your mind that you would be able to function in such circumstances? "
45,MR. REAGAN,"not at all, mr. trewhitt, and i want you to know that also i will not make age an issue of this campaign. i am not going to exploit, for political purposes, my opponent’s youth and inexperience. [laughter and applause] if i still have time, i might add, mr. trewhitt, i might add that it was seneca or it was cicero, i don’t know which, that said, “if it was not for the elders correcting the mistakes of the young, there would be no state.” strategic missiles mr. trewhitt. mr. president, i’d like to head for the fence and try to catch that one before it goes over, but i’ll go on to another question. you and mr. mondale have already disagreed about what you had to say about recalling submarine-launched missiles. there’s another, a similar issue out there that relates to your — it is said, at least, that you were unaware that the soviet retaliatory power was based on land-based missiles. first, is that correct? secondly, if it is correct, have you informed yourself in the meantime? and third, is it even necessary for the president to be so intimately involved in strategic details? "
46,MR. REAGAN,"yes, this had to do with our disarmament talks. and the whole controversy about land missiles came up because we thought that the strategic nuclear weapons, the most destabilizing are the land-based. you put your thumb on a button and somebody blows up 20 minutes later. so, we thought that it would be simpler to negotiate first with those. and then we made it plain, a second phase, take up the submarine-launched or the airborne missiles. the soviet union, to our surprise — and not just mine — made it plain when we brought this up that they placed, they thought, a greater reliance on the land-based missiles and, therefore, they wanted to take up all three. and we agreed. we said, “all right, if that’s what you want to do.” but it was a surprise to us, because they outnumbered us 64 to 36 in submarines and 20 percent more bombers capable of carrying nuclear missiles than we had. so, why should we believe that they had placed that much more reliance on land-based? but even after we gave in and said, “all right, let’s discuss it all,” they walked away from the table. we didn’t. the president’s age mr. trewhitt. mr. mondale, i’m going to hang in there. should the president’s age and stamina be an issue in the political campaign? "
47,MR. MONDALE,"no. and i have not made it an issue, nor should it be. what’s at issue here is the president’s application of his authority to understand what a president must know to lead this nation, secure our defense, and make the decisions and the judgments that are necessary. a minute ago the president quoted cicero, i believe. i want to quote somebody a little closer to home, harry truman. he said, “the buck stops here.” we just heard the president’s answer for the problems at the barracks in lebanon, where 241 marines were killed. what happened? first, the joint chiefs of staff went to the president, said, “don’t put those troops there.” they did it. and then 5 days before the troops were killed, they went back to the president, through the secretary of defense, and said, “please, mr. president, take those troops out of there because we can’t defend them.” they didn’t do it. and we know what happened. after that, once again, our embassy was exploded. this is the fourth time this has happened — an identical attack, in the same region, despite warnings — even public warnings — from the terrorists. who’s in charge? who’s handling this matter? that’s my main point. now, on arms control, we’re completing 4 years. this is the first administration since the bomb went off that made no progress. we have an arms race underway instead. a president has to lead his government or it won’t be done. different people with different views fight with each other. for 3\1/2\ years, this administration avoided arms control, resisted tabling arms control proposals that had any hope of agreeing, rebuked their negotiator in 1981 when he came close to an agreement, at least in principle, on medium-range weapons. and we have this arms race underway. and a recent book that just came out by perhaps the nation’s most respected author in this field, strobe talbott, called “deadly gambits,” concludes that this president has failed to master the essential details needed to command and lead us, both in terms of security and terms of arms control. that’s why they call the president the commander in chief. good intentions, i grant. but it takes more than that. you must be tough and smart. the president’s leadership mr. trewhitt. this question of leadership keeps arising in different forms in this discussion already. and the president, mr. mondale, has called you whining and vacillating, among the more charitable phrases — weak, i believe. it is a question of leadership. and he has made the point that you have not repudiated some of the semidiplomatic activity of the reverend jackson, particularly in central america. did you approve of his diplomatic activity? and are you prepared to repudiate him now? "
48,MR. MONDALE,"i read his statement the other day. i don’t admire fidel castro at all. and i’ve said that. che guevara was a contemptible figure in civilization’s history. i know the cuban state as a police state, and all my life i’ve worked in a way that demonstrates that. but jesse jackson is an independent person. i don’t control him. and let’s talk about people we do control. in the last debate,\1\ (footnote) the vice president of the united states said that i said the marines had died shamefully and died in shame in lebanon. i demanded an apology from vice president bush because i had, instead, honored these young men, grieved for their families, and think they were wonderful americans that honored us all. what does the president have to say about taking responsibility for a vice president who won’t apologize for something like that? (footnote) \1\mr. mondale was referring to an earlier debate between george bush and geraldine ferarro, the vice-presidential candidates. "
49,MR. NEWMAN,"mr. president, your rebuttal? "
50,MR. REAGAN,"yes. i know it’ll come as a surprise to mr. mondale, but i am in charge. and, as a matter of fact, we haven’t avoided arms control talks with the soviet union. very early in my administration i proposed — and i think something that had never been proposed by any previous administration — i proposed a total elimination of intermediate-range missiles, where the soviets had better than a 10 — and still have — better than a 10-to-1 advantage over the allies in europe. when they protested that and suggested a smaller number, perhaps, i went along with that. the so-called negotiation that you said i walked out on was the so-called walk in the woods between one of our representatives and one of the soviet union, and it wasn’t me that turned it down, the soviet union disavowed it. "
51,MR. NEWMAN,"mr. mondale, your rebuttal? "
52,MR. MONDALE,"there are two distinguished authors on arms control in this country — there are many others, but two that i want to cite tonight. one is strobe talbott in his classic book, “deadly gambits.” the other is john neuhaus, who’s one of the most distinguished arms control specialists in our country. both said that this administration turned down the “walk in the woods” agreement first, and that would have been a perfect agreement from the standpoint of the united states in europe and our security. when mr. nitze, a good negotiator, returned, he was rebuked, and his boss was fired. this is the kind of leadership that we’ve had in this administration on the most deadly issue of our times. now we have a runaway arms race. all they’ve got to show for 4 years in u.s.-soviet relations is one meeting in the last weeks of an administration, and nothing before. they’re tough negotiators, but all previous presidents have made progress. this one has not. "
53,MR. NEWMAN,"ms. geyer, your question to mr. mondale. illegal immigration "
54,MS. GEYER,"mr. mondale, many analysts are now saying that actually our number one foreign policy problem today is one that remains almost totally unrecognized: massive illegal immigration from economically collapsing countries. they are saying that it is the only real territorial threat to the american nation-state. you, yourself, said in the 1970’s that we had a “hemorrhage on our borders.” yet today you have backed off any immigration reform, such as the balanced and highly crafted simpson-mazzoli bill. why? what would you do instead today, if anything? "
55,MR. MONDALE,"this is a very serious problem in our country, and it has to be dealt with. i object to that part of the simpson-mazzoli bill which i think is very unfair and would prove to be so. that is the part that requires employers to determine the citizenship of an employee before they’re hired. i’m convinced that the result of this would be that people who are hispanic, people who have different languages or speak with an accent, would find it difficult to be employed. i think that’s wrong. we’ve never had citizenship tests in our country before, and i don’t think we should have a citizenship card today. that is counterproductive. i do support the other aspects of the simpson-mazzoli bill that strengthen enforcement at the border, strengthen other ways of dealing with undocumented workers in this difficult area and dealing with the problem of settling people who have lived here for many, many years and do not have an established status. i have further strongly recommended that this administration do something it has not done, and that is to strengthen enforcement at the border, strengthen the officials in this government that deal with undocumented workers, and to do so in a way that’s responsible and within the constitution of the united states. we need an answer to this problem, but it must be an american answer that is consistent with justice and due process. everyone in this room, practically, here tonight, is an immigrant. we came here loving this nation, serving it, and it has served all of our most bountiful dreams. and one of those dreams is justice. and we need a measure — and i will support a measure — that brings about those objectives but avoids that one aspect that i think is very serious. the second part is to maintain and improve relations with our friends to the south. we cannot solve this problem all on our own. and that’s why the failure of this administration to deal in an effective and a good-faith way with mexico, with costa rica, with the other nations in trying to find a peaceful settlement to the dispute in central america has undermined our capacity to effectively deal diplomatically in this area as well. "
56,MS. GEYER,"sir, people as well-balanced and just as father theodore hesburgh at notre dame, who headed the select commission on immigration, have pointed out repeatedly that there will be no immigration reform without employer sanctions, because it would be an unbalanced bill, and there would be simply no way to enforce it. however, putting that aside for the moment, your critics have also said repeatedly that you have not gone along with the bill or with any immigration reform because of the hispanic groups — or hispanic leadership groups — who actually do not represent what the hispanic-americans want, because polls show that they overwhelmingly want some kind of immigration reform. can you say, or how can you justify your position on this? and how do you respond to the criticism that this is another, or that this is an example of your flip-flopping and giving in to special interest groups at the expense of the american nation? "
57,MR. MONDALE,"i think you’re right that the polls show that the majority of hispanics want that bill, so i’m not doing it for political reasons. i’m doing it because all my life i’ve fought for a system of justice in this country, a system in which every american has a chance to achieve the fullness in life without discrimination. this bill imposes upon employers the responsibility of determining whether somebody who applies for a job is an american or not. and just inevitably, they’re going to be reluctant to hire hispanics or people with a different accent. if i were dealing with politics here, the polls show the american people want this. i am for reform in this area, for tough enforcement at the border, and for many other aspects of the simpson-mazzoli bill, but all my life i’ve fought for a fair nation. and despite the politics of it, i stand where i stand, and i think i’m right, and before this fight is over we’re going to come up with a better bill, a more effective bill that does not undermine the liberties of our people. "
58,MS. GEYER,"mr. president, you, too, have said that our borders are out of control. yet this fall you allowed the simpson-mazzoli bill — which would at least have minimally protected our borders and the rights of citizenship — because of a relatively unimportant issue of reimbursement to the states for legalized aliens. given that, may i ask what priority can we expect you to give this forgotten national security element? how sincere are you in your efforts to control, in effect, the nation-state that is the united states? "
59,MR. REAGAN,"georgie anne, we, believe me, supported the simpson-mazzoli bill strongly — and the bill that came out of the senate. however, there were things added in in the house side that we felt made it less of a good bill; as a matter of fact, made it a bad bill. and in conference — we stayed with them in conference all the way to where even senator simpson did not want the bill in the manner in which it would come out of the conference committee. there were a number of things in there that weakened that bill. i can’t go into detail about them here. but it is true our borders are out of control. it is also true that this has been a situation on our borders back through a number of administrations. and i supported this bill. i believe in the idea of amnesty for those who have put down roots and who have lived here even though sometime back they may have entered illegally. with regard to the employer sanctions, we must have that not only to ensure that we can identify the illegal aliens, but also, while some keep protesting about what it would do to employers, there is another employer that we shouldn’t be so concerned about, and these are employers down through the years who have encouraged the illegal entry into this country because they then hire these individuals and hire them at starvation wages and with none of the benefits that we think are normal and natural for workers in our country, and the individuals can’t complain because of their illegal status. we don’t think that those people should be allowed to continue operating free. and this was why the provisions that we had in with regard to sanctions, and so forth — and i’m going to do everything i can, and all of us in the administration are, to join in again when congress is back at it to get an immigration bill that will give us, once again, control of our borders. and with regard to friendship below the border and with the countries down there, yes, no administration that i know has established the relationship that we have with our latin friends. but as long as they have an economy that leaves so many people in dire poverty and unemployment, they are going to seek that employment across our borders. and we work with those other countries. "
