,Speaker,Response
10,OBAMA,"well, warren would be a pretty good choice — warren buffett, and i’m pleased to have his support. but there are other folks out there. the key is making sure that the next treasury secretary understands that it’s not enough just to help those at the top. prosperity is not just going to trickle down. we’ve got to help the middle class. "
11,OBAMA,"and we’ve — you know, senator mccain and i have some fundamental disagreements on the economy, starting with senator mccain’s statement earlier that he thought the fundamentals of the economy were sound. part of the problem here is that for many of you, wages and incomes have flat-lined. for many of you, it is getting harder and harder to save, harder and harder to retire. and that’s why, for example, on tax policy, what i want to do is provide a middle class tax cut to 95 percent of working americans, those who are working two jobs, people who are not spending enough time with their kids, because they are struggling to make ends meet. senator mccain is right that we’ve got to stabilize housing prices. but underlying that is loss of jobs and loss of income. that’s something that the next treasury secretary is going to have to work on. "
12,BROKAW,"senator obama, thank you very much. may i remind both of you, if i can, that we’re operating under rules that you signed off on and when we have a discussion, it really is to be confined within about a minute or so. we’re going to go now, senator mccain, to the next question from you from the hall here, and it comes from oliver clark (ph), who is over here in section f. oliver? question: well, senators, through this economic crisis, most of the people that i know have had a difficult time. and through this bailout package, i was wondering what it is that’s going to actually help those people out. "
13,MCCAIN,"well, thank you, oliver, and that’s an excellent question, because as you just described it, bailout, when i believe that it’s rescue, because — because of the greed and excess in washington and wall street, main street was paying a very heavy price, and we know that. i left my campaign and suspended it to go back to washington to make sure that there were additional protections for the taxpayer in the form of good oversight, in the form of taxpayers being the first to be paid back when our economy recovers — and it will recover — and a number of other measures. but you know, one of the real catalysts, really the match that lit this fire was fannie mae and freddie mac. i’ll bet you, you may never even have heard of them before this crisis. but you know, they’re the ones that, with the encouragement of senator obama and his cronies and his friends in washington, that went out and made all these risky loans, gave them to people that could never afford to pay back. and you know, there were some of us that stood up two years ago and said we’ve got to enact legislation to fix this. we’ve got to stop this greed and excess. meanwhile, the democrats in the senate and some — and some members of congress defended what fannie and freddie were doing. they resisted any change. meanwhile, they were getting all kinds of money in campaign contributions. senator obama was the second highest recipient of fannie mae and freddie mac money in history — in history. so this rescue package means that we will stabilize markets, we will shore up these institutions. but it’s not enough. that’s why we’re going to have to go out into the housing market and we’re going to have to buy up these bad loans and we’re going to have to stabilize home values, and that way, americans, like alan, can realize the american dream and stay in their home. but fannie and freddie were the catalysts, the match that started this forest fire. there were some of us — there were some of us that stood up against it. there were others who took a hike. "
14,BROKAW,senator obama? 
15,OBAMA,"well, oliver, first, let me tell you what’s in the rescue package for you. right now, the credit markets are frozen up and what that means, as a practical matter, is that small businesses and some large businesses just can’t get loans. if they can’t get a loan, that means that they can’t make payroll. if they can’t make payroll, then they may end up having to shut their doors and lay people off. and if you imagine just one company trying to deal with that, now imagine a million companies all across the country. so it could end up having an adverse effect on everybody, and that’s why we had to take action. but we shouldn’t have been there in the first place. now, i’ve got to correct a little bit of senator mccain’s history, not surprisingly. let’s, first of all, understand that the biggest problem in this whole process was the deregulation of the financial system. senator mccain, as recently as march, bragged about the fact that he is a deregulator. on the other hand, two years ago, i said that we’ve got a sub-prime lending crisis that has to be dealt with. i wrote to secretary paulson, i wrote to federal reserve chairman bernanke, and told them this is something we have to deal with, and nobody did anything about it. a year ago, i went to wall street and said we’ve got to reregulate, and nothing happened. "
16,OBAMA,"and senator mccain during that period said that we should keep on deregulating because that’s how the free enterprise system works. now, with respect to fannie mae, what senator mccain didn’t mention is the fact that this bill that he talked about wasn’t his own bill. he jumped on it a year after it had been introduced and it never got passed. and i never promoted fannie mae. in fact, senator mccain’s campaign chairman’s firm was a lobbyist on behalf of fannie mae, not me. so — but, look, you’re not interested in hearing politicians pointing fingers. what you’re interested in is trying to figure out, how is this going to impact you? this is not the end of the process; this is the beginning of the process. and that’s why it’s going to be so important for us to work with homeowners to make sure that they can stay in their homes. the secretary already has the power to do that in the rescue package, but it hasn’t been exercised yet. and the next president has to make sure that the next treasury secretary is thinking about how to strengthen you as a home buyer, you as a homeowner, and not simply think about bailing out banks on wall street. "
17,BROKAW,"senator obama, time for a discussion. i’m going to begin with you. are you saying to mr. clark (ph) and to the other members of the american television audience that the american economy is going to get much worse before it gets better and they ought to be prepared for that? "
18,OBAMA,"no, i am confident about the american economy. but we are going to have to have some leadership from washington that not only sets out much better regulations for the financial system. the problem is we still have a archaic, 20th-century regulatory system for 21st-century financial markets. we’re going to have to coordinate with other countries to make sure that whatever actions we take work. but most importantly, we’re going to have to help ordinary families be able to stay in their homes, make sure that they can pay their bills, deal with critical issues like health care and energy, and we’re going to have to change the culture in washington so that lobbyists and special interests aren’t driving the process and your voices aren’t being drowned out. "
19,BROKAW,"senator mccain, in all candor, do you think the economy is going to get worse before it gets better? "
20,MCCAIN,"i think it depends on what we do. i think if we act effectively, if we stabilize the housing market — which i believe we can, if we go out and buy up these bad loans, so that people can have a new mortgage at the new value of their home — i think if we get rid of the cronyism and special interest influence in washington so we can act more effectively. my friend, i’d like you to see the letter that a group of senators and i wrote warning exactly of this crisis. senator obama’s name was not on that letter. the point is — the point is that we can fix our economy. americans’ workers are the best in the world. they’re the fundamental aspect of america’s economy. they’re the most innovative. they’re the best — they’re most — have best — we’re the best exporters. we’re the best importers. they’re most effective. they are the best workers in the world. and we’ve got to give them a chance. they’ve got — we’ve got to give them a chance to do their best again. and they are the innocent bystanders here in what is the biggest financial crisis and challenge of our time. we can do it. "
21,BROKAW,"thank you, senator mccain. we’re going to continue over in section f, as it turns out. senator obama, this is a question from you from theresa finch (ph). theresa (ph)? question: how can we trust either of you with our money when both parties got — got us into this global economic crisis? "
22,OBAMA,"well, look, i understand your frustration and your cynicism, because while you’ve been carrying out your responsibilities — most of the people here, you’ve got a family budget. if less money is coming in, you end up making cuts. maybe you don’t go out to dinner as much. maybe you put off buying a new car. that’s not what happens in washington. and you’re right. there is a lot of blame to go around. but i think it’s important just to remember a little bit of history. when george bush came into office, we had surpluses. and now we have half-a-trillion-dollar deficit annually. when george bush came into office, our debt — national debt was around $5 trillion. it’s now over $10 trillion. we’ve almost doubled it. and so while it’s true that nobody’s completely innocent here, we have had over the last eight years the biggest increases in deficit spending and national debt in our history. and senator mccain voted for four out of five of those george bush budgets. so here’s what i would do. i’m going to spend some money on the key issues that we’ve got to work on. "
23,OBAMA,"you know, you may have seen your health care premiums go up. we’ve got to reform health care to help you and your budget. we are going to have to deal with energy because we can’t keep on borrowing from the chinese and sending money to saudi arabia. we are mortgaging our children’s future. we’ve got to have a different energy plan. we’ve got to invest in college affordability. so we’re going to have to make some investments, but we’ve also got to make spending cuts. and what i’ve proposed, you’ll hear senator mccain say, well, he’s proposing a whole bunch of new spending, but actually i’m cutting more than i’m spending so that it will be a net spending cut. the key is whether or not we’ve got priorities that are working for you as opposed to those who have been dictating the policy in washington lately, and that’s mostly lobbyists and special interests. we’ve got to put an end to that. "
24,BROKAW,senator mccain? 
25,MCCAIN,"well, theresa (ph), thank you. and i can see why you feel that cynicism and mistrust, because the system in washington is broken. and i have been a consistent reformer. i have advocated and taken on the special interests, whether they be the big money people by reaching across the aisle and working with senator feingold on campaign finance reform, whether it being a variety of other issues, working with senator lieberman on trying to address climate change. i have a clear record of bipartisanship. the situation today cries out for bipartisanship. senator obama has never taken on his leaders of his party on a single issue. and we need to reform. and so let’s look at our records as well as our rhetoric. that’s really part of your mistrust here. and now i suggest that maybe you go to some of these organizations that are the watchdogs of what we do, like the citizens against government waste or the national taxpayers union or these other organizations that watch us all the time. i don’t expect you to watch every vote. and you know what you’ll find? this is the most liberal big-spending record in the united states senate. i have fought against excessive spending and outrages. i have fought to reduce the earmarks and eliminate them. do you know that senator obama has voted for — is proposing $860 billion of new spending now? new spending. do you know that he voted for every increase in spending that i saw come across the floor of the united states senate while we were working to eliminate these pork barrel earmarks? he voted for nearly a billion dollars in pork barrel earmark projects, including, by the way, $3 million for an overhead projector at a planetarium in chicago, illinois. my friends, do we need to spend that kind of money? i think you have to look at my record and you have to look at his. then you have to look at our proposals for our economy, not $860 billion in new spending, but for the kinds of reforms that keep people in their jobs, get middle-income americans working again, and getting our economy moving again. you’re going to be examining our proposals tonight and in the future, and energy independence is a way to do that, is one of them. and drilling offshore and nuclear power are two vital elements of that. and i’ve been supporting those and i know how to fix this economy, and eliminate our dependence on foreign oil, and stop sending $700 billion a year overseas. "
26,BROKAW,"we’ve run out of time. we have this one-minute discussion period going on here. there are new economic realities out there that everyone in this hall and across this country understands that there are going to have to be some choices made. health policies, energy policies, and entitlement reform, what are going to be your priorities in what order? which of those will be your highest priority your first year in office and which will follow in sequence? senator mccain? "
27,MCCAIN,the three priorities were health… 
28,BROKAW,"the three — health care, energy, and entitlement reform: social security and medicare. in what order would you put them in terms of priorities? "
29,MCCAIN,"i think you can work on all three at once, tom. i think it’s very important that we reform our entitlement programs. my friends, we are not going to be able to provide the same benefit for present-day workers that we are going — that present-day retirees have today. we’re going to have to sit down across the table, republican and democrat, as we did in 1983 between ronald reagan and tip o’neill. i know how to do that. i have a clear record of reaching across the aisle, whether it be joe lieberman or russ feingold or ted kennedy or others. that’s my clear record. we can work on nuclear power plants. build a whole bunch of them, create millions of new jobs. we have to have all of the above, alternative fuels, wind, tide, solar, natural gas, clean coal technology. all of these things we can do as americans and we can take on this mission and we can overcome it. "
30,MCCAIN,"my friends, some of this $700 billion ends up in the hands of terrorist organizations. as far as health care is concerned, obviously, everyone is struggling to make sure that they can afford their premiums and that they can have affordable and available health care. that’s the next issue. but we can do them all at once. there’s no — and we have to do them all at once. all three you mentioned are compelling national security requirements. "
31,BROKAW,"i’m trying to play by the rules that you all established. one minute for discussion. senator obama, if you would give us your list of priorities, there are some real questions about whether everything can be done at once. "
32,OBAMA,"we’re going to have to prioritize, just like a family has to prioritize. now, i’ve listed the things that i think have to be at the top of the list. energy we have to deal with today, because you’re paying $3.80 here in nashville for gasoline, and it could go up. and it’s a strain on your family budget, but it’s also bad for our national security, because countries like russia and venezuela and, you know, in some cases, countries like iran, are benefiting from higher oil prices. so we’ve got to deal with that right away. that’s why i’ve called for an investment of $15 billion a year over 10 years. our goal should be, in 10 year’s time, we are free of dependence on middle eastern oil. and we can do it. now, when jfk said we’re going to the moon in 10 years, nobody was sure how to do it, but we understood that, if the american people make a decision to do something, it gets done. so that would be priority number one. health care is priority number two, because that broken health care system is bad not only for families, but it’s making our businesses less competitive. and, number three, we’ve got to deal with education so that our young people are competitive in a global economy. but just one point i want to make, tom. senator mccain mentioned looking at our records. we do need to look at our records. senator mccain likes to talk about earmarks a lot. and that’s important. i want to go line by line through every item in the federal budget and eliminate programs that don’t work and make sure that those that do work, work better and cheaper. but understand this: we also have to look at where some of our tax revenues are going. so when senator mccain proposes a $300 billion tax cut, a continuation not only of the bush tax cuts, but an additional $200 billion that he’s going to give to big corporations, including big oil companies, $4 billion worth, that’s money out of the system. and so we’ve got to prioritize both our spending side and our tax policies to make sure that they’re working for you. that’s what i’m going to do as president of the united states. "
33,BROKAW,"all right, gentlemen, i want to just remind you one more time about time. we’re going to have a larger deficit than the federal government does if we don’t get this under control here before too long. (laughter) senator mccain, for you, we have our first question from the internet tonight. a child of the depression, 78-year-old fiora (ph) from chicago. since world war ii, we have never been asked to sacrifice anything to help our country, except the blood of our heroic men and women. as president, what sacrifices — sacrifices will you ask every american to make to help restore the american dream and to get out of the economic morass that we’re now in? "
34,MCCAIN,"well, fiora (ph), i’m going to ask the american people to understand that there are some programs that we may have to eliminate. i first proposed a long time ago that we would have to examine every agency and every bureaucracy of government. and we’re going to have to eliminate those that aren’t working. i know a lot of them that aren’t working. one of them is in defense spending, because i’ve taken on some of the defense contractors. i saved the taxpayers $6.8 billion in a deal for an air force tanker that was done in a corrupt fashion. i believe that we have to eliminate the earmarks. and sometimes those projects, not — not the overhead projector that senator obama asked for, but some of them that are really good projects, will have — will have to be eliminated, as well. and they’ll have to undergo the same scrutiny that all projects should in competition with others. so we’re going to have to tell the american people that spending is going to have to be cut in america. and i recommend a spending freeze that — except for defense, veterans affairs, and some other vital programs, we’ll just have to have across-the-board freeze. and some of those programs may not grow as much as we would like for them to, but we can establish priorities with full transparency, with full knowledge of the american people, and full consultation, not done behind closed doors and shoving earmarks in the middle of the night into programs that we don’t even — sometimes we don’t even know about until months later. and, by the way, i want to go back a second. "
35,MCCAIN,"look, we can attack health care and energy at the same time. we’re not — we’re not — we’re not rifle shots here. we are americans. we can, with the participation of all americans, work together and solve these problems together. frankly, i’m not going to tell that person without health insurance that, “i’m sorry, you’ll have to wait.” i’m going to tell you americans we’ll get to work right away and we’ll get to work together, and we can get them all done, because that’s what america has been doing. "
36,BROKAW,"senator mccain, thank you very much. senator obama? "
37,OBAMA,"you know, a lot of you remember the tragedy of 9/11 and where you were on that day and, you know, how all of the country was ready to come together and make enormous changes to make us not only safer, but to make us a better country and a more unified country. and president bush did some smart things at the outset, but one of the opportunities that was missed was, when he spoke to the american people, he said, “go out and shop.” that wasn’t the kind of call to service that i think the american people were looking for. and so it’s important to understand that the — i think the american people are hungry for the kind of leadership that is going to tackle these problems not just in government, but outside of government. and let’s take the example of energy, which we already spoke about. there is going to be the need for each and every one of us to start thinking about how we use energy. i believe in the need for increased oil production. we’re going to have to explore new ways to get more oil, and that includes offshore drilling. it includes telling the oil companies, that currently have 68 million acres that they’re not using, that either you use them or you lose them. we’re going to have to develop clean coal technology and safe ways to store nuclear energy. but each and every one of us can start thinking about how can we save energy in our homes, in our buildings. and one of the things i want to do is make sure that we’re providing incentives so that you can buy a fuel efficient car that’s made right here in the united states of america, not in japan or south korea, making sure that you are able to weatherize your home or make your business more fuel efficient. and that’s going to require effort from each and every one of us. and the last point i just want to make. i think the young people of america are especially interested in how they can serve, and that’s one of the reasons why i’m interested in doubling the peace corps, making sure that we are creating a volunteer corps all across this country that can be involved in their community, involved in military service, so that military families and our troops are not the only ones bearing the burden of renewing america. that’s something that all of us have to be involved with and that requires some leadership from washington. "
38,BROKAW,"senator obama, as we begin, very quickly, our discussion period, president bush, you’ll remember, last summer, said that “wall street got drunk.” a lot of people now look back and think the federal government got drunk and, in fact, the american consumers got drunk. how would you, as president, try to break those bad habits of too much debt and too much easy credit, specifically, across the board, for this country, not just at the federal level, but as a model for the rest of the country, as well? "
39,OBAMA,"well, i think it starts with washington. we’ve got to show that we’ve got good habits, because if we’re running up trillion dollar debts that we’re passing on to the next generation, then a lot of people are going to think, “well, you know what? there’s easy money out there.” it means — and i have to, again, repeat this. it means looking (ph) at the spending side, but also at the revenue side. i mean, senator mccain has been talking tough about earmarks, and that’s good, but earmarks account for about $18 billion of our budget. now, when senator mccain is proposing tax cuts that would give the average fortune 500 ceo an additional $700,000 in tax cuts, that’s not sharing a burden. and so part of the problem, i think, for a lot of people who are listening here tonight is they don’t feel as if they are sharing the burden with other folks. i mean, you know, it’s tough to ask a teacher who’s making $30,000 or $35,000 a year to tighten her belt when people who are making much more than her are living pretty high on the hog. and that’s why i think it’s important for the president to set a tone that says all of us are going to contribute, all of us are going to make sacrifices, and it means that, yes, we may have to cut some spending, although i disagree with senator mccain about an across-the- board freeze. that’s an example of an unfair burden sharing. that’s using a hatchet to cut the federal budget. "
40,OBAMA,"i want to use a scalpel so that people who need help are getting help and those of us, like myself and senator mccain, who don’t need help, aren’t getting it. that’s how we make sure that everybody is willing to make a few sacrifices. "
41,BROKAW,senator mccain? 
42,MCCAIN,"well, you know, nailing down senator obama’s various tax proposals is like nailing jell-o to the wall. there has been five or six of them and if you wait long enough, there will probably be another one. but he wants to raise taxes. my friends, the last president to raise taxes during tough economic times was herbert hoover, and he practiced protectionism as well, which i’m sure we’ll get to at some point. you know, last year up to this time, we’ve lost 700,000 jobs in america. the only bright spot is that over 300,000 jobs have been created by small businesses. senator obama’s secret that you don’t know is that his tax increases will increase taxes on 50 percent of small business revenue. small businesses across america will have to cut jobs and will have their taxes increase and won’t be able to hire because of senator obama’s tax policies. you know, he said some time ago, he said he would forgo his tax increases if the economy was bad. i’ve got some news, senator obama, the news is bad. so let’s not raise anybody’s taxes, my friends, and make it be very clear to you i am not in favor of tax cuts for the wealthy. i am in favor of leaving the tax rates alone and reducing the tax burden on middle-income americans by doubling your tax exemption for every child from $3,500 to $7,000. to giving every american a $5,000 refundable tax credit and go out and get the health insurance you want rather than mandates and fines for small businesses, as senator obama’s plan calls for. and let’s create jobs and let’s get our economy going again. and let’s not raise anybody’s taxes. "
43,BROKAW,"senator obama, we have another question from the internet. "
44,OBAMA,"tom, can i respond to this briefly? because… "
45,BROKAW,"well, look, guys, the rules were established by the two campaigns, we worked very hard on this. this will address, i think, the next question. "
46,OBAMA,"the tax issue, because i think it’s very important. go ahead. "
47,BROKAW,"there are lots of issues that we are going to be dealing with here tonight. and we have a question from langdon (ph) in ballston spa, new york, and that’s about huge unfunded obligations for social security, medicare, and other entitlement programs that will soon eat up all of the revenue that’s in place and then go into a deficit position. since the rules are pretty loose here, i’m going to add my own to this one. instead of having a discussion, let me ask you as a coda to that. would you give congress a date certain to reform social security and medicare within two years after you take office? because in a bipartisan way, everyone agrees, that’s a big ticking time bomb that will eat us up maybe even more than the mortgage crisis. "
48,OBAMA,"well, tom, we’re going to have to take on entitlements and i think we’ve got to do it quickly. we’re going to have a lot of work to do, so i can’t guarantee that we’re going to do it in the next two years, but i’d like to do in the my first term as president. but i think it’s important to understand, we’re not going to solve social security and medicare unless we understand the rest of our tax policies. and you know, senator mccain, i think the “straight talk express” lost a wheel on that one. so let’s be clear about my tax plan and senator mccain’s, because we’re not going to be able to deal with entitlements unless we understand the revenues coming in. i want to provide a tax cut for 95 percent of americans, 95 percent. if you make less than a quarter of a million dollars a year, you will not see a single dime of your taxes go up. if you make $200,000 a year or less, your taxes will go down. now, senator mccain talks about small businesses. only a few percent of small businesses make more than $250,000 a year. so the vast majority of small businesses would get a tax cut under my plan. and we provide a 50 percent tax credit so that they can buy health insurance for their workers, because there are an awful lot of small businesses that i meet across america that want to do right by their workers but they just can’t afford it. some small business owners, a lot of them, can’t even afford health insurance for themselves. now, in contrast, senator mccain wants to give a $300 billion tax cut, $200 billion of it to the largest corporations and a hundred thousand of it — a hundred billion of it going to people like ceos on wall street. he wants to give average fortune 500 ceo an additional $700,000 in tax cuts. that is not fair. and it doesn’t work. "
49,OBAMA,"now, if we get our tax policies right so that they’re good for the middle class, if we reverse the policies of the last eight years that got us into this fix in the first place and that senator mccain supported, then we are going to be in a position to deal with social security and deal with medicare, because we will have a health care plan that actually works for you, reduces spending and costs over the long term, and social security that is stable and solvent for all americans and not just some. "
50,BROKAW,"senator mccain, two years for a reform of entitlement programs? "
51,MCCAIN,"sure. hey, i’ll answer the question. look — look, it’s not that hard to fix social security, tom. it’s just… "
52,BROKAW,and medicare. 
53,MCCAIN,"… tough decisions. i want to get to medicare in a second. social security is not that tough. we know what the problems are, my friends, and we know what the fixes are. we’ve got to sit down together across the table. it’s been done before. i saw it done with our — our wonderful ronald reagan, a conservative from california, and the liberal democrat tip o’neill from massachusetts. that’s what we need more of, and that’s what i’ve done in washington. senator obama has never taken on his party leaders on a single major issue. i’ve taken them on. i’m not too popular sometimes with my own party, much less his. so medicare, it’s going to be a little tougher. it’s going to be a little tougher because we’re talking about very complex and difficult issues. my friends, what we have to do with medicare is have a commission, have the smartest people in america come together, come up with recommendations, and then, like the base-closing commission idea we had, then we should have congress vote up or down. let’s not let them fool with it anymore. there’s too much special interests and too many lobbyists working there. so let’s have — and let’s have the american people say, “fix it for us.” now, just back on this — on this tax, you know, again, it’s back to our first question here about rhetoric and record. senator obama has voted 94 times to either increase your taxes or against tax cuts. that’s his record. when he ran for the united states senate from illinois, he said he would have a middle-income tax cut. you know he came to the senate and never once proposed legislation to do that? so let’s look at our record. i’ve fought higher taxes. i have fought excess spending. i have fought to reform government. let’s look at our records, my friends, and then listen to my vision for the future of america. and we’ll get our economy going again. and our best days are ahead of us. "
54,BROKAW,"senator mccain, thank you very much. i’m going to stick by my part of the pact and not ask a follow-up here. the next question does come from the hall for senator mccain. it comes from section c over here, and it’s from ingrid jackson (ph). ingrid (ph)? question: senator mccain, i want to know, we saw that congress moved pretty fast in the face of an economic crisis. i want to know what you would do within the first two years to make sure that congress moves fast as far as environmental issues, like climate change and green jobs? "
55,MCCAIN,"well, thank you. look, we are in tough economic times; we all know that. and let’s keep — never forget the struggle that americans are in today. but when we can — when we have an issue that we may hand our children and our grandchildren a damaged planet, i have disagreed strongly with the bush administration on this issue. i traveled all over the world looking at the effects of greenhouse gas emissions, joe lieberman and i. and i introduced the first legislation, and we forced votes on it. that’s the good news, my friends. the bad news is we lost. but we kept the debate going, and we kept this issue to — to posing to americans the danger that climate change opposes. now, how — what’s — what’s the best way of fixing it? nuclear power. senator obama says that it has to be safe or disposable or something like that. look, i — i was on navy ships that had nuclear power plants. nuclear power is safe, and it’s clean, and it creates hundreds of thousands of jobs. and — and i know that we can reprocess the spent nuclear fuel. the japanese, the british, the french do it. and we can do it, too. senator obama has opposed that. we can move forward, and clean up our climate, and develop green technologies, and alternate — alternative energies for — for hybrid, for hydrogen, for battery-powered cars, so that we can clean up our environment and at the same time get our economy going by creating millions of jobs. we can do that, we as americans, because we’re the best innovators, we’re the best producers, and 95 percent of the people who are our market live outside of the united states of america. "
56,BROKAW,senator obama? 
57,OBAMA,this is one of the biggest challenges of our times. 
58,OBAMA,"and it is absolutely critical that we understand this is not just a challenge, it’s an opportunity, because if we create a new energy economy, we can create five million new jobs, easily, here in the united states. it can be an engine that drives us into the future the same way the computer was the engine for economic growth over the last couple of decades. and we can do it, but we’re going to have to make an investment. the same way the computer was originally invented by a bunch of government scientists who were trying to figure out, for defense purposes, how to communicate, we’ve got to understand that this is a national security issue, as well. and that’s why we’ve got to make some investments and i’ve called for investments in solar, wind, geothermal. contrary to what senator mccain keeps on saying, i favor nuclear power as one component of our overall energy mix. but this is another example where i think it is important to look at the record. senator mccain and i actually agree on something. he said a while back that the big problem with energy is that for 30 years, politicians in washington haven’t done anything. what senator mccain doesn’t mention is he’s been there 26 of them. and during that time, he voted 23 times against alternative fuels, 23 times. so it’s easy to talk about this stuff during a campaign, but it’s important for us to understand that it requires a sustained effort from the next president. one last point i want to make on energy. senator mccain talks a lot about drilling, and that’s important, but we have three percent of the world’s oil reserves and we use 25 percent of the world’s oil. so what that means is that we can’t simply drill our way out of the problem. and we’re not going to be able to deal with the climate crisis if our only solution is to use more fossil fuels that create global warming. we’re going to have to come up with alternatives, and that means that the united states government is working with the private sector to fund the kind of innovation that we can then export to countries like china that also need energy and are setting up one coal power plant a week. we’ve got to make sure that we’re giving them the energy that they need or helping them to create the energy that they need. "
59,BROKAW,"gentlemen, you may not have noticed, but we have lights around here. they have red and green and yellow and they are to signal… "
60,OBAMA,i’m just trying to keep up with john. 
61,MCCAIN,"tom, wave like that and i’ll look at you. "
62,BROKAW,"all right, senator. here’s a follow-up to that, one-minute discussion. it’s a simple question. "
63,MCCAIN,sure. 
64,BROKAW,"should we fund a manhattan-like project that develops a nuclear bomb to deal with global energy and alternative energy or should we fund 100,000 garages across america, the kind of industry and innovation that developed silicon valley? "
