,Speaker,Response
10,LEHRER,"senator dole, the president said in his opening statement we are better off today than we were four years ago. do you agree? "
11,DOLE,"well, he’s better off than he was four years ago. "
12,CLINTON,i agree with that. that’s right. 
13,DOLE,"and i may be better off four years from now, but i don’t know. i looked at the slowest growth in the century. he inherited a growth of 4.7 4.8 percent, now it’s down to about 2.4 percent. we’re going to pass a million bankruptcies this year for the first time in history. we’ve got stagnant wages. in fact, women’s wages have dropped 2.2 percent. men’s wages haven’t gone up, gone down. so we have stagnation. we have the highest foreign debt in history. and it seems to me that if you take a look, are you better off? well, i guess some may be better off. saddam hussein is probably better off than he was four years ago. renee proval (ph) is probably better off than he was four years ago. but are the american people? they’re working harder and higher and harder paying more taxes. for the first time in history, you pay about 40 percent of what you earn. more than you spend for food, clothing and shelter combined for taxes under this administration. so some may be better off. they talk about family income being up. that’s not true in connecticut, family income is down. and it’s up in some cases because both parents are working. one works for the family, and one works to pay taxes for the government. we’re going to give them tax cuts so they can spend more time with their children, maybe even take a vacation. that’s what america is all about. "
14,LEHRER,"one minute, mr. president. "
15,CLINTON,"well, let me say, first of all, in february senator dole acknowledged that the american economy was in the best shape it’s been in in 30 years. we have ten and a half million more jobs, a faster job growth rate than under any republican administration since the 1920s. wages are goings up for the first time in a decade. we have record numbers of new small businesses. we have the biggest drop in the number of people in poverty in 27 years. all groups of people are growing. we had the biggest drop in income inequality in 27 years in 1995. the average family’s income has gone up over $1600 just since our economic plan passed. so i think it’s clear that we’re better off than we were four years ago. now we need to focus on what do we need to do to be better off still. how can we help people as we are to get their retirements when they work for small businesses, to be able to afford health insurance, to be able to educate their children. that’s what i want to focus on. but we are clearly better off than we were four years ago, as senator dole acknowledged this year. "
16,LEHRER,senator dole. 
17,DOLE,"i doubt that i acknowledged that this year. but in any event, i think we just look at the facts. we ask the people that are viewing tonight, are you better off than you were four years ago. it’s not whether we’re better off, it’s whether they’re better off. are you working harder to put food on the table, feed your children. are your children getting a better education. drug use has doubled the past 44 months all across america. crime has gone down but it’s because the mayors like rudy giuliani where one third of the drop happened in one city, new york city. so, yes, some may be better off. but of the people listening tonight, the working families who will benefit from economic packages, they’ll be better off when bob dole is president and jack kemp is vice president. "
18,LEHRER,"mr. president, senator dole has come pretty close in the last few days to accusing you of lying about his position on medicare reform. have you done so? "
19,CLINTON,"absolutely not. let’s look at the position. first of all, remember that in this campaign season, since senator dole’s been a candidate, he has bragged about the fact that he voted against medicare in the beginning, in 1965, one of only 12 members. he said he did the right thing then, he knew it wouldn’t work at the time. that’s what he said. then his budget that he passed along with speaker gingrich cut medicare $270 billion, more than was necessary to repair the medicare trust fund. it would have charged seniors more for out-of-pocket costs as well as more in premiums because doctors could have charged them more. the american medical, hospital association, the nurses association, the catholic hospital association all said hundreds of hospitals could close and people would be hurt badly under the dole-gingrich medicare plan that i vetoed. and now with this risky $550 billion tax scheme of senator dole’s, even his own friends, his campaign co-chair, senator d’amato, says that they can’t possibly pay for it without cutting medicare more and cutting social security as well, according to him. now, my balanced budget plan adds ten years to the life of the medicare trust fund, ten years. and we’ll have time to deal with the long-term problems of the baby boomers. but it was simply wrong to finance their last scheme to cut medicare $270 billion to run the risk of it withering on the vine. we always had to reform it over the years, but we need somebody who believes it in to reform it. "
20,LEHRER,senator dole. 
21,DOLE,"well, i must say, i look back at the vote on medicare in 1965, we had a program called eldercare that also provided drugs and means tests to people who needed medical attention received it. i thought it was a good program. but i’ve supported medicare ever since. in fact, i used to go home, my mother would tell me, bob, all i’ve got is my social security and my medicare, don’t cut it. i wouldn’t violate anything my mother said. in fact, we had a conversation about our mothers one day, a very poignant conversation in the white house. i’m concerned about healthcare. i’ve had the best healthcare from government hospitals, army hospitals and i know its importance, but we’ve got to fix it. it’s his trustees, the president’s trustees, not mine, who says it’s going to go broke. he doesn’t fix it for ten years. we ought to appoint a commission, just as we did in social security in 1983, when we rescued social security, and i was proud to be on that commission, along with claude pepper, the champion of senior citizens from florida. and we can do it again, if we take politics out of it. stop scaring the seniors, mr. president. you’ve already spent $45 million scaring seniors and tearing me apart. i think it’s time to have a truce. "
22,LEHRER,mr. president. 
23,CLINTON,"well, let me say, first of all, i’d be happy to have a commission deal with this and i appreciate what senator dole did on the ’83 social security commission. but it won’t be possible to do, if his tax scheme passes because even his own campaign co-chair, senator d’amato, says he’ll have to cut medicare even more than was cut in the bill that i vetoed. i vetoed that bill because it cut more medicare and and basically ran the risk of breaking up the system. my balanced budget plan puts ten years on the medicare. we ought to do that, then we can have a commission. but senator dole’s plans are not good for the country. "
24,LEHRER,"senator dole, speaking of your tax plan, do you still think that’s a good idea, the 15 percent across the board tax cut? "
25,DOLE,"oh, yes. and you’ll be eligible. "
26,CLINTON,me too? 
27,DOLE,"and so will the former president, yes. "
28,CLINTON,i need it. 
29,DOLE,"well, the people need it, that’s the point. this is not a wall street tax cut. this is a family tax cut. this is a main street tax cut, 15 percent across — let’s take a family making $30,000 a year, that’s $1261. now, maybe to some in this bushnell memorial that it’s not a lot of money, but people watching tonight with a couple of kids, a working family, that’s four or five months of day care, maybe a personal computer; it’s may be three or four months of mortgage payments. this economic package is about families but it’s a six-point package. first of all, it’s a balanced budget amendment to the constitution which president clinton defeated. he twisted arms and got six democrats to vote the other way, but we lost by one vote. it’s balancing a budget by the year 2002. it’s a tax cut, cutting capital gains 50 percent. so you can go out and create more jobs and more opportunities. it’s a state tax relief. it’s a $500 per child tax credit. it’s about litigation reforms. now that the president gets millions of dollars from the trial lawyers, he probably doesn’t like this provision. in fact, when i fell off the podium in chico, before i lit the ground, hit the ground i had call on my cell phone from a trial lawyer saying i think we’ve got a case here. and it’s also regulatory reform. it’s a good package, mr. president. we’d like to have your support. "
30,LEHRER,mr. president. 
31,CLINTON,"well, here’s the problem with it: it sounds very good, but there’s a reason that 500 economists, including seven nobel prize winners and business periodicals like business week, and even senator dole’s friends, senator warren rudman, former republican senator from new hampshire, says it’s not a practical program. it’s a $550 billion tax scheme that will cause a big hole in the deficit which will raise interest rates and slow down the economy and cause people to pay more for home mortgages, car payments, credit card payments, college loans, and small business loans. it’s not good to raise the deficit. we worked too hard to lower it. it will actually raise taxes on nine million people and, in addition to that, it will force bigger cuts in medicare, medicaid, education and the environment than the ones that he and mr. gingrich passed that i vetoed last year. so it sounds great, but our targeted tax cut for education, child rearing, healthcare and home buying, which is paid for in my balanced budget plan, something that he has not done, certified by the congressional budget office, that’s the right way to go. "
32,DOLE,"the president wants to increase spending 20 percent over the next six years. i want to increase spending 14 percent, that’s how simple it is. i want the government to pinch pennies for a change instead of the american families. we’re talking about six percentage points over six years, and with that money you give it back to the working people. you also provide opportunity scholarships so low income parents will have the same choice that others have in sending their children to better schools. it will work, and when it does work, mr. president, i know you’ll congratulate me. "
33,LEHRER,"mr. president, the senator mentioned trial lawyers and campaign, that means campaign financing. how do you personally avoid being unduly influenced by people who give you money or give you services in your campaigns? "
34,CLINTON,"well, i try to articulate my positions as clearly as possible, tell people what i stand for and let them decide whether they’re going to support me or not. the senator mentioned the trial lawyers. in the case of the product liability bill, which they passed and i vetoed, i think that’s what he’s talking about, i actually wanted to sign that bill. and i told the people exactly what the congress exactly what kind of bill i would sign. now, a lot of the trial lawyers didn’t want me to sign any bill at all, but i had thought we ought to do what we could to cut frivolous lawsuits, but they wouldn’t make some of the changes that i thought should be made. now, let me just give you an example. i had a person in the oval office who lost a child in a school bus accident where a drunk driver caused the accident directly, but there were problems with the school bus. the drunk driver had no money. under the new bill, if i had signed it, a person like that could never have had any recovery. i thought that was wrong. so i gave four or five specific examples to the congress and said, prove to me that these people could recover but we’re going to eliminate frivolous lawsuits, i’ll sign the bill. but generally i believe that a president has to be willing to do what he thinks is right. i’ve done a lot of things that were controversial. my economic plan, my trade position, bosnia, haiti, taking on the nra for the first time, taking on the tobacco companies for the first time. sometimes you just have to do that because you know it’s right for the country over the long run. that’s what i’ve tried to do and that’s what i will continue to do as president. "
35,LEHRER,senator dole. 
36,DOLE,"how does he avoid conflict? well, i don’t know in the case of the trial lawyers. i look at the trial lawyers, and when you’re a few million short, you run out to hollywood and pick up two to four million and organized labor comes to washington, d.c. and puts 35 million into the pot. now, if these aren’t special interests, i’ve got a lot to learn. i was there for a while before i left on june the 11th. the trial lawyers and i don’t — you know, my wife’s a lawyer. we’re the only two lawyers in washington that trust each other. but we’re lawyers, i like lawyers. i don’t dislike trial lawyers. but it seemed to me there’s got to be some end to the frivolous lawsuits and there’s got to be some cap on punitive damage. you’re putting a lot of business people out of business. small businessmen and businesswomen who paid 70 percent of your ninteen , your$265 billion tax increase, the largest tax increase in the history of america. i said that one day and pat moynihan, a democrat, say, no, he said, in the history of the world. so i modified it, the largest tax increase in the history of the world. and it seems to me that there is a problem there, mr. president. and i will address you as mr. president. you didn’t do that with mr. with president bush in 1992. "
37,LEHRER,mr. president. 
38,CLINTON,"let me say, first of all, i signed a tort reform bill that dealt with civilian aviation a couple of years ago. i proved that i will sign reasonable tort reform. secondly, senator dole had some pretty harsh comments about special interest money, but it wasn’t me who opposed what we tried to do to save the lives of children who were subject to tobacco and then went to the tobacco growers and bragged about standing up for the federal government when we tried to stop the advertising, marketing, and sales of tobacco to children. and it wasn’t me that let the polluters actually come into the halls of congress, into the rooms, and rewrite the environmental laws. that’s what speaker gingrich and senator dole did, not me. "
39,DOLE,that’s not true. 
40,CLINTON,so i believe that we should take a different approach to this and talk about how we stand on the issues instead of trying to characterize each other’s motivations. i think senator dole and i just honestly disagree. 
41,LEHRER,"well, senator dole, let me ask you the same question i asked the president: how do you avoid being influenced by people who contribute money and services to your campaigns? "
42,DOLE,"i think it’s very difficult. let’s be honest about it. that’s why we need campaign finance reform. that’s why i reach out to the perot voters. we’ve done about all, we are the reform party, the republican party. and the perot voters that are looking for a home ought to take a look at the republican record. whatever it is, whatever the checklist was in ’92, it’s all done with campaign finance reform. i worked with senator mitchell, who played me, i guess, in the debate warmup. we tried six or eight years ago. he appointed three people, i appointed three people to get campaign finance reform. we couldn’t get it done, because i wasn’t enforceable. you’ve suggested a commission, newt gingrich did, i suggested that at least four or five years ago. we have a commission on campaign finance reform. they send it to congress, and we have to vote it up or down. that’s how it works. we are never going to fix it by the parties, because democrats want a better advantage for themselves, we want a better advantage as republicans, and that’s not how it’s going to work. but i want to touch on this is tobacco thing. i know the president’s been puffing a lot on that. but i want to go back to 1965. that was my first vote against tobacco companies when i said we ought to label cigarettes. and i’ve had a consistent record ever since 1965. we passed a bill in 1992 that encouraged the states to adopt programs to stop kids from smoking. all 50 states did it. it took three and a half years. it wasn’t until election year, mr. president, that you ever thought about stopping smoking. what about drugs that have increased, doubled in the last 44 months? cocaine is up 141 percent — marijuana, cocaine up 166 percent. it seems to me that you have a selective memory. you know, mine doesn’t work that way. so i just want to try to correct it as we go along. "
43,CLINTON,"mr. lehrer, i hope we’ll have a chance to discuss drugs later in the program. but let me respond to what you said. i agree that too many incumbent politicians in washington in both parties have consistently opposed campaign finance reform. that was certainly the case from the minute i got there. so after speaker gingrich and senator dole took over the congress, i went to new hampshire and a man suggested — a gentleman that unfortunately just passed away a couple of days ago, suggested that we appoint a commission. and i shook hands with him on it and i appointed my members, and the commission never met. and then senator dole’s ardent supporters, senator mccain, who’s out there today, along with senator feingold, supported, sponsored a campaign finance reform proposal. i strongly supported it. and members of senator dole’s own party in the senate killed it. and he was not out there urging them to vote for the mccain-feingold bill. so i think the american people, including the perot supporters, know that i have had a consistent record in favor of campaign finance reform, and i will continue to have. and i hope we can finally get it in the next session of congress, because we need it badly. "
44,LEHRER,"senator dole, 30 seconds. "
45,DOLE,"well, on campaign reform itself, we’re going to get it when we have a bipartisan commission, take it out of politics. get people who don’t have any interest in politics but understand the issue and let them make the recommendation to congress. now, we’re now kidding anybody, mr. president. these are sophisticated people watching tonight. millions and millions of americans. they know the republican party hasn’t done it. they know the democratic party won’t do it. we ought to agree that somebody else should do it. and we have to vote it up or down, mr. president. "
46,LEHRER,"mr. president, the senator mentioned drugs. he suggested that you are — you bear some responsibility for the rise in drug use of teenagers in the united states. is he right? "
47,CLINTON,"well, jim, i think every american in any position of responsibility should be concerned about what’s happened. i am. but let’s look at the overall record. overall in america cocaine use has dropped 30 percent in the last four years, casual drug use down 13 percent. the tragedy is that our young people are still increasing their use of drugs up to about 11 percent total with marijuana, and i regret it. let me tell you what i tried to do about it. i appointed a four-star general who led our efforts south of the border to keep drugs from coming into the country as our nation’s drug czar. the most heavily directed, decorated solder in uniform when he retired. we submitted the biggest drug budget ever. we have dramatically increased control and enforcement at the border. we supported a a crime bill that had 60 death penalties including, including the death penalty for drug kingpins. and i supported a big expansion in safe and drug-free schools program to support things like the dare program because i thought all those things were very important. do i think that i bear some responsibility for the fact that too many of our children still don’t understand drugs are wrong, drugs can kill you. even though i have consistently opposed the legalization of drugs all my public life and worked hard against them. i think we all do. and i hope we can do better. i don’t think this issue should be politicized because my record is clear and i don’t think senator dole supports using using drugs. i think we just have to continue to work on this until those who think it isn’t dangerous and won’t kill them and won’t destroy their lives, get the message and change. "
48,LEHRER,senator. 
49,DOLE,"again, well it’s, you are very selective, mr. president. you don’t want to politicize drugs, but it’s already politicized medicare, go out and scare senior citizens and other vulnerable groups, veterans and people who get pell grants and things like this. i mean, you say we’ve done all these bad things, which isn’t the case. but it seems to me the record is clear. the record is pretty clear in arkansas, when you were governor. drug use doubled. you resisted the appointment of a drug czar there because you thought it might interfere with treatment. but here you cut the drug czar’s office 83 percent. you cut interdiction substantially. i mean that’s what, i want to stop it from coming across the border. and in my administration, we’re going to train the national guard to stop it from coming across the border. this is a invasion of drugs from all over the world. and we have a responsibility. you had a surgeon — or before general mccaffrey (ph) you had a lady who said we ought to consider legalizing drugs. is that the kind of leadership we need? and i won’t comment on other things that happened in your administration or your past about drugs. but it seems to me the kids ought to — if they’ve started, they ought to stop and just don’t do it. "
50,LEHRER,mr. president. 
51,CLINTON,"let me say again, we did have a drug czar in arkansas, but he answered to the governor, just like this one answers to the president. that’s what i thought we ought to do. secondly, senator dole, you voted against the crime bill that had the death penalty for drug kingpins in it. and you voted to cut services to 23 million school children under the safe and drug-free schools act. i don’t think that means you’re soft on drugs. we just have a different approach. but let me remind you, my family has suffered from drug abuse. i know what it’s like to see somebody you love nearly lose their lives, and i hate drugs, senator. we need to do this together and we can. "
52,LEHRER,"senator dole, on the government, continuing to talk about the government’s role. if elected president, would you seek to repeal the brady bill and the ban on assault weapons? "
53,DOLE,"not if i didn’t have a better idea. but i’ve got a better idea. it’s something i’ve worked on for 15 years. it’s called the automated check or the instant check. it’s being used in 17 states right now. states like florida, colorado, virginia, and other states. you don’t buy any gun. you don’t get any gun. we’ve got 20 million names on a computer in washington, d.c. of people who should not have guns. we ought to keep guns out of the hands of criminals. and, there are eight other categories that should not have guns. i’ve been working on this for a long, long time. you walk in, you put your little card in there. if it says tilt, you don’t get any gun. you don’t get a hand gun, you don’t get a rifle, you don’t get a shot gun, you get zippo. if we’re going to protect american children and american families and people who live as prisoners in their own home, we’ve got to stop guns from being dumped on the street. the administration says they support the instant check. they’ve appropriated about $200 million, but only spent about $3 million to get it underway. in our administration, in my administration, we will expedite. this keeps up with technology. it keeps guns out of the hands of people who should not have guns. that is the bottom line. and i believe it’s a good idea, has strong bipartisan support. and perhaps that’s another thing we can depoliticize. you talk about the brady bill. there has only been one prosecution under the brady — only one under the assault weapon ban and only seven under the brady bill that you talk about all the time. and on the assault weapon ban, out of 17 weapons that were banned, only six banned now because eleven have been modified and are back on the street. let’s get together on this instant check because that will really make a difference. "
54,LEHRER,mr. president. 
55,CLINTON,"let me say, first of all, senator dole has gone back and forth about whether he’d be for repealing the brady bill or repealing the assault weapons ban. and i think his present position is he would not do so, and if that’s true i’m grateful for it. but let’s look at the facts here. the brady bill has kept at least 60,000 felons, fugitives and stalkers from getting hand guns. senator dole led the fight against the brady bill. he tried to keep it from coming to my desk. he didn’t succeed and i signed it and i’m glad i did. then when we had the assault weapons ban in the senate, senator dole fought it bitterly and opposed the entire crime bill and almost brought the entire crime bill down because the national rifle association didn’t want the assault weapons ban, just like they didn’t want the brady bill. but two years later nobody’s lost their handguns. i mean, their rifles. we’ve expanded the brady bill to cover people who beat up their spouses and their kids. and this is a safer country. so i’m glad i took on that fight and i believe, with all respect, i was right and he was wrong. "
56,DOLE,"well, the president doesn’t have it quite right. i mean, it seemed to me at the time the assault weapon ban was not effective. but that’s history. i told the nra that’s history. you’re not going to worry about it anymore. i’m not going to worry about it anymore. let’s do something better. let’s stop, you know, playing the political game, mr. president. talking about this and this. you add all the states that’ve used the instant check and how many weapons they keep, kept out of the hands of criminals. it would far surpass the numbers you mentioned. so in my view, if you want to be protected, you ought to vote for bob dole and we’ll get the instant check passed and we’ll keep guns out of the hands of criminals. "
57,LEHRER,"mr. president, senator dole said the other day that you practiced a photo-op foreign policy that has lessened the credibility of the united states throughout the world. is he wrong about that? "
58,CLINTON,"if he, that’s what he said, he’s not right about that. look at where we are today. the united states is still the indispensable nation in the aftermath of the cold war and on the brink of the 21st century. i have worked to support our country as the world’s strongest force for peace and freedom, prosperity and security. we have done the following things: number one, we’ve managed the aftermath of the cold war, supporting a big drop in nuclear weapons in russia. the removal of russian troops from the baltics. the integration of central and eastern european democracies into a new partnership with nato. and, i might add, with the democratic russia. there are no nuclear missiles pointed at the children of the united states tonight and have not been in our administration for the first time since the dawn of the nuclear age. we have worked hard for peace and freedom. when i took office, haiti was governed by a dictator that had defied the united states. when i took office, the worst war in europe was waging in bosnia. now there is a the democratically elected president in haiti. peace in bosnia. we just had the election there. we’ve made progress in northern ireland, in the middle east. we’ve also stood up to the new threats of terrorism. the proliferation of weapons of mass destruction, organized crime, and we have worked hard to expand america’s economic presence around the world with the biggest increase in trade with the largest new number of trade agreements in history and that’s one of the reasons america is number one in auto production again. "
59,LEHRER,senator. 
60,DOLE,"well, i have a different view. again, iâ€™ve supported the president on bosnia, and i think we were told the troops would be out in a year. now i understand it’s been extended ’til some time next year. but, let’s start with somalia, where they dragged americans through the streets, and where 18 americans were killed one day, because they didn’t have, they were pinned down for eight hours, the rangers. they didn’t have the weapons, they didn’t have the tanks. they asked for the tanks. they didn’t get the tanks from this administration because we were nation building. it’s called mission creep. we turn it over to the united nations. the president didn’t have much to do about it. you look at haiti, where we spend about three billion dollars and we got an alarm call there about two weeks ago. you got to send down some more people, because the president’s found out there are death squads on his on his, in his own property. so we need more protection from america. bosnia, northern ireland. there’s no ceasefire in bosnia. i think there are still lot of problems in bosnia. we agreed to train and arm the muslims so they could defend themselves, the policy you had when you ran in 1992. we haven’t done that. we’re way behind, which means americans can’t come home. americans shouldn’t have gone there in the first place, had we let them defend themselves, as they have a right to do under article 57 of the united nations charter. "
61,LEHRER,mr. president. 
62,CLINTON,"first of all, i take full responsibility for what happened in somalia, but the american people must remember that those soldiers were under an american commander when that happened. i believe they did the best they could under the circumstances, and let’s not forget that hundreds of thousands of lives were saved there. secondly, in haiti, political violence is much, much smaller than it was. thirdly, in bosnia it’s a virtual miracle that there has been no return to war and at least there has now been an election. and institutions are beginning to function. in northern ireland, in the middle east we are better off than we were four years ago. there will always be problems in this whole world. but if we’re moving in the right direction and america is leading, we’re better off. "
63,LEHRER,"senator dole, if elected president, what criteria would you use to decide when to send u.s. troops into harm’s way. "
64,DOLE,"well it, after world war i, we had, you know, a policy of disengagement. then from world war i to world war ii we had sort of a compulsory engagement policy. now i think we have a selective engagement policy. we have to determine when our interests are involved, not the united nations’ interests. and many of the things the president talked about, he turned over to the united nations. they decided. he’s deployed more troops than any president in history around the world. it’s cost us billions and billions of dollars for peace-keeping operations. look these are facts. and it seems to me that when you make a decision, the decision is made by the president of the united states, by the commander-in-chief. he makes that decision when he commits young men or young women who are going to go round and defend our liberty and our freedom. that would be my position. then i’m going to have a top down review at the pentagon, not a bottom up review. we all fight over how much money is there. i want a top down review to determine what our priorities are and what we should do in defense, and then follow that policy instead of this bottom up review with all the services fighting for the money. you know, the president said he was going to cut defense $60 billion, he cut defense $112 billion. devastated states like california and others. and i think now we’ve got a problem. we’ve got to go back and look. it’s just like you said in texas one day, you know raised taxes too much, and you did, and you cut defense too much, mr. president, and you did. you may have said that, too. but the bottom line is, we are the strongest nation in the world. we provide the leadership and we’re going to have to continue to provide the leadership, but let’s do it on our terms when our interests are involved and not when somebody blows the whistle at the united nations. "
65,CLINTON,"our military is the strongest military in the world. it is the strongest, best prepared, best equipped it has ever been. there is very little difference in the budget that i proposed and the republican budget over the next six-year period. we are spending a lot of money to modernize our weapons system. i have proposed a lot of new investments to improve the quality of life for our soldiers, for our men and women in uniform, for their families, for their training. that is my solemn obligation. you ask when do you decide to deploy them. the interests of the american people must be at stake. our values must be at stake. we have to be able to make a difference. and frankly we have to consider what the risks are to our young men and women in uniform. but i believe the evidence is that our deployments have been successful, in haiti, in bosnia, when we moved to kuwait to repel saddam hussein’s threatened invasion of kuwait. when i have sent the fleet into the taiwan straits. when we’ve worked hard to end the northern korean nuclear threat. i believe the united states is at peace tonight in part because of the disciplined, careful, effective deployment of our military resources. "
66,LEHRER,senator dole. 
67,DOLE,"well i failed to mention north korea and cuba, a while ago. you look at north korea where they have enough plutonium to build six nuclear bombs. we’ve sort of distanced ourselves from our ally, south korea. they lost about a million people in the war, the korean war, the forgotten war. we lost 53,000 americans. we shouldn’t be doing any favors for north korea. it’s a closed society. we don’t have any inspection. we don’t know whether it’s going to work or not, but we keep giving the incentives. someone called them something else. incentives. we don’t know what’s going to happen. here we have cuba 90 miles from our shores, and what have we done, we passed the law that gave people a right to sue and the president postponed it for six months. and it seemed to me if you want to send a signal, you’ve got to send a signal, mr. president. the sooner the better off we’ll be, if you put tougher sanctions on castro, not try to make it easier for him. "
68,LEHRER,"mr. president, what is your attitude toward cuba and how cuba should be treated? "
69,CLINTON,"well, first of all, for the last four years we have worked had to put more and more pressure on the castro government to bring about more openness and move toward democracy. in 1992, before i became president, the congress passed the cuba democracy act and i enforced it vigorously. we made the embargo tougher but we increased contacts people to people with the cubans, including direct telephone service, which was largely supported by the cuban-american community. then cuba shot down two of our planes and murdered four people in international air space. they were completely beyond the pale of the law, and i signed the helms-burton legislation. senator dole is correct. i did give about six months before the effective date of the act before lawsuits can actually be filed, even though they’re effective now, and can be legally binding, because i want to change cuba. and the united states needs help from other countries. nobody in the world agrees with our policy on cuba now. but this law can be used as leverage to get other countries to help us to move cuba to democracy. every single country in latin america, central america and the caribbean is a democracy tonight but cuba. and if we stay firm and strong, we will be able to bring cuba around as well. "
